country_order,year,country_index,population_lag_1,population_lag_2,gdp_lag_1,gdp_lag_2,temperature_change_from_co2_lag_1,temperature_change_from_co2_lag_2,total_ghg_lag_1,total_ghg_lag_2,cement_co2_lag_1,cement_co2_lag_2,coal_co2_lag_1,coal_co2_lag_2,flaring_co2_lag_1,flaring_co2_lag_2,gas_co2_lag_1,gas_co2_lag_2,land_use_change_co2_lag_1,land_use_change_co2_lag_2,oil_co2_lag_1,oil_co2_lag_2
20,1978,Argentyna,26701814.0,26282282.0,13375.79393400014,12816.28232921327,2.2470383472823232e-10,2.2829067886875273e-10,1.1137557920222198e-05,1.1198647058120753e-05,1.1186505905553833e-07,1.0809563644435442e-07,1.0126652818419004e-07,1.2323891814264835e-07,2.0253305636838008e-07,2.010479911904149e-07,6.331030543467946e-07,6.265437681552917e-07,1.90357853590022e-06,1.961663755072714e-06,2.722736365401991e-06,2.73446575148992e-06
20,1979,Argentyna,27132164.0,26701814.0,12585.311764443117,13375.79393400014,2.211397513298239e-10,2.2470383472823232e-10,1.0692143833422207e-05,1.1137557920222198e-05,1.1602465619771428e-07,1.1186505905553833e-07,1.4127144447453583e-07,1.0126652818419004e-07,2.3039076426045488e-07,2.0253305636838008e-07,6.054069258906145e-07,6.331030543467946e-07,1.7920796881516712e-06,1.90357853590022e-06,2.6868111220321387e-06,2.722736365401991e-06
20,1980,Argentyna,27568894.0,27132164.0,13272.437693873393,12585.311764443117,2.1763658708978315e-10,2.211397513298239e-10,1.0722954645913615e-05,1.0692143833422207e-05,1.2067948754128474e-07,1.1602465619771428e-07,1.306544977828998e-07,1.4127144447453583e-07,2.393639730342465e-07,2.3039076426045488e-07,6.534901255015888e-07,6.054069258906145e-07,1.723282769341418e-06,1.7920796881516712e-06,2.868196308491737e-06,2.6868111220321387e-06
20,1981,Argentyna,28011596.0,27568894.0,13247.262175279124,13272.437693873393,2.14197006125606e-10,2.1763658708978315e-10,1.0522784920930604e-05,1.0722954645913615e-05,1.2716162263656807e-07,1.2067948754128474e-07,1.0227907042497687e-07,1.306544977828998e-07,2.1976612828487174e-07,2.393639730342465e-07,6.984964369756011e-07,6.534901255015888e-07,1.6940127224453758e-06,1.723282769341418e-06,2.7312974241096437e-06,2.868196308491737e-06
20,1982,Argentyna,28463957.0,28011596.0,12288.594168407435,13247.262175279124,2.107928985418296e-10,2.14197006125606e-10,9.997696384940437e-06,1.0522784920930604e-05,1.1674413364241661e-07,1.2716162263656807e-07,1.0388576683136501e-07,1.0227907042497687e-07,1.807197783498619e-07,2.1976612828487174e-07,7.196820877715632e-07,6.984964369756011e-07,1.5941212952225863e-06,1.6940127224453758e-06,2.461323279823673e-06,2.7312974241096437e-06
20,1983,Argentyna,28924269.0,28463957.0,11712.016473363596,12288.594168407435,2.07438258854528e-10,2.107928985418296e-10,9.779642140653582e-06,9.997696384940437e-06,9.732311644591605e-08,1.1674413364241661e-07,9.196429475884076e-08,1.0388576683136501e-07,1.9343617638184737e-07,1.807197783498619e-07,8.037886800181536e-07,7.196820877715632e-07,1.5488723327804758e-06,1.5941212952225863e-06,2.3866463142076296e-06,2.461323279823673e-06
20,1984,Argentyna,29391333.0,28924269.0,11932.313443830533,11712.016473363596,2.0414181282625052e-10,2.07438258854528e-10,9.814593982518588e-06,9.779642140653582e-06,9.587860475739566e-08,9.732311644591605e-08,7.454578531705248e-08,9.196429475884076e-08,1.7678680990753294e-07,1.9343617638184737e-07,8.935967620114406e-07,8.037886800181536e-07,1.5241567981962573e-06,1.5488723327804758e-06,2.3365391423383214e-06,2.3866463142076296e-06
20,1985,Argentyna,29863091.0,29391333.0,11982.830344789158,11932.313443830533,2.0091691111278468e-10,2.0414181282625052e-10,9.791015940044518e-06,9.814593982518588e-06,8.766674554887837e-08,9.587860475739566e-08,7.189476802652477e-08,7.454578531705248e-08,2.393924995908829e-07,1.7678680990753294e-07,9.142054317150223e-07,8.935967620114406e-07,1.484340653149401e-06,1.5241567981962573e-06,2.251508392081717e-06,2.3365391423383214e-06
20,1986,Argentyna,30336448.0,29863091.0,11015.509762514055,11982.830344789158,1.977818892969935e-10,2.0091691111278468e-10,9.272311643077001e-06,9.791015940044518e-06,7.664048210258499e-08,8.766674554887837e-08,9.144116015164333e-08,7.189476802652477e-08,2.0397905516163262e-07,2.393924995908829e-07,9.496497414595143e-07,9.142054317150223e-07,1.4314464237869903e-06,1.484340653149401e-06,1.9921580799439672e-06,2.251508392081717e-06
20,1987,Argentyna,30811983.0,30336448.0,11639.454832102172,11015.509762514055,1.9472943367520358e-10,1.977818892969935e-10,9.210280299064165e-06,9.272311643077001e-06,9.051673175335713e-08,7.664048210258499e-08,1.1011949474332762e-07,9.144116015164333e-08,1.55913366562613e-07,2.0397905516163262e-07,1.0049336973865006e-06,9.496497414595143e-07,1.3857920147495862e-06,1.4314464237869903e-06,2.0186951290996105e-06,1.9921580799439672e-06
20,1988,Argentyna,31291764.0,30811983.0,11756.883073002851,11639.454832102172,2.237010351989105e-10,1.9472943367520358e-10,9.420913439076175e-06,9.210280299064165e-06,1.0127265436362105e-07,9.051673175335713e-08,1.2073464442592626e-07,1.1011949474332762e-07,1.5269193516862775e-07,1.55913366562613e-07,1.1728006129664022e-06,1.0049336973865006e-06,1.3612847137668557e-06,1.3857920147495862e-06,2.123689799015485e-06,2.0186951290996105e-06
20,1989,Argentyna,31780533.0,31291764.0,11356.674537837362,11756.883073002851,2.202606230675867e-10,2.237010351989105e-10,9.691624743990291e-06,9.420913439076175e-06,9.587630264099095e-08,1.0127265436362105e-07,1.265869266572716e-07,1.2073464442592626e-07,1.8470426534381914e-07,1.5269193516862775e-07,1.3288952705733412e-06,1.1728006129664022e-06,1.2746482256921241e-06,1.3612847137668557e-06,2.0840430838589147e-06,2.123689799015485e-06
20,1990,Argentyna,32270958.0,31780533.0,10489.952026834779,11356.674537837362,2.1691330018774156e-10,2.202606230675867e-10,9.575761587245102e-06,9.691624743990291e-06,6.981509504614025e-08,9.587630264099095e-08,1.28412673711143e-07,1.265869266572716e-07,1.9404444082509108e-07,1.8470426534381914e-07,1.382326486867852e-06,1.3288952705733412e-06,1.2428202472328215e-06,1.2746482256921241e-06,1.8516029180168746e-06,2.0840430838589147e-06
20,1991,Argentyna,32755907.0,32270958.0,10341.681587995716,10489.952026834779,2.137019133678698e-10,2.1691330018774156e-10,9.53519620140575e-06,9.575761587245102e-06,5.5623555165179825e-08,6.981509504614025e-08,9.586057256787303e-08,1.28412673711143e-07,1.4608052220932244e-07,1.9404444082509108e-07,1.319242968909394e-06,1.382326486867852e-06,1.2175513869910546e-06,1.2428202472328215e-06,1.8069412640596398e-06,1.8516029180168746e-06
20,1992,Argentyna,33230292.0,32755907.0,11316.720344678284,10341.681587995716,2.1065117333305408e-10,2.137019133678698e-10,1.0412306939704293e-05,9.53519620140575e-06,6.608428237705525e-08,5.5623555165179825e-08,8.844339977512084e-08,9.586057256787303e-08,1.2350177362269343e-07,1.4608052220932244e-07,1.4229185828400183e-06,1.319242968909394e-06,2.510811521006195e-06,1.2175513869910546e-06,1.8426861852432714e-06,1.8069412640596398e-06
20,1993,Argentyna,33693532.0,33230292.0,12366.759926267154,11316.720344678284,2.0775500769702626e-10,2.1065117333305408e-10,1.0162751711515432e-05,1.0412306939704293e-05,7.404982060058293e-08,6.608428237705525e-08,9.22135441306658e-08,8.844339977512084e-08,1.1862810939500198e-07,1.2350177362269343e-07,1.4335985909699225e-06,1.4229185828400183e-06,1.6320936611810243e-06,2.510811521006195e-06,1.8885820578264103e-06,1.8426861852432714e-06
20,1994,Argentyna,34152718.0,33693532.0,13023.27530968399,12366.759926267154,2.0496172515464216e-10,2.0775500769702626e-10,9.817578794168009e-06,1.0162751711515432e-05,8.0842760450281e-08,7.404982060058293e-08,7.402046302727648e-08,9.22135441306658e-08,1.3913973113355136e-07,1.1862810939500198e-07,1.1948390169122118e-06,1.4335985909699225e-06,1.2931328042470881e-06,1.6320936611810243e-06,1.966227109654933e-06,1.8885820578264103e-06
20,1995,Argentyna,34613491.0,34152718.0,13663.075725935878,13023.27530968399,2.0223328528174174e-10,2.0496172515464216e-10,9.758882743147751e-06,9.817578794168009e-06,8.811593144418746e-08,8.0842760450281e-08,1.0287896126975462e-07,7.402046302727648e-08,5.714534832675502e-08,1.3913973113355136e-07,1.2329585594241274e-06,1.1948390169122118e-06,1.2540774925014065e-06,1.2931328042470881e-06,1.9415262101126985e-06,1.966227109654933e-06
20,1996,Argentyna,35070016.0,34613491.0,13162.269836432353,13663.075725935878,1.996007073392838e-10,2.0223328528174174e-10,9.903217609025327e-06,9.758882743147751e-06,7.47362077051804e-08,8.811593144418746e-08,1.0667232087946581e-07,1.0287896126975462e-07,8.232103458407319e-08,5.714534832675502e-08,1.5167942894579803e-06,1.2329585594241274e-06,1.2451947555427405e-06,1.2540774925014065e-06,1.791672977850937e-06,1.9415262101126985e-06
20,1997,Argentyna,35513794.0,35070016.0,13780.742885426434,13162.269836432353,1.9710651021966282e-10,1.996007073392838e-10,9.878640395334837e-06,9.903217609025327e-06,6.819885253600334e-08,7.47362077051804e-08,8.768423897486142e-08,1.0667232087946581e-07,6.056801478321353e-08,8.232103458407319e-08,1.6202718301514055e-06,1.5167942894579803e-06,1.269929087272399e-06,1.2451947555427405e-06,1.856208322884342e-06,1.791672977850937e-06
20,1998,Argentyna,35947790.0,35513794.0,14786.065726543968,13780.742885426434,1.9472685247132022e-10,1.9710651021966282e-10,9.9694028478524e-06,9.878640395334837e-06,8.815562792594482e-08,6.819885253600334e-08,7.80854678409994e-08,8.768423897486142e-08,6.136677665024748e-08,6.056801478321353e-08,1.7109257620565825e-06,1.6202718301514055e-06,1.3840350130007992e-06,1.269929087272399e-06,1.860142167293177e-06,1.856208322884342e-06
20,1999,Argentyna,36372863.0,35947790.0,15246.727741173412,14786.065726543968,1.924511688837912e-10,1.9472685247132022e-10,9.903399685639262e-06,9.9694028478524e-06,9.025959820649807e-08,8.815562792594482e-08,8.674049111833731e-08,7.80854678409994e-08,4.6545689845751216e-08,6.136677665024748e-08,1.69395518851513e-06,1.7109257620565825e-06,1.5399942534080972e-06,1.3840350130007992e-06,1.9128546466083792e-06,1.860142167293177e-06
