year,country_index,country_t-2,population_t-2,gdp_t-2,temperature_change_from_co2_t-2,total_ghg_t-2,cement_co2_t-2,coal_co2_t-2,flaring_co2_t-2,gas_co2_t-2,land_use_change_co2_t-2,oil_co2_t-2,country_t-1,population_t-1,gdp_t-1,temperature_change_from_co2_t-1,total_ghg_t-1,cement_co2_t-1,coal_co2_t-1,flaring_co2_t-1,gas_co2_t-1,land_use_change_co2_t-1,oil_co2_t-1,co2
1971,Arabia Saudyjska,0,0.0010115968361360716,0.007678807801669399,0.0,0.006774663133141727,0.0007069129282471231,0.0,0.3137859945467846,0.0028496016173552565,0.05221688083572155,0.003184321051178484,0,0.0010709393810077984,0.007611491707532269,0.0,0.008086532162395582,0.0007105067785324845,0.0,0.3794506883021879,0.0,0.038797373661377615,0.00649143592321346,0.02189655163087136
1972,Arabia Saudyjska,0,0.001122727136641637,0.00841961724684034,0.0,0.009073081373480762,0.0008113708523523682,0.0,0.3794506883021879,0.0,0.052296847554774886,0.00649143592321346,0,0.0011937168720234186,0.008738649614018441,0.0,0.009905645339328488,0.0007424157655923266,0.0,0.5090111059386846,3.4035253715798825e-06,0.03887898809080874,0.008371369709616381,0.02335656516534288
1973,Arabia Saudyjska,0,0.0012462525663984373,0.009662936016083626,0.0,0.011053967867823268,0.0008478096630867559,0.0,0.5090111059386846,3.4035253715798825e-06,0.05240685957289452,0.008371369709616381,0,0.001331788828877012,0.010113863061638381,0.0,0.012014920131846754,0.0010104512568950004,0.0,0.6922657444969077,0.0004611776878490741,0.03897191880667359,0.006819414257630152,0.02679143768868876
1974,Arabia Saudyjska,0,0.001385165633171667,0.011179874043402177,0.0,0.01335081998364444,0.0011538956732556134,0.0,0.6922657444969077,0.0004611776878490741,0.05253212535823241,0.006819414257630152,0,0.0014842463684749563,0.01215233349452475,0.0,0.01606591666500871,0.0010104512568950004,0.0,0.9720289951453082,0.0008040828690357471,0.039186928248914406,0.00814043810458627,0.02723284970948489
1975,Arabia Saudyjska,0,0.0015385519171127891,0.013428421948864793,0.0,0.01776207070895586,0.0011538956732556134,0.0,0.9720289951453082,0.0008040828690357471,0.05282194693537949,0.00814043810458627,0,0.001649375075884804,0.014017251220987001,0.0,0.01713955059826507,0.0011083054838785162,0.0,1.0,0.0008823639525820844,0.03905524782495831,0.008697763607634924,0.02520673607726441
1976,Arabia Saudyjska,0,0.0017046865593770722,0.015485531426660464,0.0,0.018931182661539873,0.001265641359507736,0.0,1.0,0.0008823639525820844,0.052644448553203285,0.008697763607634924,0,0.0018261741157935953,0.014053733735585739,0.0,0.014533129840671191,0.0011763779896061795,0.0,0.7462525769767906,0.000897679816754194,0.03921264708171833,0.010118606947674386,0.02765762763758558
1977,Arabia Saudyjska,0,0.0018825626277399995,0.015525773698740346,0.0,0.01609297350404439,0.00134337748907443,0.0,0.7462525769767906,0.000897679816754194,0.05285661458814828,0.010118606947674386,0,0.0020174081342670437,0.015285602295896322,0.0,0.01778603211601287,0.0011529780657622954,0.0,0.9571989093569195,0.0009478818159849974,0.039186928248914406,0.011026092894713806,0.029896197852119395
1978,Arabia Saudyjska,0,0.0020749616100017177,0.016884594227311638,0.0,0.019635155632318862,0.001316655694535879,0.0,0.9571989093569195,0.0009478818159849974,0.05282194693537949,0.011026092894713806,0,0.0022264725239993788,0.017627254409792487,0.0,0.02023808353826022,0.0013210320642774638,0.0,0.9568796967480215,0.000987873239101061,0.0391670390182127,0.01756545801897125,0.029487783543662188
1979,Arabia Saudyjska,0,0.0022852995829876974,0.01946756863355206,0.0,0.022305267424897156,0.0015085667644036546,0.0,0.9568796967480215,0.000987873239101061,0.05279513728390496,0.01756545801897125,0,0.0024535846265999446,0.018688898002277445,0.0,0.019561039768561054,0.0018805029707266955,0.0,0.8328921992418701,0.000987873239101061,0.03917561196248068,0.019947262034487635,0.03260092837170354
1980,Arabia Saudyjska,0,0.0025137952123138923,0.020638621417893785,0.0,0.0215680143081136,0.0021474605792799204,0.0,0.8328921992418701,0.000987873239101061,0.05280669316816122,0.019947262034487635,0,0.0026981342137040445,0.01995280662386833,0.006535947712418301,0.023182726550782594,0.002291065270896664,0.0,0.866276517922458,0.001047434933103709,0.03918967159108016,0.027951438608833156,0.03682220129361851
1981,Arabia Saudyjska,0,0.0027598345522124312,0.02203278394187519,0.006622516556291391,0.025511776864843197,0.0026163066107290434,0.0,0.866276517922458,0.001047434933103709,0.0528256448183415,0.027951438608833156,0,0.0029597747546338425,0.021990287542371235,0.006535947712418301,0.02760562374200377,0.0030334810364889904,0.0,0.9815787723615083,0.018671740188487235,0.03918212740012434,0.02854797891273598,0.03766012680858567
1982,Arabia Saudyjska,0,0.003023068961001931,0.024280240357140808,0.006622516556291391,0.030328001288398437,0.003464116273815799,0.0,0.9815787723615083,0.018671740188487235,0.05281547564019599,0.02854797891273598,0,0.0032428948780395574,0.02374942479972015,0.006535947712418301,0.028599675968218132,0.0049267476020396226,0.0,0.6544922524439715,0.0362892383931276,0.039227392545859247,0.03213712346364135,0.03586405050705583
1983,Arabia Saudyjska,0,0.0033079138020814724,0.026220668008981877,0.006622516556291391,0.031410454350994085,0.005626152377389474,0.0,0.6544922524439715,0.0362892383931276,0.05287649070906905,0.03213712346364135,0,0.003549856464067488,0.024146000751038045,0.006535947712418301,0.024820144143565398,0.007436921250747203,0.0,0.5467978985169913,0.01461899235227849,0.04064364293892875,0.03806806501100986,0.03635360673110056
1984,Arabia Saudyjska,0,0.003616745343753106,0.02665811365955728,0.006622516556291391,0.02729480962842913,0.008492672155161314,0.0,0.5467978985169913,0.01461899235227849,0.05478552278820375,0.03806806501100986,0,0.003875457752871618,0.021525941080643755,0.006535947712418301,0.024468019060298243,0.008436736178622256,0.0,0.4175300924386513,0.007155061212403809,0.04087545535193479,0.04637209617370494,0.03588731118952425
1985,Arabia Saudyjska,0,0.003944330137970649,0.023768040009722522,0.006622516556291391,0.02691137014230591,0.009634421558172132,0.0,0.4175300924386513,0.007155061212403809,0.05509799389849311,0.04637209617370494,0,0.00421314885867944,0.02150258301511017,0.006535947712418301,0.02392173378816356,0.007415648592707309,0.0,0.10794706390902441,0.02969831151106316,0.04151911200757437,0.04317906072233663,0.0381341308321428
1986,Arabia Saudyjska,0,0.004284078398216929,0.023742274745491124,0.006622516556291391,0.026316503846271308,0.008468379614671723,0.0,0.10794706390902441,0.02969831151106316,0.055965609688453356,0.04317906072233663,0,0.004558515315027038,0.020049198794647102,0.006535947712418301,0.02531597173698821,0.008521826810781835,0.0,0.07928443173505353,0.033259249931078615,0.04141795126521226,0.04886639517348985,0.04265846880877717
1987,Arabia Saudyjska,0,0.004631548765879782,0.022139109945044495,0.006622516556291391,0.02783473105596207,0.0097315917201305,0.0,0.07928443173505353,0.033259249931078615,0.055829250254229454,0.04886639517348985,0,0.004920897491566331,0.018814923797524377,0.006535947712418301,0.03058238708206719,0.009662041281720194,0.0,0.061408525636762655,0.041127349708828406,0.04185448558733756,0.058271609632897986,0.04064750166746636
1988,Arabia Saudyjska,0,0.004996138510489612,0.0207776349808894,0.006622516556291391,0.03356948750924339,0.011033671890372623,0.0,0.061408525636762655,0.041127349708828406,0.05641767588055838,0.058271609632897986,0,0.005302055399371587,0.019693602208633955,0.006535947712418301,0.028587331215469147,0.008891971060676003,0.0,0.0511671211012835,0.04374040631285886,0.0416099852168149,0.05189583756674934,0.0422576277457748
1989,Arabia Saudyjska,0,0.005379618364796597,0.021746866846606528,0.006622516556291391,0.03139701178221577,0.010154281924649398,0.0,0.0511671211012835,0.04374040631285886,0.05608810206156975,0.05189583756674934,0,0.00568123823430032,0.020329745981723088,0.006535947712418301,0.030696366304050537,0.011314926811420016,0.0,0.0844051340027931,0.04749109127233989,0.0416442769938868,0.05338481167190918,0.04260477990796343
1990,Arabia Saudyjska,0,0.005761111114432722,0.022448569321892025,0.006622516556291391,0.033693602877283964,0.012921202286413911,0.0,0.0844051340027931,0.04749109127233989,0.0561343255985948,0.05338481167190918,0,0.006060616372703186,0.02107209763197078,0.006535947712418301,0.03098161398892999,0.011812707009553553,0.0,0.10487464254838066,0.04814371726234033,0.04212264728403982,0.05284293442374247,0.03973397893447682
1991,Arabia Saudyjska,0,0.0061428003572971705,0.023267425078321927,0.006622516556291391,0.034004217573326605,0.01348964773387036,0.0,0.10487464254838066,0.04814371726234033,0.05677914394009429,0.05284293442374247,0,0.006449932950151513,0.024052860335205282,0.006535947712418301,0.029105810830926504,0.012378559713414752,0.0,0.006144842721287491,0.054749109127233984,0.042181629140603485,0.044126553688429306,0.04776567621238193
1992,Arabia Saudyjska,0,0.006534488582418443,0.026555374525569386,0.006622516556291391,0.03196159967090503,0.014135829310893504,0.0,0.006144842721287491,0.054749109127233984,0.056858648423777386,0.044126553688429306,0,0.006845140549123045,0.02922126837706234,0.013071895424836602,0.037628843862368706,0.011719107314178016,4.892600288622645e-06,0.011504954445700604,0.05744299945883947,0.04109355105411208,0.06760750499988712,0.05170416955847437
1993,Arabia Saudyjska,0,0.00693210371612321,0.03225642021630257,0.013245033112582781,0.041242584074131984,0.013382760555716158,5.424521958351877e-06,0.011504954445700604,0.05744299945883947,0.05539197559397245,0.06760750499988712,0,0.007244813530250192,0.03204981164775777,0.013071895424836602,0.04162339011839696,0.015777930468189934,1.4270084175149382e-06,0.007168983174835407,0.062474260839377425,0.04027877843088372,0.07712283778896654,0.054327487689419036
1994,Arabia Saudyjska,0,0.00733421143430122,0.035376463040679956,0.013245033112582781,0.045592364412117316,0.018017777281130284,1.5821522378526307e-06,0.007168983174835407,0.062474260839377425,0.054293704354257184,0.07712283778896654,0,0.007646958582199704,0.03330523082308493,0.013071895424836602,0.044160176882329094,0.015737512417914132,1.0600633958682398e-05,0.009696082995278313,0.06539874001490745,0.03947326458746478,0.08428963972689071,0.05328616643937915
1995,Arabia Saudyjska,0,0.007738806282719439,0.036761261226426735,0.013245033112582781,0.048354747040872975,0.01797162145420006,1.1753130909762398e-05,0.009696082995278313,0.06539874001490745,0.05320791346953869,0.08428963972689071,0,0.008052894193405888,0.035249362370710746,0.013071895424836602,0.04329748241352141,0.015414168015707733,1.3862367484430829e-05,0.08933962891534215,0.06985650737033419,0.039076851644513605,0.07730425575655453,0.05093291565081496
1996,Arabia Saudyjska,0,0.008147214781810318,0.03890574801850056,0.013245033112582781,0.04741533335090874,0.017602374838758265,1.5369478881996986e-05,0.08933962891534215,0.06985650737033419,0.05267356938152907,0.07730425575655453,0,0.008462658360653597,0.03712953985956303,0.013071895424836602,0.04097427185734355,0.01619274729996788,1.0192917267963845e-05,0.08209084258828224,0.07011857882394584,0.038800802839084804,0.0706860649214892,0.0501762672879613
1997,Arabia Saudyjska,0,0.008559475159828396,0.040979689875224275,0.013245033112582781,0.04488552021305558,0.018491481820677325,1.1301087413233077e-05,0.08209084258828224,0.07011857882394584,0.052301469908477394,0.0706860649214892,0,0.008874358844057281,0.040015336812404,0.013071895424836602,0.04066349570318707,0.016858581496616586,9.377483886526737e-06,0.09096229301057393,0.07270015281828919,0.0386310585425789,0.06707830324290559,0.044409376110629964
1998,Arabia Saudyjska,0,0.008973683649697702,0.04416288674147122,0.013245033112582781,0.04454710680682089,0.01925183833800155,1.039700042017443e-05,0.09096229301057393,0.07270015281828919,0.05207266340020338,0.06707830324290559,0,0.009287722826701716,0.04243371687319671,0.013071895424836602,0.035859589104305485,0.015777930468189934,1.243535906691589e-05,0.10331848108000266,0.07486990024267136,0.03853092655352895,0.0491191127789945,0.04327393023850854
1999,Arabia Saudyjska,0,0.00938956577255066,0.04683049640241112,0.013245033112582781,0.03931598989640869,0.018017777281130284,1.3787326644144352e-05,0.10331848108000266,0.07486990024267136,0.051937690672090225,0.0491191127789945,0,0.009703590797467788,0.04577996094487185,0.013071895424836602,0.034754314251381827,0.01615871104710405,1.5289375901945766e-05,0.08971204362572321,0.07630874059350676,0.038473659285818876,0.04551927328240163,0.04580528753178734
2000,Arabia Saudyjska,0,0.009807967137377638,0.0505215924208498,0.013245033112582781,0.038112423204431714,0.01845261375589398,1.6951631119849613e-05,0.08971204362572321,0.07630874059350676,0.051860497365258384,0.04551927328240163,0,0.010121468798152447,0.04620193961273559,0.013071895424836602,0.03647634733388097,0.016682018434885457,1.2027642376197335e-05,0.08105340160936357,0.07545871013195468,0.038442453768683445,0.053531372038737896,0.05554218216576428
2001,Arabia Saudyjska,0,0.01022839077686965,0.05098705870108983,0.013245033112582781,0.03998759629381853,0.019050210251937937,1.3335283147615028e-05,0.08105340160936357,0.07545871013195468,0.05181843394656559,0.053531372038737896,0,0.010657723502231355,0.051250859907261595,0.0196078431372549,0.045782972534962614,0.01849870343149247,2.038583453592769e-07,0.09414111857418368,0.08135531783821683,0.0384633717526973,0.07857655818426759,0.05752529058272337
2002,Arabia Saudyjska,0,0.01076791224967793,0.05655630266457928,0.019867549668874173,0.05012185753852732,0.021124793209749082,2.2602174826466153e-07,0.09414111857418368,0.08135531783821683,0.05184663030415087,0.07857655818426759,0,0.011314058685537203,0.05322246990666698,0.0196078431372549,0.04755126847727834,0.021032277004043937,1.0192917267963844e-06,0.08722484538139257,0.08769268208009857,0.03843182331779116,0.08120394984149695,0.0607237696586576
2003,Arabia Saudyjska,0,0.011428245710735939,0.05873109973940114,0.019867549668874173,0.0520474076332387,0.024018034782059473,1.1301087413233076e-06,0.08722484538139257,0.08769268208009857,0.05180410465008782,0.08120394984149695,0,0.011974825813828,0.05442077355194403,0.0196078431372549,0.050378336708764265,0.023744540904130515,5.708033670059753e-06,0.0853494713041165,0.09362162327739072,0.03879874533246049,0.0869301029844048,0.06108687973091177
2004,Arabia Saudyjska,0,0.012093038115403201,0.06005289627283466,0.019867549668874173,0.055125886393849514,0.02711533369448244,6.328608951410523e-06,0.0853494713041165,0.09362162327739072,0.05229869649625589,0.0869301029844048,0,0.012640423853344672,0.06379072528823791,0.0196078431372549,0.05193581303859976,0.024559283707058482,5.91189201541903e-06,0.10246724745627452,0.09809640825967537,0.038242189790583546,0.08589190103451814,0.06873504622113984
2005,Arabia Saudyjska,0,0.012762690860352359,0.07038848172505881,0.019867549668874173,0.05682186873631762,0.028045737995233803,6.554630699675185e-06,0.10246724745627452,0.09809640825967537,0.05154848849033928,0.08589190103451814,0,0.013311231252064333,0.07260252183620995,0.0196078431372549,0.05902973119840223,0.02493580975436462,7.338900432933967e-06,0.09114850036576444,0.10727486530548343,0.03826825154115819,0.104254330561758,0.06924962120249073
2006,Arabia Saudyjska,0,0.013437584698998606,0.08010839051139816,0.019867549668874173,0.06454664741029566,0.02847571596189958,8.136782937527813e-06,0.09114850036576444,0.10727486530548343,0.051583618378478316,0.104254330561758,0,0.013987876476808403,0.08083836229836491,0.0196078431372549,0.06030459658666388,0.024520992922586672,1.4270084175149383e-05,0.09813127618540933,0.11635632187820143,0.03801997907515763,0.1016768486510703,0.07374569474519545
2007,Arabia Saudyjska,0,0.014118351926671994,0.0891929872375235,0.019867549668874173,0.06593488628500388,0.028002011422352535,1.5821522378526306e-05,0.09813127618540933,0.11635632187820143,0.05124895997041693,0.1016768486510703,0,0.014671252452020868,0.08766197750308562,0.026143790849673203,0.06469405507869119,0.02635895057723358,7.746617123652522e-06,0.10588548247655782,0.1199853308056485,0.038188008782809944,0.11240229473923546,0.07066162577023963
2008,Arabia Saudyjska,0,0.014805890907354152,0.09671981982176284,0.026490066225165563,0.07071469831351881,0.030100886920653276,8.588826434057137e-06,0.10588548247655782,0.1199853308056485,0.051475455301839695,0.11240229473923546,0,0.015362166229411951,0.09422869197876312,0.026143790849673203,0.062151635272242545,0.03016250183476676,1.121220899476023e-05,0.10613819245860212,0.12155010159523234,0.037787137908839426,0.10238073452094765,0.07674131903216086
2009,Arabia Saudyjska,0,0.015501013609171454,0.10396327640658481,0.026490066225165563,0.0679461816970682,0.0344443931601923,1.2431196154556384e-05,0.10613819245860212,0.12155010159523234,0.05093510215401682,0.10238073452094765,0,0.016060980298309126,0.10574048472644217,0.026143790849673203,0.06814315502636384,0.03907787281928665,2.2016701298801902e-05,0.10649730664361241,0.1313845881564124,0.03736740655747936,0.11440304180099718,0.08143524361237316
2010,Arabia Saudyjska,0,0.016204084729672195,0.11666143334490348,0.026490066225165563,0.07447052592810498,0.044625396879380254,2.4410348812583443e-05,0.10649730664361241,0.1313845881564124,0.05036932606083017,0.11440304180099718,0,0.016767546471251473,0.10945310124757343,0.026143790849673203,0.07184178677232177,0.04293886025352754,1.3658509139071552e-05,0.09803817250781406,0.12813422142655362,0.03741575796315074,0.12915810575875294,0.08845767069689545
1930,Argentyna,1,0.006915560056689566,0.008759757403544663,0.019867549668874173,0.03381706569344209,0.0002817934696792656,0.0017485042445754214,0.0,0.0002527117588398063,0.1570874549320514,0.0016006768712292893,1,0.007059751709507837,0.0082911870652528,0.0196078431372549,0.03109115868808117,0.00037014424989416855,0.0015896873771116412,0.0,0.00038970365504589657,0.1168187106909073,0.00165454770876633,0.039752371102009985
1931,Argentyna,1,0.00714802224970657,0.009169359577314632,0.019867549668874173,0.034123504057437096,0.0004226902045188984,0.0017625175929678306,0.0,0.00038970365504589657,0.15746556346491633,0.00165454770876633,1,0.00727534090713468,0.00793996471996097,0.0196078431372549,0.028459569017115577,0.0004020532369540107,0.0015676706758128392,0.0,0.00038630012967431665,0.1004166107996465,0.0015864169436459548,0.035494990027658574
1932,Argentyna,1,0.007364924778561727,0.008781941513203011,0.019867549668874173,0.03125788772087902,0.00045912901525328617,0.0017381072441552473,0.0,0.00038630012967431665,0.13535638347046314,0.0015864169436459548,1,0.007474608205861193,0.00737421634709445,0.026143790849673203,0.026836893216450493,0.0005637254380572108,0.00133914547066509,0.0,0.0004798970773927634,0.08957732298498945,0.0020070848073543202,0.03318190448731021
1933,Argentyna,1,0.007565405978397761,0.008157889136330098,0.026490066225165563,0.02949090773360118,0.0006437523229741843,0.0014847368643505616,0.0,0.0004798970773927634,0.12074558565221409,0.0020070848073543202,1,0.007656663720986187,0.007124698120650394,0.026143790849673203,0.02609021545308958,0.0005254346535854002,0.001249447798707008,0.0,0.0006543277526862324,0.08356425987543169,0.002278419540537211,0.03165968215088826
1934,Argentyna,1,0.0077485705434934046,0.007882656453827509,0.026490066225165563,0.028677828088077804,0.000600025750092919,0.0013852872951141103,0.0,0.0006543277526862324,0.11264028843487103,0.002278419540537211,1,0.00782058413063779,0.007465685986023195,0.026143790849673203,0.025461352174701978,0.0005403255142133266,0.0012743185168408399,0.0,0.0008798113085533996,0.07948936800597774,0.002370712960729348,0.03065676807422646
1935,Argentyna,1,0.007913489527263395,0.008258785309121493,0.026490066225165563,0.027993040142642624,0.0006170305284356333,0.0014128619484023992,0.0,0.0008798113085533996,0.10714754553018396,0.002370712960729348,1,0.00798739609561651,0.008076976197145794,0.026143790849673203,0.025062125267839186,0.0005956344251170529,0.0014272122758602975,0.0,0.0010627507972758184,0.07655673523078879,0.002428148780162223,0.029699293470293674
1936,Argentyna,1,0.00808131768120369,0.008933072903228648,0.026490066225165563,0.027558310078559422,0.0006801911337085722,0.0015823782596008954,0.0,0.0010627507972758184,0.10319450864380142,0.002428148780162223,1,0.008157150531614043,0.00844223911258555,0.026143790849673203,0.024568455009848233,0.0007573066262202529,0.0013805287147730231,0.0,0.000898530698097089,0.07420706266582217,0.002475285763007134,0.029079910181308906
1937,Argentyna,1,0.008252106231175366,0.009335978508433967,0.026490066225165563,0.027020737837803274,0.0008648144414294702,0.001530619279248288,0.0,0.000898530698097089,0.10002727188684477,0.002475285763007134,1,0.008329899874193481,0.00850172136072037,0.026143790849673203,0.024253723740733344,0.0008743062454396739,0.0014694109533496679,0.0,0.0007760037847202132,0.0723330170488428,0.0026879963494585387,0.028619159337297743
1938,Argentyna,1,0.008425907932169689,0.009401590784333587,0.026490066225165563,0.026678017589144464,0.0009984234141222255,0.0016291647614916803,0.0,0.0007760037847202132,0.09750115558842562,0.0026879963494585387,1,0.008505695798982223,0.009134910405868654,0.026143790849673203,0.023946902701535277,0.001089160091642611,0.00160130730279712,0.0,0.0007360123616041496,0.07079057291614871,0.0028424788982779952,0.028171796909358525
1939,Argentyna,1,0.008602774774612826,0.01010003402798372,0.026490066225165563,0.026343911025333896,0.0012437780730671034,0.0017754008326189164,0.0,0.0007360123616041496,0.09542202089303872,0.0028424788982779952,1,0.008684592261414754,0.009175567704100947,0.026143790849673203,0.023620785495418895,0.0013061412036495374,0.0014724688285300568,0.0,0.0007138894466888803,0.06973610077118778,0.002970026028328931,0.027761083579959676
1940,Argentyna,1,0.008782761042626222,0.010144881321968035,0.026490066225165563,0.025988792290908676,0.0014915619860609403,0.0016325550877156502,0.0,0.0007138894466888803,0.09400064712951835,0.002970026028328931,1,0.008870150320167254,0.009531796335950657,0.026143790849673203,0.023450236144333406,0.001182759787018148,0.0014007106909635916,0.0,0.0007547317511478389,0.06858835499259125,0.003236607452317377,0.024066286453681758
1941,Argentyna,1,0.00896944948822513,0.010537821602626072,0.026490066225165563,0.025803076025165534,0.0013506652512213077,0.0015529954323264894,0.0,0.0007547317511478389,0.09245354534528982,0.003236607452317377,1,0.009062554639614095,0.009692087304664795,0.026143790849673203,0.021564605124918108,0.0011359599393303795,0.0010502781952909945,0.0,0.0007794073100917931,0.05950652075286911,0.003582806805312774,0.02165272017453085
1942,Argentyna,1,0.009163025900726603,0.010714631585322957,0.026490066225165563,0.02374975627187191,0.0012972216621442054,0.0011644640470595362,0.0,0.0007794073100917931,0.08021170379957474,0.003582806805312774,1,0.009261995203679527,0.010201087977435266,0.026143790849673203,0.02029453381539393,0.0012295596347059162,0.0005475635156350177,0.0,0.0008636445630383951,0.05397217085123507,0.003827206119727145,0.019996072731285564
1943,Argentyna,1,0.009363681421403328,0.01127608804707626,0.026490066225165563,0.02236673781222324,0.0014041088402984095,0.0006070944158388809,0.0,0.0008636445630383951,0.07275168715910141,0.003827206119727145,1,0.009468665795966289,0.010322382063413973,0.026143790849673203,0.01950662697489077,0.001129578141918411,0.0002823438083225985,0.0,0.000981917069700796,0.049929170334457984,0.004123099617081335,0.018820326374422335
1944,Argentyna,1,0.009571611014353446,0.011409882267768607,0.026490066225165563,0.021508762597187817,0.001289933899997328,0.00031304012134655623,0.0,0.000981917069700796,0.06730193214384764,0.004123099617081335,1,0.009682766279562693,0.010238817314695194,0.026143790849673203,0.019140479211316515,0.001004069459483032,0.0003157765769615199,0.0,0.000985320595072376,0.04674346424447842,0.004316796966754959,0.017766563363992353
1945,Argentyna,1,0.009787015760195823,0.011317705634901745,0.026490066225165563,0.021110053397015438,0.0011466079111087358,0.00035010768806196065,0.0,0.000985320595072376,0.0630077655542202,0.004316796966754959,1,0.009900993973929543,0.011426039435018156,0.026143790849673203,0.018664547044654204,0.0011359599393303795,0.0003361624114974476,0.0,0.0009631976801571067,0.044114313696375806,0.004213412491775786,0.016846819750807766
1946,Argentyna,1,0.010006572859046063,0.012627278621050566,0.026490066225165563,0.02059179669197959,0.0012972216621442054,0.0003727098628884269,0.0,0.0009631976801571067,0.05946380697050938,0.004213412491775786,1,0.010123429432250726,0.011048585460607947,0.026143790849673203,0.018206233117352096,0.0011444690025463374,0.0004168903162597212,0.0,0.0008857674779536644,0.04187986150237076,0.003978123686650767,0.016090712334058017
1947,Argentyna,1,0.010230363354803785,0.012210925589936514,0.026490066225165563,0.020092725012287555,0.0013069386783400422,0.00046221447520123276,0.0,0.0008857674779536644,0.05645188129795692,0.003978123686650767,1,0.01035015320771012,0.012055210844541428,0.026143790849673203,0.017778361590032918,0.0011976506476460741,0.000619933228237561,0.0,0.0008228022585794366,0.03994992028876419,0.003616872187872962,0.015532591191341831
1948,Argentyna,1,0.010458468291368607,0.013321290185916554,0.026490066225165563,0.019626802968223597,0.0013676700295640217,0.0006873321364728357,0.0,0.0008228022585794366,0.05385042063418693,0.003616872187872962,1,0.010581247373363006,0.01341682753561999,0.026143790849673203,0.017473218478392963,0.0014316498860849165,0.0006633550557990869,0.0,0.0008483286988662857,0.03825624941918303,0.0037990823736600127,0.015328248800587248
1949,Argentyna,1,0.01069097024177033,0.014823230223591019,0.026490066225165563,0.019294523549683865,0.0016348879749495324,0.0007354747688532086,0.0,0.0008483286988662857,0.051567440140519546,0.0037990823736600127,1,0.010816797801943143,0.014175793702243446,0.026143790849673203,0.017523316601199525,0.0013146502668654953,0.001185436278264195,0.0,0.0006517751086575475,0.036751526241268026,0.004037540051581327,0.014488565210782352
1950,Argentyna,1,0.01092795560186421,0.01566041272903543,0.026490066225165563,0.01934907688705606,0.0015012790022567771,0.0013143164661590068,0.0,0.0006517751086575475,0.04953915133586022,0.004037540051581327,1,0.01105506804038287,0.013978372630983275,0.026143790849673203,0.01699081430543507,0.0015231223156564637,0.0007334823266026782,0.0,0.0009666012055286865,0.03531778704189186,0.003927421721910023,0.019155036776220873
1951,Argentyna,1,0.011167677340417884,0.015442646148213512,0.026490066225165563,0.018769219284317643,0.0017393458990547772,0.0008132262502562521,0.0,0.0009666012055286865,0.04760654525284275,0.003927421721910023,1,0.011296298228362442,0.01415532646930658,0.032679738562091505,0.019327208578140964,0.0016550127955038112,0.0007259395678243849,0.0,0.0,0.042158310732194594,0.010133262984357258,0.021262157087502898
1952,Argentyna,1,0.011410377060000027,0.015637836216269612,0.033112582781456956,0.02131338856358453,0.001889959650090247,0.0008048634455704596,0.0,0.0,0.05682721641860035,0.010133262984357258,1,0.011553484026236382,0.01471576980170887,0.032679738562091505,0.019897344391994556,0.0016379946690718954,0.0011151051491152446,0.0,0.0012065497442250682,0.04577266403557292,0.010815362853760085,0.02242654357618387
1953,Argentyna,1,0.011669129588227552,0.01625603683418061,0.033112582781456956,0.021934226424540338,0.0018705256176985733,0.0012363389630076983,0.0,0.0012065497442250682,0.06169917722104095,0.010815362853760085,1,0.011813698927798594,0.013953884308619014,0.032679738562091505,0.02011331763911757,0.001631612871659927,0.0009187895625342609,0.0,0.00130610286134378,0.048337003125009645,0.011600451089042554,0.02300643779958271
1954,Argentyna,1,0.011930929672906807,0.015415634146924637,0.033112582781456956,0.022169406122972624,0.001863237855551696,0.0010186800194288293,0.0,0.00130610286134378,0.06515577331977443,0.011600451089042554,1,0.012073913829360806,0.014714712938178887,0.032679738562091505,0.020277275131939037,0.0017401034276633902,0.0006348148874487882,0.0,0.0010159523234165948,0.05013663558574299,0.011886441858908317,0.0237414483182797
1955,Argentyna,1,0.01219272975758606,0.016254871054074915,0.033112582781456956,0.022347944318008895,0.0019871298120486144,0.0007038317240961559,0.0,0.0010159523234165948,0.06758158454284921,0.011886441858908317,1,0.012332225092002014,0.015332078387697698,0.032679738562091505,0.020747574256084825,0.001793285072763127,0.0007587607614272286,0.0,0.0010287155435600196,0.05144658146988959,0.012269875467260197,0.024555842677726487
1956,Argentyna,1,0.012452614606712986,0.01693585997892036,0.033112582781456956,0.022860067035349783,0.002047861163272594,0.0008412529470410701,0.0,0.0010287155435600196,0.06934732365720625,0.012269875467260197,1,0.012586669801816847,0.01644058489785121,0.032679738562091505,0.021496529206846037,0.001963466337082285,0.0006543852886032788,0.0,0.001044031407732129,0.052548033349439034,0.013546931204167705,0.025565789053739206
1957,Argentyna,1,0.012708609348658176,0.01815860520562844,0.033112582781456956,0.02367562637802644,0.002242201487189329,0.0007255298119295634,0.0,0.001044031407732129,0.07083202366645094,0.013546931204167705,1,0.012840440448668437,0.016897372713057884,0.032679738562091505,0.022557219127511227,0.0021719383858732535,0.0007775157292002821,0.0,0.0011095492711350418,0.05348454178127264,0.015114334911035877,0.026273481794188397
