country_order,year,country_index,gdp_lag_1,gdp_lag_2,temperature_change_from_co2_lag_1,temperature_change_from_co2_lag_2,cement_co2_lag_1,cement_co2_lag_2,coal_co2_lag_1,coal_co2_lag_2,flaring_co2_lag_1,flaring_co2_lag_2,gas_co2_lag_1,gas_co2_lag_2,land_use_change_co2_lag_1,land_use_change_co2_lag_2,oil_co2_lag_1,oil_co2_lag_2,co2
41,1947,Chile,0.11776341228169923,0.10989842434127457,0.22205819224953852,0.22623006064042286,0.05612012358584061,0.0429405832717151,0.05275879403986411,0.05436606470567842,0.0,0.0,0.0,0.0,0.1449362491641712,0.14749511336326476,0.0,0.0,0.12531765455490895
41,1948,Chile,0.10197439250063055,0.11776341228169923,0.21796324756886806,0.22205819224953852,0.05719650029260832,0.05929746898324853,0.05364987632508258,0.05275879403986411,0.0,0.0,0.0,0.0,0.13568332627912166,0.1449362491641712,0.0,0.0,0.1297140314828149
41,1949,Chile,0.11809590977962717,0.10197439250063055,0.21394384035517325,0.21796324756886806,0.049924713725339194,0.06043478676349577,0.05610513590877166,0.05364987632508258,0.0,0.0,0.0,0.0,0.13961227094900797,0.13568332627912166,0.0,0.0,0.1271448836637245
41,1950,Chile,0.11294959211883544,0.11809590977962717,0.20985327450040658,0.21394384035517325,0.04490471515728328,0.05275129444605837,0.04923741964616686,0.05610513590877166,0.0,0.0,0.00016209890183758584,0.0,0.13834150986582155,0.13961227094900797,0.00019452251817495694,0.0,0.1271884093168385
41,1951,Chile,0.11653972392325482,0.11294959211883544,0.2055478900938063,0.20985327450040658,0.045974462647505925,0.04744707930244895,0.0557986707628418,0.04923741964616686,0.0,0.0,0.0,0.00016209890183758584,0.13108194831430256,0.13834150986582155,0.02986150776831058,0.00019452251817495694,0.12196015074572313
41,1952,Chile,0.12004270525571023,0.11653972392325482,0.20165126146863294,0.2055478900938063,0.061261829222122706,0.04857739254070045,0.05492392745834711,0.0557986707628418,0.0,0.0,0.0,0.0,0.12523688451160306,0.13108194831430256,0.033433137301481834,0.02986150776831058,0.12456412530842315
41,1953,Chile,0.12548613962272684,0.12004270525571023,0.19769181680913722,0.20165126146863294,0.07015581284361488,0.06473028186759786,0.05429884628229765,0.05492392745834711,0.0009538638325370575,0.0,0.0,0.0,0.12706019666980264,0.12523688451160306,0.03610848327881641,0.033433137301481834,0.12658500153840208
41,1954,Chile,0.13228379071570104,0.12548613962272684,0.19371340705759127,0.19769181680913722,0.06447946145805059,0.07412781494904702,0.051105269474057975,0.05429884628229765,0.0008228273749806633,0.0009538638325370575,0.0,0.0,0.12974187963651218,0.12706019666980264,0.035912348601470245,0.03610848327881641,0.13035529465720125
41,1955,Chile,0.12450053409382081,0.13228379071570104,0.1897468059251873,0.19371340705759127,0.06382748893085395,0.0681300863498099,0.049759648686377965,0.051105269474057975,0.00043037693779125134,0.0008228273749806633,0.0019263206655504423,0.0,0.132673773533926,0.12974187963651218,0.04048551079370707,0.035912348601470245,0.1339848346415375
41,1956,Chile,0.12656706739434967,0.12450053409382081,0.18582005155567924,0.1897468059251873,0.06479741553134816,0.06744120118279422,0.048463555334626256,0.049759648686377965,0.001042181386306557,0.00043037693779125134,0.0018864560256496984,0.0019263206655504423,0.13576866823380074,0.132673773533926,0.04317086892205092,0.04048551079370707,0.13549964522906777
41,1957,Chile,0.12538141562806673,0.12656706739434967,0.18191917659815274,0.18582005155567924,0.06119441206934875,0.06846604198559215,0.048098024269649334,0.048463555334626256,0.001567965834885333,0.001042181386306557,0.0018468541150521926,0.0018864560256496984,0.1372724111980952,0.13576866823380074,0.0430387544476521,0.04317086892205092,0.13453188075096034
41,1958,Chile,0.13578256867341423,0.12538141562806673,0.17807287333029798,0.18191917659815274,0.05645081147272787,0.06465904776706283,0.04329520675841706,0.048098024269649334,0.0030402544665019747,0.001567965834885333,0.0018078062194382659,0.0018468541150521926,0.13688611106821186,0.1372724111980952,0.04329924190926075,0.0430387544476521,0.1293829383889898
41,1959,Chile,0.1405020296333896,0.13578256867341423,0.1743207866104071,0.17807287333029798,0.05526136393873422,0.05964687938121103,0.039426391606079775,0.04329520675841706,0.0056360789401961,0.0030402544665019747,0.00176971481572677,0.0018078062194382659,0.13113131113390367,0.13688611106821186,0.04760906535843056,0.04329924190926075,0.13521707003706818
41,1960,Chile,0.1291149150478215,0.1405020296333896,0.17066474579942162,0.1743207866104071,0.06221771846258927,0.058390089058105166,0.037042147413192734,0.039426391606079775,0.007840447239949018,0.0056360789401961,0.0017325984756969201,0.00176971481572677,0.13686146146982633,0.13113131113390367,0.047027621976570726,0.04760906535843056,0.13714093743961794
41,1961,Chile,0.13772649767804854,0.1291149150478215,0.1671079028343939,0.17066474579942162,0.06092103206624457,0.0657402905590664,0.03600668435151242,0.037042147413192734,0.010578332078628813,0.007840447239949018,0.001696489197997921,0.0017325984756969201,0.13801309984353222,0.13686146146982633,0.048758262224557924,0.047027621976570726,0.12228418572603328
