year_range,country_index,country_t-3,population_t-3,gdp_t-3,temperature_change_from_co2_t-3,cement_co2_t-3,coal_co2_t-3,flaring_co2_t-3,gas_co2_t-3,land_use_change_co2_t-3,oil_co2_t-3,country_t-2,population_t-2,gdp_t-2,temperature_change_from_co2_t-2,cement_co2_t-2,coal_co2_t-2,flaring_co2_t-2,gas_co2_t-2,land_use_change_co2_t-2,oil_co2_t-2,country_t-1,population_t-1,gdp_t-1,temperature_change_from_co2_t-1,cement_co2_t-1,coal_co2_t-1,flaring_co2_t-1,gas_co2_t-1,land_use_change_co2_t-1,oil_co2_t-1,co2_including_luc_t+1,co2_including_luc_t+2
1990-1991,Tanzania,36,0.016996225718577472,0.0022922298315886307,0.013793103448275864,0.00035016666847631354,1.8251562855253633e-06,0.0,0.0,0.12339340281738857,0.0008836682968254087,36,0.017417922862040254,0.0021595415405936073,0.01360544217687075,0.0001967695779656941,1.5821390067331315e-06,0.0,0.0,0.11874214183727447,0.000865052245749302,36,0.01778379286300207,0.0020313750950675985,0.013422818791946308,0.00047438027428965283,1.4270063811648206e-06,0.0,0.0,0.1154334417423168,0.0007648424388928123,0.032024842909311194,0.027967338424280168
1991-1992,Tanzania,36,0.017571428404597484,0.0023984761049352698,0.013793103448275864,0.0002198720941595457,1.8251562855253633e-06,0.0,0.0,0.11874214183727447,0.000865052245749302,36,0.01793893930142745,0.002240774481700586,0.01360544217687075,0.0005417236529178985,1.5821390067331315e-06,0.0,0.0,0.1154334417423168,0.0007648424388928123,36,0.018304914600003042,0.0021115479939811037,0.013422818791946308,0.00047225300848566335,2.2424385989732895e-06,0.0,0.0,0.11755669345969455,0.0007446420430442708,0.029865588717116722,0.029340755047135115
1992-1993,Tanzania,36,0.018095668828383538,0.0024877168534050338,0.013793103448275864,0.0006053268765133171,1.8251562855253633e-06,0.0,0.0,0.1154334417423168,0.0007648424388928123,36,0.01846331789986165,0.0023292118099151296,0.01360544217687075,0.0005392943988689393,2.4862184391520637e-06,0.0,0.0,0.11755669345969455,0.0007446420430442708,36,0.01882737589920802,0.0022242736279665196,0.013422818791946308,0.00047012574268167387,2.2424385989732895e-06,0.0,0.0,0.11089666584524295,0.0008012823686588086,0.03133222438237642,0.029701113704720776
1993-1994,Tanzania,36,0.018623292215835207,0.0025848721854043817,0.013793103448275864,0.0006026124062150512,2.8681027343969993e-06,0.0,0.0,0.11755669345969455,0.0007446420430442708,36,0.01898904443237953,0.002453557493133046,0.01360544217687075,0.0005368651448199801,2.4862184391520637e-06,0.0,0.0,0.11089666584524295,0.0008012823686588086,36,0.01935360567067256,0.0023059808785898125,0.013422818791946308,0.00047012574268167387,2.2424385989732895e-06,0.0,0.0,0.11541233101778456,0.0007707837317894421,0.031717041961183357,0.03017338498888584
1994-1995,Tanzania,36,0.019152271878217657,0.0027214756579382313,0.013793103448275864,0.0005998979359167852,2.8681027343969993e-06,0.0,0.0,0.11089666584524295,0.0008012823686588086,36,0.01951856298902805,0.0025436873379909184,0.01360544217687075,0.0005368651448199801,2.4862184391520637e-06,0.0,0.0,0.11541233101778456,0.0007707837317894421,36,0.020031236485135183,0.002406115891841295,0.013422818791946308,0.00047012574268167387,5.381852637535895e-05,0.0,0.0,0.11648816601798552,0.0007688033008238989,0.03222136810483717,0.031258440077254535
1995-1996,Tanzania,36,0.019685067029300597,0.0028204903520385937,0.013793103448275864,0.0005998979359167852,2.8681027343969993e-06,0.0,0.0,0.11541233101778456,0.0007707837317894421,36,0.020200428801781647,0.002654144526800357,0.01360544217687075,0.0005368651448199801,5.966924253964953e-05,0.0,0.0,0.11648816601798552,0.0007688033008238989,36,0.0208927306034326,0.002522803037162956,0.013422818791946308,0.0002744172887146422,3.0578708167817584e-05,0.0,0.0,0.1181774299560369,0.0007066177685058401,0.03338007003467475,0.03063409196830436
1996-1997,Tanzania,36,0.02037115214220721,0.0029418362256323966,0.013793103448275864,0.0005998979359167852,6.883446562552799e-05,0.0,0.0,0.11648816601798552,0.0007688033008238989,36,0.02106730701129925,0.0027828600841654848,0.01360544217687075,0.000313373772315735,3.390297871570996e-05,0.0,0.0,0.1181774299560369,0.0007066177685058401,36,0.02162639417587281,0.0026953096731895457,0.013422818791946308,0.0005169255903694422,2.3239818207541364e-05,0.0,0.0,0.12156935502270823,0.0008226710230866759,0.032713345030123464,0.03096585073243084
1997-1998,Tanzania,36,0.021243394485391073,0.0030832403471923874,0.013793103448275864,0.00035016666847631354,3.911049183268636e-05,0.0,0.0,0.1181774299560369,0.0007066177685058401,36,0.021805555770701326,0.0029731491493760285,0.01360544217687075,0.0005903087338970822,2.576626382393957e-05,0.0,0.0,0.12156935502270823,0.0008226710230866759,36,0.022069348338887407,0.002914164826191893,0.020134228187919465,0.000627543412176895,3.0578708167817584e-05,0.0,0.0,0.11949360243552803,0.0008242553678591106,0.03306762153124731,0.033353320099457996
1998-1999,Tanzania,36,0.021986211435550403,0.003292287789936544,0.013793103448275864,0.0006596162824786371,2.972397379284163e-05,0.0,0.0,0.12156935502270823,0.0008226710230866759,36,0.02225127827022499,0.0032145644562915727,0.020408163265306124,0.0007166299444429599,3.390297871570996e-05,0.0,0.0,0.11949360243552803,0.0008242553678591106,36,0.02256147877634337,0.0031126822638468327,0.020134228187919465,0.0005360709826053476,1.4881637975004556e-05,0.0,0.0,0.12045576430363229,0.0009898193965785283,0.03561713758131396,0.031372963998454115
1999-2000,Tanzania,36,0.022434692010013843,0.003557501413715458,0.020689655172413796,0.0008007687379884688,3.911049183268636e-05,0.0,0.0,0.11949360243552803,0.0008242553678591106,36,0.0227464843818048,0.0034335455836815255,0.020408163265306124,0.0006121720203377149,1.6499449641645514e-05,0.0,0.0,0.12045576430363229,0.0009898193965785283,36,0.023202765956111662,0.0033291877519137495,0.020134228187919465,0.0006722159940606739,2.4666824588706182e-05,0.0,0.0,0.12838974294851052,0.0008099962649071989,0.03350236713270138,0.030831182538446966
2000-2001,Tanzania,36,0.02293296239492028,0.0037980693341025384,0.020689655172413796,0.000684046515163031,1.9033772691907358e-05,0.0,0.0,0.12045576430363229,0.0009898193965785283,36,0.02339177942256816,0.003672369016136935,0.020408163265306124,0.0007676442794711028,2.7348402830672702e-05,0.0,0.0,0.12838974294851052,0.0008099962649071989,36,0.023868943361160307,0.0036032758968034266,0.020134228187919465,0.000716888575944453,4.036389478151921e-05,0.0,0.0,0.12193310904541768,0.0007620698355410517,0.032923812891548235,0.030339886107763406
2001-2002,Tanzania,36,0.02358225044048504,0.004060435580775439,0.020689655172413796,0.0008577726142520548,3.1549130078366995e-05,0.0,0.0,0.12838974294851052,0.0008099962649071989,36,0.02406212024538302,0.003974710874268756,0.020408163265306124,0.0008186586144992458,4.475193190473715e-05,0.0,0.0,0.12193310904541768,0.0007620698355410517,36,0.0246042745207178,0.0038969682557588774,0.020134228187919465,0.000716888575944453,4.26063333804925e-05,0.0,0.0,0.12011839868658813,0.0008024706272381345,0.03239917029187046,0.03249892936920573
2002-2003,Tanzania,36,0.02425673924826024,0.004392581793207785,0.020689655172413796,0.0009147764905156408,5.1625849219145994e-05,0.0,0.0,0.12193310904541768,0.0007620698355410517,36,0.02480204701384371,0.004298677799439669,0.020408163265306124,0.0008186586144992458,4.723815034388921e-05,0.0,0.0,0.12011839868658813,0.0008024706272381345,36,0.025329560489442526,0.00425993439261223,0.020134228187919465,0.0007700702210441898,4.179090116268403e-05,0.0,0.0,0.1183239871013473,0.0009795211555577031,0.034704756082355216,0.04183393459428192
2003-2004,Tanzania,36,0.025001244590787848,0.004748484835590877,0.020689655172413796,0.0009147764905156408,5.4493951953542986e-05,0.0,0.0,0.12011839868658813,0.0008024706272381345,36,0.02553186581190922,0.004699059422290751,0.020408163265306124,0.0008793899657232254,4.633407091147028e-05,0.0,0.0,0.1183239871013473,0.0009795211555577031,36,0.026045924180525988,0.004696058108146056,0.020134228187919465,0.0008764335112436634,4.26063333804925e-05,0.0,0.0,0.1251922801328189,0.001134786943256296,0.04467336383811582,0.03818322036789909
2004-2005,Tanzania,36,0.025735579416066856,0.005188335408644911,0.020689655172413796,0.0009826382479722906,5.345100550467135e-05,0.0,0.0,0.1183239871013473,0.0009795211555577031,36,0.026252706570656526,0.005180139895811138,0.020408163265306124,0.0010008526681711846,4.723815034388921e-05,0.0,0.0,0.1251922801328189,0.001134786943256296,36,0.026793811828624448,0.005143122174461461,0.020134228187919465,0.001008323991091011,2.996713400446123e-05,0.0,0.0,0.15558806968000605,0.0012147963542642442,0.04077486166551651,0.03437048152770186
2005-2006,Tanzania,36,0.026460880647046083,0.005716839989989675,0.020689655172413796,0.0011183617628855904,5.4493951953542986e-05,0.0,0.0,0.1251922801328189,0.001134786943256296,36,0.027005268302111203,0.005673288479702545,0.020408163265306124,0.0011514664192066543,3.322491914139576e-05,0.0,0.0,0.15558806968000605,0.0012147963542642442,36,0.0275772329661663,0.005677149962768343,0.020134228187919465,0.001084905560034632,3.506358536576416e-05,0.0,0.00020853566257738164,0.1434522449022675,0.0013047079200999088,0.036703337648477774,0.03949048419370932
2006-2007,Tanzania,36,0.02721809913613443,0.00625860233582566,0.020689655172413796,0.001286658921378082,3.832828199603263e-05,0.0,0.0,0.15558806968000605,0.0012147963542642442,36,0.02779358559712965,0.006262365230452629,0.020408163265306124,0.001238919564969185,3.887541559401409e-05,0.0,0.00020853566257738164,0.1434522449022675,0.0013047079200999088,36,0.028400059812825534,0.006217603118688272,0.020134228187919465,0.001150850799958306,1.6512502410621495e-05,0.0,0.0005770905274590398,0.1305434428262713,0.0016065255992487038,0.04217085449022228,0.0508591905384589
2007-2008,Tanzania,36,0.02801129443973064,0.006905749286640145,0.020689655172413796,0.001384379852115658,4.484669730148035e-05,0.0,0.00020853566257738164,0.1434522449022675,0.0013047079200999088,36,0.02862155487564853,0.006858529692289563,0.020408163265306124,0.0013142264404869199,1.830760850648338e-05,0.0,0.0005770905274590398,0.1305434428262713,0.0016065255992487038,36,0.02925639402295217,0.006690778362763858,0.020134228187919465,0.0011444690025463374,9.785186613701627e-06,0.0,0.0008043518413699005,0.1470483756312411,0.0017213905952502136,0.05431119844383915,0.045858685688165673
1953-1954,Thailand,37,0.014147904703835184,0.0030998338721664634,0.013793103448275864,0.0002280155050543437,1.1472410937587997e-05,0.0,0.0,0.1881343113011798,0.0003279593678939661,37,0.014401513513201156,0.003013030441941859,0.01360544217687075,0.00037167586949075546,1.0848953189027188e-05,0.0,0.0,0.18634639532348735,0.0003525167118667027,37,0.01467216836967717,0.0028939788622868007,0.013422818791946308,0.00026165369389070535,1.1212192994866447e-05,0.0,0.0,0.18953411472785636,0.00043569481241952025,0.05651307735749567,0.053135120320995266
1954-1955,Thailand,37,0.01453635389292273,0.0033361005135683196,0.013793103448275864,0.0004153139556346974,1.2515357386459634e-05,0.0,0.0,0.18634639532348735,0.0003525167118667027,37,0.014807868047226079,0.003192297671138556,0.01360544217687075,0.0002987982480219799,1.2431092195760319e-05,0.0,0.0,0.18953411472785636,0.00043569481241952025,37,0.015092299627213722,0.003235561860983165,0.013422818791946308,0.0003020717441665054,2.0181947390759605e-05,0.0,0.0,0.1926154685586206,0.0005557089289314426,0.056741604290941744,0.05426954131242176
1955-1956,Thailand,37,0.014945222897853102,0.003533039606153255,0.013793103448275864,0.0003338798466867175,1.4340513671984996e-05,0.0,0.0,0.18953411472785636,0.00043569481241952025,37,0.015230625004656554,0.003569091926773607,0.01360544217687075,0.0003449540749522044,2.2375965952368574e-05,0.0,0.0,0.1926154685586206,0.0005557089289314426,37,0.015531024557392893,0.0032076939929846257,0.013422818791946308,0.0004020532369540107,4.1994759217136145e-05,0.0,0.0,0.19314932630400333,0.0006555226495948236,0.05795302277660623,0.05601525393969751
1956-1957,Thailand,37,0.015370595822328428,0.003946977608812754,0.013793103448275864,0.0003854547823537714,2.5812924609572997e-05,0.0,0.0,0.1926154685586206,0.0005557089289314426,37,0.015672091839852235,0.0035383513670305287,0.01360544217687075,0.00045912901525328617,4.656009076957501e-05,0.0,0.0,0.19314932630400333,0.0006555226495948236,37,0.01599191481752628,0.003508666751506201,0.013422818791946308,0.0004020532369540107,2.6909263187679474e-05,0.0,0.0,0.19672231643108584,0.0008127688682589596,0.0598172236009232,0.05642883326858981
1957-1958,Thailand,37,0.01581479439894662,0.003913206696145206,0.013793103448275864,0.0005130348863722733,5.371174211688926e-05,0.0,0.0,0.19314932630400333,0.0006555226495948236,37,0.0161358625319588,0.0038703491741414486,0.01360544217687075,0.00045912901525328617,2.9834621269824766e-05,0.0,0.0,0.19672231643108584,0.0008127688682589596,37,0.01647355150915177,0.0035732386091814534,0.013422818791946308,0.00041694409758193704,2.3851392370897718e-05,0.0,0.0,0.2023219361132639,0.0009129786751154493,0.06025887414167953,0.05760888974218813
1958-1959,Thailand,37,0.016281434845945672,0.0042779322913674795,0.013793103448275864,0.0005130348863722733,3.4417232812763994e-05,0.0,0.0,0.19672231643108584,0.0008127688682589596,37,0.016620509314805604,0.003941577265529411,0.01360544217687075,0.0004761337935960005,2.644432339825377e-05,0.0,0.0,0.2023219361132639,0.0009129786751154493,37,0.016974637789588957,0.0036159807088787326,0.013422818791946308,0.0004254531607978949,2.915170178665276e-05,0.0,0.0,0.20354879398896475,0.0010215062920272207,0.06151902556434269,0.05435136187718759
1959-1960,Thailand,37,0.0167690805623169,0.004356181928779518,0.013793103448275864,0.0005320361784601353,3.050618362949536e-05,0.0,0.0,0.2023219361132639,0.0009129786751154493,37,0.017124727240817327,0.003988725331156739,0.01360544217687075,0.00048585080979183723,3.2320839708976827e-05,0.0,0.0,0.20354879398896475,0.0010215062920272207,37,0.017488089846408223,0.003755215139623968,0.013422818791946308,0.0004786348058976318,2.915170178665276e-05,0.0,0.0,0.207362933546281,0.0010492323255448265,0.058040396816238723,0.04416930241626822
1960-1961,Thailand,37,0.017276418525633004,0.004407977771797724,0.013793103448275864,0.0005428940596531993,3.7285335547160986e-05,0.0,0.0,0.20354879398896475,0.0010215062920272207,37,0.01764138822576784,0.004142312406308729,0.01360544217687075,0.0005465821610158169,3.2320839708976827e-05,0.0,0.0,0.207362933546281,0.0010492323255448265,37,0.01802594085398656,0.004229954524454917,0.013422818791946308,0.0005339437168013581,2.996713400446123e-05,0.0,0.0,0.19660417756879964,0.0011581560286497066,0.04716724201188155,0.051055783719150045
1961-1962,Thailand,37,0.01779627654397643,0.0045767052037368845,0.013793103448275864,0.0006107558171098491,3.7285335547160986e-05,0.0,0.0,0.207362933546281,0.0010492323255448265,37,0.018182600647923666,0.004665989151962651,0.01360544217687075,0.0006097427662887557,3.322491914139576e-05,0.0,0.0,0.19660417756879964,0.0011581560286497066,37,0.018602857340190827,0.004768135078405144,0.013422818791946308,0.0005573436406452423,2.996713400446123e-05,0.0,0.0,0.16320376355501354,0.0013074805234516693,0.05452113515608682,0.0619093189395458
1962-1963,Thailand,37,0.018340837920740195,0.00515200512642245,0.013793103448275864,0.000681332044864765,3.832828199603263e-05,0.0,0.0,0.19660417756879964,0.0011581560286497066,37,0.01876312269674546,0.0052596467461545416,0.01360544217687075,0.0006364645608273068,3.322491914139576e-05,0.0,0.0,0.16320376355501354,0.0013074805234516693,37,0.019215711625615323,0.005029150581265452,0.020134228187919465,0.0008509063215957898,2.4666824588706182e-05,0.0,0.0,0.1855117097535201,0.0014338320190533302,0.06611134134952525,0.056545098052869516
1963-1964,Thailand,37,0.018924952167210865,0.005804184492557603,0.013793103448275864,0.000711191218145691,3.832828199603263e-05,0.0,0.0,0.16320376355501354,0.0013074805234516693,37,0.01937980714572804,0.00554756840058349,0.020408163265306124,0.0009717016195836745,2.7348402830672702e-05,0.0,0.0,0.1855117097535201,0.0014338320190533302,37,0.01985818579786051,0.0054336806394773085,0.020134228187919465,0.0010125785226989899,3.0578708167817584e-05,0.0,0.0,0.22058717856384552,0.001742779249678081,0.06038303026182601,0.05457767407760371
1964-1965,Thailand,37,0.019545452582240264,0.006120488981743266,0.020689655172413796,0.0010857881193063986,3.1549130078366995e-05,0.0,0.0,0.1855117097535201,0.0014338320190533302,37,0.02002629659733093,0.005993798461059748,0.020408163265306124,0.0011563249273045726,3.390297871570996e-05,0.0,0.0,0.22058717856384552,0.001742779249678081,37,0.020523354717012974,0.005895605985732508,0.020134228187919465,0.001044487509758832,3.0578708167817584e-05,0.0,0.0,0.20285701178506194,0.00194914015628769,0.058282069691817956,0.05471358574521624
1965-1966,Thailand,37,0.02019594242950906,0.006610707654660282,0.020689655172413796,0.0012920878619746142,3.911049183268636e-05,0.0,0.0,0.22058717856384552,0.001742779249678081,37,0.02069562263150192,0.006503340263975726,0.020408163265306124,0.0011927637380389604,3.390297871570996e-05,0.0,0.0,0.20285701178506194,0.00194914015628769,37,0.02120949739655094,0.006313994857741748,0.020134228187919465,0.0011125600154864952,2.3851392370897718e-05,0.0,0.0,0.19565866069503812,0.002705268698932112,0.05842720620445978,0.05419157551590478
1966-1967,Thailand,37,0.02086941016925551,0.007170479235612534,0.020689655172413796,0.001332804916448604,3.911049183268636e-05,0.0,0.0,0.20285701178506194,0.00194914015628769,37,0.021386053506046943,0.0069648577405373845,0.020408163265306124,0.0012704998676056544,2.644432339825377e-05,0.0,0.0,0.19565866069503812,0.002705268698932112,37,0.021916432278499143,0.006832144221306286,0.020134228187919465,0.0013146502668654953,2.9763275950009113e-05,0.0,0.0,0.19611457114984027,0.0026442714251933793,0.05786976514309625,0.05364059235104554
1967-1968,Thailand,37,0.021564113343481975,0.007677492332503848,0.020689655172413796,0.0014196679659931161,3.050618362949536e-05,0.0,0.0,0.19565866069503812,0.002705268698932112,37,0.02209740652830545,0.007536419277549424,0.020408163265306124,0.0015012790022567771,3.299889928329103e-05,0.0,0.0,0.19611457114984027,0.0026442714251933793,37,0.022636163183459873,0.007624168889188491,0.020134228187919465,0.0015614131001282744,3.9548462563710745e-05,0.0,0.0,0.193588185788991,0.0033813878305685857,0.0572813846421668,0.0525326573479095
1968-1969,Thailand,37,0.022279868129048638,0.008305397449127786,0.020689655172413796,0.0016775426443283855,3.8067545383814715e-05,0.0,0.0,0.19611457114984027,0.0026442714251933793,37,0.022821635545051264,0.00841008789196589,0.020408163265306124,0.0017830724719360427,4.3847852472318215e-05,0.0,0.0,0.193588185788991,0.0033813878305685857,37,0.023365129134002436,0.008281862662262367,0.020134228187919465,0.0018230667940189796,7.624291236509185e-05,0.0,0.0,0.19069926433184758,0.004324865142553401,0.05609824985018274,0.055529428792980055
1969-1970,Thailand,37,0.023008578584142025,0.009265190853165557,0.020689655172413796,0.0019924211989272413,5.058290277027435e-05,0.0,0.0,0.193588185788991,0.0033813878305685857,37,0.0235551573237658,0.00913557843630491,0.020408163265306124,0.0020818707199580224,8.453142693117017e-05,0.0,0.0,0.19069926433184758,0.004324865142553401,37,0.024103580344479285,0.008971959145867034,0.020134228187919465,0.002488900990667685,7.09426029493368e-05,0.0,0.0,0.18508218770438328,0.006161912906191342,0.059298423642193496,0.050659986063147575
1970-1971,Thailand,37,0.023746639303650015,0.010062199041005112,0.020689655172413796,0.0023263010456139586,9.751549296949798e-05,0.0,0.0,0.19069926433184758,0.004324865142553401,37,0.024298223642569467,0.009896811846189351,0.020408163265306124,0.002842227237282248,7.86549106204471e-05,0.0,0.0,0.18508218770438328,0.006161912906191342,37,0.024851345936796058,0.009695810503636436,0.020134228187919465,0.002527191775139496,7.991235734522996e-05,0.0,0.0,0.1958957503705541,0.005133277062688166,0.05409847319841171,0.0762427151097465
1971-1972,Thailand,37,0.024494303623664466,0.010898473566247456,0.020689655172413796,0.003175930248971215,9.073634105183234e-05,0.0,0.0,0.18508218770438328,0.006161912906191342,37,0.02505066255542882,0.010695279669769724,0.020408163265306124,0.002885953810163513,8.859978437705537e-05,0.0,0.0,0.1958957503705541,0.005133277062688166,37,0.025617355817080377,0.010341612835096808,0.020134228187919465,0.0027590637477743485,9.418242115687816e-05,0.0,0.0,0.17966809881280593,0.005383999622925944,0.08141759997323009,0.09109389369892124
1972-1973,Thailand,37,0.02525139853417142,0.011775653011363154,0.020689655172413796,0.0032247907143400033,0.00010220875198942034,0.0,0.0,0.1958957503705541,0.005133277062688166,37,0.025821459777824265,0.011407652972008615,0.020408163265306124,0.0031507425015000643,0.00010442117444438668,0.0,0.0,0.17966809881280593,0.005383999622925944,37,0.026392614474221966,0.01085912195004412,0.020134228187919465,0.002882445164405738,0.0001076370527507179,0.0,0.0,0.26162886290736087,0.006859816778448791,0.09727678489029315,0.09482605544798128
1973-1974,Thailand,37,0.026026965353132005,0.01255825088133261,0.020689655172413796,0.0035206679768509967,0.00012046031484467398,0.0,0.0,0.17966809881280593,0.005383999622925944,37,0.026601563579280403,0.011978508261923848,0.020408163265306124,0.0032916392363396972,0.00011933848507929906,0.0,0.0,0.26162886290736087,0.006859816778448791,37,0.027175593159555204,0.01131953021360146,0.020134228187919465,0.003450425134070928,8.439723454317653e-05,0.0,0.0,0.3090776521464126,0.0078120079866819975,0.10126226274064214,0.0781761922549499
1974-1975,Thailand,37,0.0268118963390976,0.013185380130203086,0.020689655172413796,0.0036781072541504246,0.00013766893125105598,0.0,0.0,0.26162886290736087,0.006859816778448791,37,0.0273894356568908,0.012486376597342735,0.020408163265306124,0.0039402500674118,9.357222125535948e-05,0.0,0.0,0.3090776521464126,0.0078120079866819975,37,0.027967948780316484,0.0124746691001143,0.026845637583892617,0.003735478751805517,9.030911812228793e-05,0.0,0.0,0.3202131533617002,0.008771328746391159,0.08348230961190126,0.06957632863913749
1975-1976,Thailand,37,0.027604643670336264,0.013743313276033512,0.020689655172413796,0.004402870823787446,0.00010794495745821434,0.0,0.0,0.3090776521464126,0.0078120079866819975,37,0.02818674327308698,0.01376059018103928,0.0272108843537415,0.004265770109972331,0.00010012679714039675,0.0,0.0,0.3202131533617002,0.008771328746391159,37,0.028752077841392113,0.01304309503328023,0.026845637583892617,0.0038928964213007385,0.00012476112932469573,0.0,0.0,0.26595128375533805,0.008580019115119679,0.07429874033989033,0.07036568569861085
1976-1977,Thailand,37,0.0284068849260904,0.01514313670197187,0.027586206896551727,0.004766609843755089,0.0001155063192125337,0.0,0.0,0.3202131533617002,0.008771328746391159,37,0.02897577291595831,0.014387610926182695,0.0272108843537415,0.004445534909595311,0.00013832415316009664,0.0,0.0,0.26595128375533805,0.008580019115119679,37,0.029520656995880926,0.013700774991144565,0.026845637583892617,0.0038928964213007385,0.00012843057430483385,0.0,0.0,0.23782043136517778,0.008625172941134065,0.07514167408394362,0.06935287642806728
1977-1978,Thailand,37,0.029200796985458684,0.015831968102634524,0.027586206896551727,0.004967480645826773,0.00015957080667736032,0.0,0.0,0.26595128375533805,0.008580019115119679,37,0.029749155469785325,0.015113086231204723,0.0272108843537415,0.004445534909595311,0.00014239251060598184,0.0,0.0,0.23782043136517778,0.008625172941134065,37,0.03026340914696494,0.014969834958993525,0.026845637583892617,0.004305585987274697,0.00015003952807675827,0.0,0.0,0.2386441555974071,0.01021704335123775,0.0740601215720794,0.06627192181833647
1978-1979,Thailand,37,0.02997896513355758,0.01662895954889073,0.027586206896551727,0.004967480645826773,0.0001642640656972827,0.0,0.0,0.23782043136517778,0.008625172941134065,37,0.030496549608841735,0.01651296417526758,0.0272108843537415,0.004916810195093393,0.00016635061556508353,0.0,0.0,0.2386441555974071,0.01021704335123775,37,0.03099701626860612,0.01646821704383694,0.026845637583892617,0.0048544205647039805,0.00012843057430483385,0.0,0.0,0.23399208266634944,0.011469467893847316,0.07077005078184495,0.06091988697322106
1979-1980,Thailand,37,0.030730984053833846,0.018166835117497348,0.027586206896551727,0.005494087883690376,0.00019190214659238104,0.0,0.0,0.2386441555974071,0.01021704335123775,37,0.03123474156464347,0.018165803351895722,0.0272108843537415,0.005543557739724863,0.00014239251060598184,0.0,0.0,0.23399208266634944,0.011469467893847316,37,0.03173157847673899,0.018122317263036,0.026845637583892617,0.004760820869328444,0.0001620671532894332,0.0,0.0,0.2227672668472716,0.012559497097282333,0.0650547528489846,0.06442436870087348
1980-1981,Thailand,37,0.03147374384889928,0.019982608413557063,0.027586206896551727,0.006194421220643003,0.0001642640656972827,0.0,0.0,0.23399208266634944,0.011469467893847316,37,0.03197389457595362,0.019990412489989576,0.0272108843537415,0.005436670561570658,0.0001796857871932628,0.0,0.0,0.2227672668472716,0.012559497097282333,37,0.032458863108888826,0.019079799356275857,0.026845637583892617,0.004841656969880043,0.0003137375458018084,0.0,0.0,0.20463518435143185,0.012891417327107385,0.06879709716351733,0.06680524765766874
1981-1982,Thailand,37,0.03221747064636412,0.021987084466367088,0.027586206896551727,0.006074984527519299,0.0002072856067132377,0.0,0.0,0.2227672668472716,0.012559497097282333,37,0.03270572452851756,0.021046594308121853,0.0272108843537415,0.005528982215431107,0.0003478445616231842,0.0,0.0,0.20463518435143185,0.012891417327107385,37,0.03320466970590954,0.0199644200343898,0.026845637583892617,0.004839529704076055,0.0003524705761477107,0.0,0.0,0.2147147433646354,0.014145426214489387,0.07133957548698745,0.05590097871322366
1982-1983,Thailand,37,0.032953829070913425,0.023147382920243736,0.027586206896551727,0.006178134398853407,0.000401273646203362,0.0,0.0,0.20463518435143185,0.012891417327107385,37,0.03345619220292196,0.022022403968442822,0.0272108843537415,0.005526552961382148,0.0003907883346630835,0.0,0.0,0.2147147433646354,0.014145426214489387,37,0.033959532841931366,0.0211585722091994,0.026845637583892617,0.005588327267080349,0.0003765258265730605,0.0,0.0004775041090037188,0.22337866590776315,0.012868444327907083,0.05969519207748511,0.05237610401806121
1983-1984,Thailand,37,0.03370894054518903,0.024219386263522758,0.027586206896551727,0.006175419928555141,0.0004508136025247647,0.0,0.0,0.2147147433646354,0.014145426214489387,37,0.03421577301709942,0.023339652430865054,0.0272108843537415,0.006381650386615781,0.000417458677919442,0.0,0.0004775041090037188,0.22337866590776315,0.012868444327907083,37,0.03470182423243951,0.022301906862608967,0.03355704697986577,0.005801053847479296,0.000525138348268654,0.0,0.0020828031278647056,0.1878643376124501,0.011709100040678051,0.055931070646691394,0.06492698074157784
1984-1985,Thailand,37,0.03447322155020396,0.02566648687449776,0.027586206896551727,0.007130913473544771,0.000481580522766478,0.0,0.0004775041090037188,0.22337866590776315,0.012868444327907083,37,0.034962703515958475,0.024600844970649977,0.034013605442176874,0.0066245757915117005,0.0005822271544777924,0.0,0.0020828031278647056,0.1878643376124501,0.011709100040678051,37,0.035441961338400906,0.023555521426189677,0.03355704697986577,0.00627117959016097,0.0004996560914621393,0.0,0.0025075349467468012,0.17455564969675663,0.013230071022215286,0.06933382340697408,0.05896551947105617
1985-1986,Thailand,37,0.035224773961335464,0.027052005663810927,0.03448275862068966,0.007402360503371371,0.0006716575130733337,0.0,0.0020828031278647056,0.1878643376124501,0.011709100040678051,37,0.03570746626661006,0.02598368535831673,0.034013605442176874,0.00716144093633168,0.0005539746722147007,0.0,0.0025075349467468012,0.17455564969675663,0.013230071022215286,37,0.03617899822750746,0.024926472018215226,0.03355704697986577,0.0069944499635173915,0.0005669292494313381,0.0,0.0037791769054839777,0.21416383464943814,0.013707354884911215,0.06296773494487536,0.06498890572828511
1986-1987,Thailand,37,0.0359741452105054,0.028571164142230186,0.03448275862068966,0.008002258439288156,0.000639065436546095,0.0,0.0025075349467468012,0.17455564969675663,0.013230071022215286,37,0.03644910942494042,0.027495957075018538,0.034013605442176874,0.007987387312977804,0.0006285612253892627,0.0,0.0037791769054839777,0.21416383464943814,0.013707354884911215,37,0.03690995979008059,0.026096900024438374,0.03355704697986577,0.006607287587191308,0.001219071165623661,0.0,0.004833771541946736,0.19361498017012807,0.013081538699799541,0.06939995147952267,0.05508389219183118
