country,year,population,gdp,cement_co2,coal_co2,flaring_co2,gas_co2,land_use_change_co2,oil_co2,cumulative_co2_including_luc,co2_including_luc
Czechia,2021,10510748.0,334729445376.0,1.958,51.481,0.055,19.045,-10.126,22.494,11804.864,86.54
Czechia,2022,10493990.0,342966829056.0,1.958,56.248,0.055,15.582,-9.707,22.494,11893.126,88.262
Democratic Republic of Congo,1950,12295748.0,12334004224.0,0.087,0.964,0.0,0.0,276.616,0.429,3831.709,278.095
Democratic Republic of Congo,1951,12545795.0,13762654208.0,0.102,1.059,0.0,0.0,292.343,0.586,4125.799,294.09
Democratic Republic of Congo,1952,12807615.0,15016505344.0,0.12,1.335,0.0,0.0,314.35,0.629,4442.233,316.434
Democratic Republic of Congo,1953,13074604.0,15882645504.0,0.123,1.364,0.0,0.0,335.007,0.801,4779.529,337.296
Democratic Republic of Congo,1954,13349701.0,16826791936.0,0.171,1.572,0.0,0.0,354.717,1.074,5137.062,357.533
Democratic Republic of Congo,1955,13638430.0,17494505472.0,0.2,2.034,0.0,0.0,373.147,1.154,5513.596,376.534
Democratic Republic of Congo,1956,13939102.0,18677356544.0,0.225,1.715,0.0,0.0,390.587,1.235,5907.359,393.762
Democratic Republic of Congo,1957,14252674.0,19269902336.0,0.229,1.781,0.0,0.0,417.588,1.319,6328.276,420.917
Democratic Republic of Congo,1958,14569216.0,18708994048.0,0.192,1.369,0.0,0.0,442.657,1.365,6773.859,445.583
Democratic Republic of Congo,1959,14903608.0,19357339648.0,0.171,1.257,0.0,0.0,454.719,1.271,7231.276,457.418
Democratic Republic of Congo,1960,15276558.0,19799695360.0,0.098,1.041,0.0,0.0,579.588,1.18,7813.184,581.907
Democratic Republic of Congo,1961,15673288.0,17659762688.0,0.069,1.057,0.0,0.0,390.453,1.229,8205.991,392.808
Democratic Republic of Congo,1962,16086081.0,21385908224.0,0.098,0.839,0.0,0.0,299.23,1.235,8507.393,301.402
Democratic Republic of Congo,1963,16517990.0,22497906688.0,0.12,0.818,0.0,0.0,217.358,1.354,8727.043,219.651
Democratic Republic of Congo,1964,16965852.0,21953286144.0,0.113,0.94,0.0,0.0,170.579,0.921,8899.598,172.553
Democratic Republic of Congo,1965,17438258.0,22174078976.0,0.123,1.178,0.0,0.0,142.337,1.167,9044.403,144.806
Democratic Republic of Congo,1966,17941740.0,23676299264.0,0.131,0.909,0.0,0.0,126.319,1.363,9173.125,128.722
Democratic Republic of Congo,1967,18472108.0,23450699776.0,0.145,0.949,0.0,0.0,120.931,1.194,9296.345,123.22
Democratic Republic of Congo,1968,19022798.0,24458477568.0,0.145,0.74,0.0,0.0,114.44,2.481,9414.151,117.806
Democratic Republic of Congo,1969,19583128.0,26727661568.0,0.16,0.887,0.0,0.0,108.909,2.601,9526.708,112.557
Democratic Republic of Congo,1970,20151742.0,26659889152.0,0.207,0.788,0.0,0.0,111.039,1.715,9640.457,113.749
Democratic Republic of Congo,1971,20712952.0,28362504192.0,0.225,0.876,0.0,0.0,109.351,1.858,9752.768,112.31
Democratic Republic of Congo,1972,21273414.0,28414472192.0,0.236,0.85,0.0,0.0,106.274,1.931,9862.058,109.291
Democratic Republic of Congo,1973,21853908.0,30887354368.0,0.265,0.828,0.0,0.0,103.477,2.096,9968.724,106.666
Democratic Republic of Congo,1974,22448416.0,31926198272.0,0.309,0.832,0.0,0.0,86.952,2.224,10059.041,90.316
Democratic Republic of Congo,1975,23052716.0,30364745728.0,0.309,0.671,0.0,0.0,89.988,2.253,10152.262,93.221
Democratic Republic of Congo,1976,23655016.0,28598779904.0,0.32,0.876,0.0,0.0,85.809,2.209,10241.476,89.214
Democratic Republic of Congo,1977,24256460.0,28761571328.0,0.238,0.887,0.0,0.0,81.276,2.352,10326.229,84.753
Democratic Republic of Congo,1978,25015242.0,27125444608.0,0.225,0.843,0.0,0.0,75.182,2.459,10404.937,78.708
Democratic Republic of Congo,1979,25902756.0,27103821824.0,0.212,0.747,0.0,0.0,83.592,2.781,10492.27,87.332
Democratic Republic of Congo,1980,26708692.0,27648954368.0,0.206,0.843,0.0,0.0,88.869,2.437,10584.623,92.354
Democratic Republic of Congo,1981,27457786.0,28317622272.0,0.227,0.861,0.0,0.0,84.537,2.667,10672.915,88.292
Democratic Republic of Congo,1982,28219220.0,28196935680.0,0.248,0.824,0.0,0.0,83.73,1.975,10759.692,86.777
Democratic Republic of Congo,1983,29005180.0,28585207808.0,0.231,0.806,0.0,0.0,91.4,2.961,10855.09,95.398
Democratic Republic of Congo,1984,29879850.0,30141794304.0,0.238,0.824,0.0,0.0,93.621,2.869,10952.644,97.553
Democratic Republic of Congo,1985,30800062.0,30309890048.0,0.194,0.822,0.0,0.0,100.044,2.597,11056.299,103.656
Democratic Republic of Congo,1986,31725136.0,31729262592.0,0.191,0.839,0.0,0.0,87.405,2.316,11147.05,90.751
Democratic Republic of Congo,1987,32712580.0,32572618752.0,0.21,0.85,0.0,0.0,81.841,2.755,11232.706,85.657
Democratic Republic of Congo,1988,33750044.0,32745572352.0,0.208,0.931,0.0,0.0,78.985,2.84,11315.669,82.963
Democratic Republic of Congo,1989,34825892.0,32549357568.0,0.19,0.843,0.0,0.0,81.192,3.32,11401.214,85.544
Democratic Republic of Congo,1990,35987544.0,31745581056.0,0.189,0.89,0.0,0.0,84.365,3.169,11489.828,88.614
Democratic Republic of Congo,1991,37194820.0,29817690112.0,0.102,0.148,0.0,0.0,87.221,3.03,11580.33,90.502
Democratic Republic of Congo,1992,38332300.0,27407296512.0,0.071,0.099,0.0,0.0,86.049,2.737,11669.285,88.955
Democratic Republic of Congo,1993,39580848.0,24338479104.0,0.061,0.0,0.0,0.0,112.699,2.601,11784.646,115.361
Democratic Republic of Congo,1994,41511988.0,23485765632.0,0.068,0.0,1.053,0.0,114.904,1.63,11902.301,117.655
Democratic Republic of Congo,1995,43285788.0,24780658688.0,0.096,0.0,0.993,0.0,118.842,2.008,12024.24,121.939
Democratic Republic of Congo,1996,44118716.0,24914388992.0,0.098,0.0,1.162,0.0,120.581,2.213,12148.294,124.054
Democratic Republic of Congo,1997,44822200.0,23716345856.0,0.051,0.0,1.214,0.0,164.937,1.825,12316.32,168.026
Democratic Republic of Congo,1998,45895532.0,23460460544.0,0.054,0.0,1.078,0.0,169.402,1.601,12488.455,172.135
Democratic Republic of Congo,1999,47227236.0,23134197760.0,0.064,0.0,0.882,0.0,181.432,1.253,12672.087,183.632
Democratic Republic of Congo,2000,48616328.0,21854113792.0,0.068,0.0,0.812,0.0,174.847,0.824,12848.638,176.551
Democratic Republic of Congo,2001,50106660.0,21977292800.0,0.081,0.0,0.877,0.0,147.277,0.689,12997.563,148.925
Democratic Republic of Congo,2002,51662080.0,23244765184.0,0.106,0.005,0.879,0.0,136.262,0.744,13135.559,137.996
Democratic Republic of Congo,2003,53205640.0,25228484608.0,0.132,0.002,1.057,0.0,162.588,0.905,13300.243,164.685
Democratic Republic of Congo,2004,54815608.0,27653537792.0,0.16,0.007,0.872,0.0,135.249,0.989,13437.521,137.277
Democratic Republic of Congo,2005,56550244.0,30164654080.0,0.207,0.024,0.819,0.0,133.042,1.238,13572.852,135.331
Democratic Republic of Congo,2006,58381636.0,32708306944.0,0.204,0.02,0.78,0.022,142.474,1.326,13717.678,144.826
Democratic Republic of Congo,2007,60289424.0,35814301696.0,0.205,0.032,0.896,0.044,150.047,1.447,13870.35,152.671
Democratic Republic of Congo,2008,62249724.0,39245770752.0,0.158,0.036,0.84,0.044,453.498,1.608,14326.534,456.185
Democratic Republic of Congo,2009,64270236.0,41718890496.0,0.177,0.025,0.728,0.044,732.71,1.473,15061.691,735.157
Democratic Republic of Congo,2010,66391260.0,46223523840.0,0.189,0.038,0.737,0.044,870.99,1.729,15935.418,873.727
Democratic Republic of Congo,2011,68654272.0,51169099776.0,0.175,0.03,0.572,0.044,1011.234,2.22,16949.695,1014.276
Democratic Republic of Congo,2012,70997872.0,55604953088.0,0.158,0.035,0.408,0.0,942.997,2.198,17895.49,945.796
Democratic Republic of Congo,2013,73460032.0,60956372992.0,0.174,0.013,0.371,0.0,971.053,3.364,18870.465,974.974
Democratic Republic of Congo,2014,76035592.0,65407410176.0,0.128,0.018,0.418,0.004,786.797,4.499,19662.328,791.865
Democratic Republic of Congo,2015,78656904.0,69567324160.0,0.155,0.036,0.397,0.004,621.155,2.686,20286.762,624.432
Democratic Republic of Congo,2016,81430976.0,69841412096.0,0.098,0.042,0.393,0.0,654.202,2.026,20943.521,656.762
Democratic Republic of Congo,2017,84283272.0,72396210176.0,0.349,0.052,0.349,0.0,661.983,2.352,21608.607,665.085
Democratic Republic of Congo,2018,87087352.0,75889336320.0,0.453,0.09,0.293,0.0,536.647,2.539,22148.629,540.022
Democratic Republic of Congo,2019,89906896.0,79292964864.0,0.536,0.047,0.375,0.0,378.408,2.634,22530.629,382.0
Democratic Republic of Congo,2020,92853168.0,80617955328.0,0.498,0.027,0.437,0.0,495.091,2.748,23029.43,498.8
Democratic Republic of Congo,2021,95894120.0,85639643136.0,0.604,0.036,0.425,0.0,556.582,2.876,23589.953,560.522
Democratic Republic of Congo,2022,99010216.0,91314987008.0,0.604,0.0,0.387,0.0,512.418,2.61,24105.971,516.019
Egypt,1950,21150060.0,30757265408.0,0.505,0.509,0.0,0.0,4.98,9.219,168.013,15.213
Egypt,1951,21606364.0,31319513088.0,0.56,0.674,0.0,0.0,5.275,9.325,183.846,15.833
Egypt,1952,22108170.0,31890446336.0,0.469,0.473,0.0,0.0,5.419,9.951,200.158,16.312
Egypt,1953,22659266.0,32425277440.0,0.542,0.183,0.0,0.0,5.607,10.054,216.544,16.386
Egypt,1954,23241220.0,33014044672.0,0.662,0.323,0.0,0.0,5.83,10.68,234.038,17.494
Egypt,1955,23841704.0,33660149760.0,0.676,0.26,0.0,0.0,6.018,9.706,250.699,16.66
Egypt,1956,24453502.0,35246452736.0,0.669,0.234,0.0,0.0,6.161,9.039,266.802,16.103
Egypt,1957,25078382.0,36864356352.0,0.723,0.44,0.0,0.0,6.387,10.754,285.105,18.303
Egypt,1958,25700976.0,38667513856.0,0.749,0.667,0.0,0.0,6.593,12.267,305.381,20.275
Egypt,1959,26345770.0,40509591552.0,0.883,0.209,0.0,0.0,6.775,11.615,324.862,19.482
Egypt,1960,27034500.0,42417643520.0,1.01,0.414,0.0,0.0,7.077,14.608,347.972,23.109
Egypt,1961,27747872.0,45220061184.0,1.018,0.781,0.0,0.0,4.999,15.267,370.037,22.065
Egypt,1962,28485028.0,48232701952.0,1.105,0.707,0.0,0.0,4.159,16.759,392.767,22.73
Egypt,1963,29245942.0,51444883456.0,1.239,0.707,0.0,0.0,4.124,19.58,418.418,25.651
Egypt,1964,30026652.0,54901977088.0,1.247,1.213,0.0,0.099,7.593,22.933,451.502,33.085
Egypt,1965,30818472.0,58532794368.0,1.196,1.026,0.0,0.095,7.978,25.293,487.09,35.587
Egypt,1966,31613136.0,58874122240.0,1.207,0.674,0.0,0.106,6.166,24.545,519.788,32.698
Egypt,1967,32408416.0,58134978560.0,1.359,1.11,0.0,0.106,4.718,17.074,544.156,24.368
Egypt,1968,33204632.0,59081297920.0,1.555,1.154,0.0,0.106,4.658,20.057,571.687,27.531
Egypt,1969,33995960.0,63097380864.0,1.785,1.261,1.389,0.136,3.893,15.095,595.245,23.558
Egypt,1970,34781992.0,67114483712.0,1.82,1.227,1.854,0.165,3.445,16.588,620.344,25.099
Egypt,1971,35555972.0,69906251776.0,1.937,0.916,1.502,0.161,2.99,18.497,646.347,26.003
Egypt,1972,36330772.0,71250780160.0,1.89,0.938,1.209,0.136,2.625,21.303,674.447,28.1
Egypt,1973,37120780.0,73196101632.0,1.788,0.898,1.48,0.169,2.185,19.427,700.393,25.946
Egypt,1974,37930376.0,76018040832.0,1.614,1.543,2.583,0.081,1.781,20.268,728.263,27.87
Egypt,1975,38775584.0,83697410048.0,1.77,3.561,2.521,0.088,0.508,23.12,759.831,31.568
Egypt,1976,39649056.0,96606691328.0,1.658,2.283,2.906,0.729,-0.548,26.875,793.734,33.903
Egypt,1977,40577356.0,109254148096.0,1.604,2.539,2.004,2.096,-1.4,29.572,830.149,36.415
Egypt,1978,41576640.0,117620129792.0,1.474,1.99,1.59,3.078,-2.054,31.129,867.356,37.207
Egypt,1979,42632456.0,126908743680.0,1.45,1.817,0.986,5.529,-1.51,33.108,908.735,41.379
Egypt,1980,43748552.0,140607651840.0,1.483,1.817,0.095,3.078,-0.553,38.703,953.358,44.623
Egypt,1981,44899572.0,146244911104.0,1.71,2.895,0.04,3.66,-0.702,42.598,1003.559,50.201
Egypt,1982,46088652.0,161850654720.0,2.076,3.221,0.048,4.082,-0.636,47.005,1059.354,55.795
Egypt,1983,47353672.0,174291288064.0,2.676,2.257,0.0,4.199,0.164,47.848,1116.499,57.145
Egypt,1984,48676444.0,184976097280.0,3.157,2.257,0.0,5.35,0.989,52.941,1181.192,64.693
Egypt,1985,50035844.0,197156339712.0,2.787,2.275,0.0,6.881,2.236,51.864,1247.235,66.043
Egypt,1986,51424316.0,202297851904.0,3.681,2.763,0.0,8.042,1.191,59.906,1322.819,75.584
Egypt,1987,52841316.0,207425830912.0,4.221,2.924,0.0,9.984,1.728,57.484,1399.16,76.341
Egypt,1988,54298448.0,216114298880.0,4.715,2.583,0.0,11.523,1.192,55.488,1474.662,75.502
Egypt,1989,55765848.0,222664802304.0,6.0,2.832,0.0,12.31,2.793,50.762,1549.359,74.697
Egypt,1990,57214632.0,227979902976.0,6.767,3.36,0.0,13.015,1.852,52.075,1626.429,77.07
Egypt,1991,58611032.0,241323327488.0,7.855,2.697,0.0,14.904,9.546,51.839,1713.271,86.842
Egypt,1992,59989148.0,254191042560.0,8.1,2.59,0.0,16.118,11.326,53.132,1804.537,91.266
Egypt,1993,61382204.0,269984907264.0,7.596,3.415,0.0,18.511,6.991,62.757,1903.805,99.269
Egypt,1994,62775844.0,286215798784.0,7.615,3.693,3.817,20.158,5.681,53.089,1997.86,94.054
Egypt,1995,64166908.0,305979228160.0,8.325,2.451,4.104,26.011,2.782,58.104,2099.636,101.777
Egypt,1996,65565196.0,328668872704.0,8.78,3.43,4.382,27.707,3.626,53.652,2201.213,101.577
Egypt,1997,66993732.0,354503262208.0,9.215,2.851,4.192,25.063,2.732,70.384,2315.651,114.437
Egypt,1998,68446008.0,380551430144.0,9.787,2.792,3.56,26.293,7.199,82.594,2447.876,132.225
Egypt,1999,69907888.0,409935675392.0,10.825,2.506,3.725,31.625,2.3,79.54,2578.397,130.521
Egypt,2000,71371368.0,444250292224.0,11.168,3.144,3.486,40.718,2.45,85.32,2724.683,146.286
Egypt,2001,72854256.0,475678998528.0,11.751,2.748,3.363,43.361,3.502,66.434,2855.842,131.159
Egypt,2002,74393760.0,501912305664.0,12.722,2.957,3.373,52.97,2.062,57.133,2987.059,131.217
Egypt,2003,75963328.0,528750444544.0,11.895,3.063,3.457,58.212,2.706,73.293,3139.685,152.625
Egypt,2004,77522424.0,561597906944.0,12.689,3.191,3.432,57.625,2.822,75.638,3295.083,155.398
Egypt,2005,79075312.0,600297439232.0,14.145,3.067,3.173,68.622,2.261,79.21,3465.561,170.478
Egypt,2006,80629664.0,650403840000.0,15.569,2.928,3.175,73.833,1.851,83.689,3646.606,181.045
Egypt,2007,82218760.0,713462317056.0,17.1,2.917,2.898,81.128,1.128,84.763,3836.539,189.933
Egypt,2008,83844784.0,775303659520.0,16.195,2.854,2.964,83.31,4.028,92.404,4038.295,201.756
Egypt,2009,85501064.0,831414992896.0,19.973,2.689,3.308,81.788,2.688,98.719,4247.461,209.166
Egypt,2010,87252416.0,898751397888.0,20.514,4.126,2.766,81.948,0.971,94.255,4452.04,204.579
Egypt,2011,89200056.0,923052867584.0,20.098,1.7,3.891,92.679,1.83,98.549,4670.787,218.747
Egypt,2012,91240384.0,950287269888.0,20.971,1.803,5.015,92.919,2.032,93.025,4886.553,215.766
Egypt,2013,93377896.0,984556568576.0,20.21,1.7,4.47,90.4,0.934,94.639,5098.906,212.353
Egypt,2014,95592328.0,1035721834496.0,20.76,1.495,5.231,81.7,1.888,117.713,5327.693,228.788
Egypt,2015,97723792.0,1079611555840.0,21.648,1.345,5.312,84.151,0.515,112.023,5552.688,224.994
Egypt,2016,99784032.0,1121578516480.0,22.82,1.608,5.263,94.824,0.119,114.87,5792.192,239.505
Egypt,2017,101789384.0,1158060441600.0,21.77,6.507,4.391,108.407,0.232,119.036,6052.535,260.343
Egypt,2018,103740768.0,1220661739520.0,21.002,13.007,4.264,102.698,0.296,102.936,6296.739,244.204
Egypt,2019,105618672.0,1289253421056.0,19.669,10.124,4.364,120.52,0.343,101.463,6553.223,256.484
Egypt,2020,107465128.0,1307778088960.0,18.135,5.401,4.437,116.629,0.412,83.037,6781.272,228.05
Egypt,2021,109262184.0,1400985616384.0,20.194,9.001,3.915,124.404,0.445,89.37,7028.602,247.329
Egypt,2022,110990096.0,1460427423744.0,20.598,9.001,3.702,121.627,0.45,104.022,7288.003,259.402
France,1928,40288534.0,289936146432.0,2.097,209.152,0.0,0.0,-47.43,0.37,6436.368,164.189
France,1929,40485273.0,309554839552.0,2.86,230.931,0.0,0.0,-45.138,0.491,6625.512,189.144
France,1930,40618294.0,300590628864.0,2.468,233.851,0.0,0.0,-47.901,1.315,6815.245,189.733
France,1931,40687278.0,282596868096.0,2.424,213.706,0.0,0.0,-49.761,1.363,6982.978,167.732
France,1932,40691906.0,264178466816.0,2.486,186.479,0.0,0.0,-50.413,2.81,7124.34,141.362
France,1933,40631855.0,283050737664.0,2.301,189.117,0.0,0.0,-51.116,7.969,7272.611,148.271
France,1934,40571892.0,280309891072.0,2.41,188.201,0.0,0.0,-51.974,10.739,7421.987,149.376
France,1935,40512018.0,273155227648.0,2.177,178.452,0.0,0.0,-53.018,14.744,7564.342,142.354
France,1936,40452232.0,283521155072.0,2.293,178.815,0.0,0.0,-53.854,16.971,7708.567,144.226
France,1937,40392535.0,299883364352.0,2.104,198.585,0.0,0.0,-54.833,17.016,7871.44,162.872
France,1938,40332925.0,298713251840.0,0.0,182.24,0.0,0.0,-55.126,19.559,8018.111,146.672
France,1939,40314566.0,320115998720.0,0.0,177.059,0.0,0.0,-56.534,17.558,8156.194,138.083
France,1940,40337546.0,264163000320.0,0.0,127.35,0.0,0.0,-55.675,10.387,8238.256,82.062
France,1941,40401955.0,208850403328.0,1.683,118.245,0.0,0.0,-54.73,0.0,8303.453,65.197
France,1942,40507882.0,187228798976.0,1.236,121.081,0.0,0.004,-53.991,0.176,8371.958,68.505
France,1943,40655418.0,177801003008.0,1.446,123.517,0.0,0.077,-52.777,0.205,8444.427,72.468
France,1944,40803492.0,150192898048.0,0.734,78.959,0.0,0.114,-52.224,0.18,8472.188,27.762
France,1945,40952105.0,162809692160.0,0.778,105.333,0.0,0.147,-51.727,0.909,8527.628,55.439
France,1946,41101259.0,247582048256.0,1.047,156.79,0.0,0.187,-51.454,7.222,8641.419,113.791
France,1947,41250956.0,268325273600.0,1.904,167.954,0.0,0.495,-50.662,13.271,8774.381,132.962
France,1948,41401199.0,287852232704.0,2.66,172.619,0.0,0.612,-50.149,20.61,8920.732,146.352
France,1949,41598134.0,327028310016.0,3.184,195.775,0.0,0.832,-48.786,29.261,9100.998,180.265
France,1950,41842356.0,351453773824.0,3.562,166.851,0.0,0.447,-46.157,31.419,9257.119,156.121
France,1951,42196660.0,373113716736.0,4.016,186.97,0.0,0.557,-41.695,37.186,9444.152,187.034
France,1952,42542396.0,382998904832.0,4.274,181.83,0.0,0.564,-35.032,40.319,9636.106,191.954
France,1953,42883300.0,394064691200.0,4.601,166.628,0.0,0.524,-28.961,42.796,9821.694,185.588
France,1954,43225644.0,413153820672.0,4.815,172.138,0.0,0.605,-23.421,48.793,10024.625,202.931
France,1955,43593852.0,436918059008.0,5.248,179.389,0.0,0.725,-18.784,53.619,10244.823,220.198
France,1956,43959224.0,458984652800.0,5.655,201.711,0.0,0.89,-14.275,60.243,10499.049,254.225
France,1957,44338088.0,486693404672.0,6.233,207.481,0.0,1.147,-8.191,62.636,10768.354,269.306
France,1958,44754360.0,498861244416.0,6.629,190.839,0.0,1.367,-2.957,67.319,11031.551,263.197
France,1959,45201848.0,513138982912.0,6.92,180.331,0.0,2.843,-29.796,71.796,11263.646,232.095
France,1960,45659572.0,549318524928.0,7.007,198.089,0.0,6.229,-32.552,84.789,11527.207,263.562
France,1961,46143028.0,579768680448.0,7.603,204.843,0.0,8.933,-33.432,94.302,11809.457,282.25
France,1962,46635188.0,618376462336.0,8.344,208.463,0.0,10.426,-35.145,105.654,12107.198,297.742
France,1963,47121244.0,650490675200.0,8.962,200.152,0.0,9.713,-41.845,119.181,12403.36,296.162
France,1964,47641948.0,693811347456.0,10.645,203.89,0.0,10.758,-44.302,143.563,12727.914,324.554
France,1965,48168800.0,727557406720.0,11.055,184.405,0.0,10.427,-48.406,157.58,13042.977,315.062
France,1966,48683088.0,764514074624.0,11.517,180.9,0.0,11.651,-49.558,176.298,13373.784,330.808
France,1967,49181404.0,799864782848.0,12.051,176.793,0.0,13.17,-56.727,202.63,13721.701,347.917
France,1968,49647272.0,835171385344.0,12.549,169.45,0.0,15.609,-53.692,220.617,14086.236,364.535
France,1969,50087056.0,893107437568.0,13.614,167.366,0.0,17.861,-62.693,244.533,14466.917,380.681
France,1970,50523588.0,944232660992.0,14.337,153.507,0.0,19.84,-55.429,272.741,14871.913,404.996
France,1971,50970696.0,989968596992.0,14.192,142.388,5.699,23.876,-58.464,307.24,15306.844,434.931
France,1972,51410364.0,1034024779776.0,14.545,126.187,5.571,28.366,-55.149,339.294,15765.658,458.814
France,1973,51814076.0,1090179825664.0,14.812,120.801,5.304,32.53,-47.025,365.208,16257.288,491.63
France,1974,52163552.0,1122228371456.0,15.466,121.255,5.033,33.868,-44.882,345.038,16733.064,475.777
France,1975,52450032.0,1114332594176.0,14.033,110.125,4.731,39.083,-50.402,314.194,17164.828,431.763
France,1976,52685272.0,1162522918912.0,13.824,124.309,4.918,40.25,-47.776,340.146,17640.502,475.671
France,1977,52925440.0,1205940912128.0,13.443,123.506,4.997,42.74,-40.633,322.262,18106.816,466.315
France,1978,53175308.0,1239356145664.0,12.954,120.04,4.903,46.082,-43.975,344.777,18591.596,484.78
France,1979,53428780.0,1279104516096.0,13.209,126.012,3.77,48.895,-43.679,340.227,19080.029,488.434
France,1980,53713836.0,1297124032512.0,13.22,127.012,2.845,49.836,-40.393,318.133,19550.684,470.654
France,1981,54016748.0,1310463361024.0,12.71,111.731,1.896,50.811,-37.366,282.155,19972.621,421.937
France,1982,54319652.0,1343411585024.0,11.669,114.72,0.946,48.891,-38.537,264.14,20374.447,401.827
France,1983,54592384.0,1359074689024.0,10.839,101.525,0.0,53.412,-33.676,257.472,20764.02,389.572
France,1984,54845984.0,1379095674880.0,9.958,99.965,0.0,54.762,-31.873,247.277,21144.109,380.088
France,1985,55108104.0,1398409920512.0,10.224,97.003,0.0,56.7,-30.623,241.211,21518.623,374.515
France,1986,55371640.0,1431625531392.0,10.108,79.504,0.0,56.659,-26.161,244.013,21882.746,364.124
France,1987,55641536.0,1467808743424.0,10.042,74.48,0.0,54.366,-35.811,248.817,22234.641,351.894
France,1988,55911476.0,1532315566080.0,10.684,76.673,0.0,54.638,-27.245,243.55,22592.941,358.3
France,1989,56169944.0,1594471874560.0,11.223,80.728,0.0,55.635,-20.344,252.034,22972.217,379.276
France,1990,56412896.0,1636207689728.0,10.937,80.38,4.324,58.984,-14.281,233.805,23351.367,379.15
France,1991,56645216.0,1654070181888.0,10.386,85.957,4.423,66.655,-11.338,245.466,23757.803,406.437
France,1992,56864048.0,1681416912896.0,9.343,77.898,4.421,67.7,-6.87,243.951,24158.65,400.847
France,1993,57053728.0,1671995850752.0,8.592,63.045,4.219,67.881,-10.323,240.188,24536.725,378.075
France,1994,57230064.0,1712086450176.0,8.775,61.754,4.482,67.455,-11.095,234.38,24907.207,370.481
France,1995,57420356.0,1748659601408.0,8.635,62.893,4.362,68.613,-13.051,237.056,25280.611,373.405
France,1996,57623180.0,1773843120128.0,8.436,65.256,4.531,75.741,-13.325,244.139,25670.182,389.568
France,1997,57839364.0,1816394858496.0,8.111,61.209,4.476,75.005,-15.337,241.71,26050.355,380.175
France,1998,58080344.0,1882050265088.0,8.686,71.225,4.393,76.789,-15.369,247.829,26448.951,398.595
France,1999,58352208.0,1949849354240.0,8.386,66.294,4.084,80.607,-18.539,248.092,26842.781,393.83
France,2000,58665456.0,2031676030976.0,8.561,65.595,4.227,84.108,-19.623,239.201,27229.668,386.885
