country,year,iso_code,population,gdp,primary_energy_consumption,cement_co2,coal_co2,consumption_co2,flaring_co2,gas_co2,land_use_change_co2,oil_co2,other_industry_co2,trade_co2,cumulative_co2_including_luc,co2_including_luc
Egypt,1999,EGY,69907888.0,409935675392.0,536.889,10.825,2.506,134.086,3.725,31.625,2.3,79.54,,5.864,2578.397,130.521
Egypt,2000,EGY,71371368.0,444250292224.0,568.533,11.168,3.144,137.281,3.486,40.718,2.45,85.32,,-6.555,2724.683,146.286
Egypt,2001,EGY,72854256.0,475678998528.0,593.314,11.751,2.748,121.098,3.363,43.361,3.502,66.434,,-6.559,2855.842,131.159
Egypt,2002,EGY,74393760.0,501912305664.0,610.244,12.722,2.957,121.721,3.373,52.97,2.062,57.133,,-7.434,2987.059,131.217
Egypt,2003,EGY,75963328.0,528750444544.0,645.992,11.895,3.063,137.693,3.457,58.212,2.706,73.293,,-12.226,3139.685,152.625
Egypt,2004,EGY,77522424.0,561597906944.0,682.054,12.689,3.191,133.376,3.432,57.625,2.822,75.638,,-19.2,3295.083,155.398
Egypt,2005,EGY,79075312.0,600297439232.0,699.417,14.145,3.067,149.497,3.173,68.622,2.261,79.21,,-18.72,3465.561,170.478
Egypt,2006,EGY,80629664.0,650403840000.0,736.644,15.569,2.928,158.556,3.175,73.833,1.851,83.689,,-20.638,3646.606,181.045
Egypt,2007,EGY,82218760.0,713462317056.0,784.579,17.1,2.917,172.474,2.898,81.128,1.128,84.763,,-16.331,3836.539,189.933
Egypt,2008,EGY,83844784.0,775303659520.0,831.838,16.195,2.854,182.772,2.964,83.31,4.028,92.404,,-14.956,4038.295,201.756
Egypt,2009,EGY,85501064.0,831414992896.0,861.671,19.973,2.689,199.055,3.308,81.788,2.688,98.719,,-7.423,4247.461,209.166
Egypt,2010,EGY,87252416.0,898751397888.0,895.112,20.514,4.126,202.111,2.766,81.948,0.971,94.255,,-1.496,4452.04,204.579
Egypt,2011,EGY,89200056.0,923052867584.0,941.574,20.098,1.7,213.19,3.891,92.679,1.83,98.549,,-3.728,4670.787,218.747
Egypt,2012,EGY,91240384.0,950287269888.0,979.905,20.971,1.803,221.384,5.015,92.919,2.032,93.025,,7.65,4886.553,215.766
Egypt,2013,EGY,93377896.0,984556568576.0,973.269,20.21,1.7,213.634,4.47,90.4,0.934,94.639,,2.215,5098.906,212.353
Egypt,2014,EGY,95592328.0,1035721834496.0,961.971,20.76,1.495,240.494,5.231,81.7,1.888,117.713,,13.595,5327.693,228.788
Egypt,2015,EGY,97723792.0,1079611555840.0,976.108,21.648,1.345,247.05,5.312,84.151,0.515,112.023,,22.57,5552.688,224.994
Egypt,2016,EGY,99784032.0,1121578516480.0,1030.261,22.82,1.608,260.188,5.263,94.824,0.119,114.87,,20.802,5792.192,239.505
Egypt,2017,EGY,101789384.0,1158060441600.0,1070.745,21.77,6.507,257.009,4.391,108.407,0.232,119.036,,-3.102,6052.535,260.343
Egypt,2018,EGY,103740768.0,1220661739520.0,1071.346,21.002,13.007,242.826,4.264,102.698,0.296,102.936,,-1.082,6296.739,244.204
Egypt,2019,EGY,105618672.0,1289253421056.0,1051.106,19.669,10.124,253.761,4.364,120.52,0.343,101.463,,-2.379,6553.223,256.484
Egypt,2020,EGY,107465128.0,1307778088960.0,989.069,18.135,5.401,234.865,4.437,116.629,0.412,83.037,,7.227,6781.272,228.05
Egypt,2021,EGY,109262184.0,1400985616384.0,1058.743,20.194,9.001,265.254,3.915,124.404,0.445,89.37,,18.37,7028.602,247.329
Egypt,2022,EGY,110990096.0,1460427423744.0,1106.44,20.598,9.001,,3.702,121.627,0.45,104.022,,,7288.003,259.402
France,1802,FRA,29217510.0,,,,2.239,,0.0,0.0,,0.0,,,,
France,1804,FRA,29436651.0,,,,2.176,,0.0,0.0,,0.0,,,,
France,1810,FRA,30104407.0,,,,2.121,,0.0,0.0,,0.0,,,,
France,1811,FRA,30217092.0,,,,2.052,,0.0,0.0,,0.0,,,,
France,1812,FRA,30330200.0,,,,2.217,,0.0,0.0,,0.0,,,,
France,1813,FRA,30443731.0,,,,2.048,,0.0,0.0,,0.0,,,,
France,1814,FRA,30557687.0,,,,2.092,,0.0,0.0,,0.0,,,,
France,1815,FRA,30672069.0,,,,2.341,,0.0,0.0,,0.0,,,,
France,1816,FRA,30786880.0,,,,2.499,,0.0,0.0,,0.0,,,,
France,1817,FRA,30902120.0,,,,2.66,,0.0,0.0,,0.0,,,,
France,1818,FRA,31017792.0,,,,2.382,,0.0,0.0,,0.0,,,,
France,1819,FRA,31150340.0,,,,2.557,,0.0,0.0,,0.0,,,,
France,1820,FRA,31299931.0,56534515712.0,,,2.902,,0.0,0.0,,0.0,,,,
France,1821,FRA,31466736.0,61405655040.0,,,3.012,,0.0,0.0,,0.0,,,,
France,1822,FRA,31650924.0,59402047488.0,,,3.169,,0.0,0.0,,0.0,,,,
France,1823,FRA,31852668.0,61695754240.0,,,3.169,,0.0,0.0,,0.0,,,,
France,1824,FRA,32055698.0,63798181888.0,,,3.517,,0.0,0.0,,0.0,,,,
France,1825,FRA,32260022.0,61408841728.0,,,3.957,,0.0,0.0,,0.0,,,,
France,1826,FRA,32465648.0,63412445184.0,,,4.089,,0.0,0.0,,0.0,,,,
France,1827,FRA,32672585.0,62449696768.0,,,5.91,,0.0,0.0,,0.0,,,,
France,1828,FRA,32880842.0,62416220160.0,,,6.243,,0.0,0.0,,0.0,,,,
France,1829,FRA,33079302.0,64419827712.0,,,6.075,,0.0,0.0,,0.0,,,,
France,1830,FRA,33267853.0,63208419328.0,,,6.551,,0.0,0.0,,0.0,,,,
France,1831,FRA,33446379.0,64360849408.0,,,6.053,,0.0,0.0,,0.0,,,,
France,1832,FRA,33614762.0,70277627904.0,,,6.679,,0.0,0.0,,0.0,,,,
France,1833,FRA,33772885.0,69203296256.0,,,7.247,,0.0,0.0,,0.0,,,,
France,1834,FRA,33931751.0,69597003776.0,,,8.922,,0.0,0.0,,0.0,,,,
France,1835,FRA,34091365.0,72225439744.0,,,9.259,,0.0,0.0,,0.0,,,,
France,1836,FRA,34251730.0,71414112256.0,,,10.637,,0.0,0.0,,0.0,,,,
France,1837,FRA,34412849.0,72794480640.0,,,11.351,,0.0,0.0,,0.0,,,,
France,1838,FRA,34574726.0,76349014016.0,,,11.868,,0.0,0.0,,0.0,,,,
France,1839,FRA,34733003.0,73907068928.0,,,11.571,,0.0,0.0,,0.0,,,,
France,1840,FRA,34887644.0,79423758336.0,,,11.798,,0.0,0.0,,0.0,,,,
France,1841,FRA,35038615.0,81363599360.0,,,13.821,,0.0,0.0,,0.0,,,,
France,1842,FRA,35185880.0,79591120896.0,,,14.528,,0.0,0.0,,0.0,,,,
France,1843,FRA,35329405.0,83834241024.0,,,14.55,,0.0,0.0,,0.0,,,,
France,1844,FRA,35473515.0,86865952768.0,,,15.261,,0.0,0.0,,0.0,,,,
France,1845,FRA,35618212.0,84213604352.0,,,17.836,,0.0,0.0,,0.0,,,,
France,1846,FRA,35763500.0,84424007680.0,,,18.529,,0.0,0.0,,0.0,,,,
France,1847,FRA,35909381.0,93734313984.0,,,20.841,,0.0,0.0,,0.0,,,,
France,1848,FRA,36055856.0,87983316992.0,,,16.69,,0.0,0.0,,0.0,,,,
France,1849,FRA,36192055.0,90748837888.0,,,17.386,,0.0,0.0,,0.0,,,,
France,1850,FRA,36317907.0,92511756288.0,,,19.617,,0.0,0.0,39.891,0.0,,,59.508,59.508
France,1851,FRA,36422915.0,91155292160.0,,,20.038,,0.0,0.0,35.117,0.0,,,114.663,55.155
France,1852,FRA,36517375.0,97121476608.0,,,21.57,,0.0,0.0,32.157,0.0,,,168.39,53.727
France,1853,FRA,36601225.0,92400173056.0,,,25.34,,0.0,0.0,28.935,0.0,,,222.665,54.275
France,1854,FRA,36685264.0,96853696512.0,,,29.213,,0.0,0.0,26.919,0.0,,,278.797,56.132
France,1855,FRA,36769494.0,95385657344.0,,,33.035,,0.0,0.0,24.084,0.037,,,335.953,57.156
France,1856,FRA,36853914.0,99572981760.0,,,34.592,,0.0,0.0,21.306,0.04,,,391.891,55.938
France,1857,FRA,36938524.0,105261826048.0,,,35.237,,0.0,0.0,18.776,0.044,,,445.947,54.057
France,1858,FRA,37023326.0,112605184000.0,,,34.548,,0.0,0.0,16.804,0.048,,,497.347,51.4
France,1859,FRA,37111533.0,105274572800.0,,,34.944,,0.0,0.0,13.857,0.048,,,546.195,48.848
France,1860,FRA,37203159.0,112496803840.0,,,38.084,,0.0,0.0,12.691,0.048,,,597.018,50.822
France,1861,FRA,37298222.0,105439797248.0,,,41.194,,0.0,0.0,10.428,0.048,,,648.688,51.67
France,1862,FRA,37396737.0,114473517056.0,,,43.477,,0.0,0.0,8.637,0.048,,,700.849,52.162
France,1863,FRA,37498719.0,118597951488.0,,,44.137,,0.0,0.0,6.432,0.051,,,751.469,50.62
France,1864,FRA,37600976.0,119978336256.0,,,46.775,,0.0,0.0,4.963,0.055,,,803.261,51.793
France,1865,FRA,37703510.0,116607336448.0,,,49.244,,0.0,0.0,3.534,0.059,,,856.098,52.837
France,1866,FRA,37806319.0,117400641536.0,,,53.498,,0.0,0.0,1.164,0.062,,,910.823,54.725
France,1867,FRA,37909406.0,110484701184.0,,,54.213,,0.0,0.0,2.304,0.066,,,967.405,56.582
France,1868,FRA,38012770.0,121084469248.0,,,55.466,,0.0,0.0,0.785,0.066,,,1023.721,56.317
France,1869,FRA,38105310.0,124370223104.0,,,56.876,,0.0,0.0,0.145,0.066,,,1080.808,57.087
France,1870,FRA,38186983.0,114935603200.0,,,50.472,,0.0,0.0,0.69,0.066,,,1132.036,51.228
France,1871,FRA,38257751.0,114211733504.0,,,50.197,,0.0,0.0,0.807,0.066,,,1183.106,51.07
France,1872,FRA,38317571.0,124792848384.0,,,60.855,,0.0,0.0,1.371,0.07,,,1245.402,62.296
France,1873,FRA,38366403.0,116085768192.0,,,65.776,,0.0,0.0,1.235,0.073,,,1312.487,67.085
France,1874,FRA,38415294.0,130795274240.0,,,62.566,,0.0,0.0,1.997,0.077,,,1377.128,64.641
France,1875,FRA,38464245.0,135187677184.0,,,65.168,,0.0,0.0,2.014,0.092,,,1444.401,67.274
France,1876,FRA,38513254.0,124140732416.0,,,65.252,,0.0,0.0,1.762,0.106,,,1511.522,67.121
France,1877,FRA,38562323.0,130772639744.0,,,63.805,,0.0,0.0,1.533,0.121,,,1576.981,65.459
France,1878,FRA,38611451.0,129197080576.0,,,65.069,,0.0,0.0,1.511,0.154,,,1643.715,66.734
France,1879,FRA,38667543.0,121123717120.0,,,67.315,,0.0,0.0,0.701,0.183,,,1711.914,68.199
France,1880,FRA,38730622.0,131933052928.0,,,75.933,,0.0,0.0,0.532,0.216,,,1788.595,76.681
France,1881,FRA,38800708.0,137050923008.0,,,77.739,,0.0,0.0,-0.754,0.245,,,1865.826,77.231
France,1882,FRA,38877824.0,143462039552.0,,,82.033,,0.0,0.0,-1.824,0.275,,,1946.31,80.484
France,1883,FRA,38961992.0,143954378752.0,,,86.012,,0.0,0.0,-3.101,0.308,,,2029.529,83.219
France,1884,FRA,39046339.0,142307737600.0,,,82.561,,0.0,0.0,-4.026,0.352,,,2108.415,78.887
France,1885,FRA,39130866.0,139780685824.0,,,79.208,,0.0,0.0,-4.824,0.506,,,2183.305,74.89
France,1886,FRA,39215572.0,142133624832.0,,,78.534,,0.0,0.0,-6.582,0.539,,,2255.796,72.491
France,1887,FRA,39300458.0,143002058752.0,,,82.737,,0.0,0.0,-5.1,0.553,,,2333.985,78.19
France,1888,FRA,39385524.0,144390635520.0,,,86.086,,0.0,0.0,-6.193,0.568,,,2414.446,80.461
France,1889,FRA,39462823.0,148054802432.0,,,88.214,,0.0,0.0,-6.472,0.583,,,2496.771,82.325
France,1890,FRA,39532330.0,151533010944.0,,,97.221,,0.0,0.0,-8.099,0.597,,,2586.49,89.719
France,1891,FRA,39594021.0,155014086656.0,,,97.371,,0.0,0.0,-9.559,0.612,,,2674.914,88.424
France,1892,FRA,39647872.0,158932189184.0,,,97.492,,0.0,0.0,-10.951,0.63,,,2762.085,87.171
France,1893,FRA,39693861.0,161696579584.0,,,95.685,,0.0,0.0,-12.815,0.645,,,2845.6,83.515
France,1894,FRA,39739899.0,167674413056.0,,,101.24,,0.0,0.0,-13.652,0.66,,,2933.848,88.248
France,1895,FRA,39785987.0,164201316352.0,,,102.068,,0.0,0.0,-14.913,0.707,,,3021.711,87.863
France,1896,FRA,39832125.0,172021760000.0,,,105.545,,0.0,0.0,-16.527,0.736,,,3111.465,89.754
France,1897,FRA,39878314.0,169744039936.0,,,110.448,,0.0,0.0,-18.037,0.813,,,3204.689,93.224
France,1898,FRA,39924553.0,178040733696.0,,,114.156,,0.0,0.0,-19.227,0.89,,,3300.508,95.819
France,1899,FRA,39971493.0,188133441536.0,,,119.472,,0.0,0.0,-20.828,0.828,,,3399.98,99.472
France,1900,FRA,40019136.0,186101235712.0,,,128.54,,0.0,0.0,-20.659,0.736,,,3508.598,108.618
France,1901,FRA,40067484.0,183083204608.0,,,124.298,,0.0,0.0,-21.975,0.707,,,3611.628,103.03
France,1902,FRA,40116538.0,180073594880.0,,,117.017,,0.0,0.0,-21.954,0.645,,,3707.336,95.708
France,1903,FRA,40166299.0,184067211264.0,,,128.79,,0.0,0.0,-22.526,0.553,,,3814.152,106.816
France,1904,FRA,40216118.0,185418137600.0,,,125.554,,0.0,0.0,-23.511,0.443,,,3916.639,102.487
France,1905,FRA,40265996.0,188625567744.0,,,126.983,,0.0,0.0,-23.757,0.443,,,4020.308,103.669
France,1906,FRA,40315932.0,192058916864.0,,,136.14,,0.0,0.0,-24.379,0.429,,,4132.499,112.19
France,1907,FRA,40365927.0,200370143232.0,,,145.182,,0.0,0.0,-25.271,0.414,,,4252.824,120.326
France,1908,FRA,40415980.0,199237287936.0,,,146.315,,0.0,0.0,-26.258,0.399,,,4373.28,120.456
France,1909,FRA,40408851.0,207518236672.0,,,149.711,,0.0,0.0,-26.911,0.385,,,4496.464,123.185
France,1910,FRA,40344819.0,194824617984.0,,,150.246,,0.0,0.0,-33.54,0.366,,,4613.537,117.073
France,1911,FRA,40224160.0,213970255872.0,,,156.555,,0.0,0.0,-38.387,0.352,,,4732.057,118.52
France,1912,FRA,40047151.0,231651753984.0,,,158.241,,0.0,0.0,-43.594,0.337,,,4847.041,114.984
France,1913,FRA,39814066.0,230326960128.0,,,170.841,,0.0,0.0,-48.748,0.271,,,4969.406,122.365
France,1914,FRA,39582334.0,213933211648.0,,,118.351,,0.0,0.0,-53.754,0.0,,,5034.002,64.597
France,1915,FRA,39351947.0,209570136064.0,,,103.233,,0.0,0.0,-58.39,0.0,,,5078.845,44.843
France,1916,FRA,39122898.0,220159672320.0,,,109.689,,0.0,0.0,-62.446,0.0,,,5126.089,47.243
France,1917,FRA,38895178.0,186539425792.0,,,121.604,,0.0,0.0,-67.372,0.0,,,5180.321,54.232
France,1918,FRA,38680067.0,147191889920.0,,,108.29,,0.0,0.0,-70.061,0.161,,,5218.71,38.39
France,1919,FRA,38558175.0,173414694912.0,,,115.995,,0.0,0.0,-74.674,0.147,,,5260.178,41.467
France,1920,FRA,38529587.0,200616001536.0,,,151.517,,0.0,0.0,-69.668,0.26,,,5342.287,82.109
France,1921,FRA,38594388.0,192315244544.0,,,137.616,,0.0,0.0,-65.325,0.293,,,5414.872,72.585
France,1922,FRA,38752667.0,226822684672.0,,,162.352,,0.0,0.0,-62.391,0.799,,,5515.632,100.759
France,1923,FRA,39004517.0,238641922048.0,,,182.442,,0.0,0.0,-59.98,1.748,,,5639.841,124.209
France,1924,FRA,39258004.0,268504907776.0,,,203.341,,0.0,0.0,-57.833,3.294,,,5788.644,148.802
France,1925,FRA,39513139.0,269691011072.0,,,200.018,,0.0,0.0,-55.136,13.81,,,5947.334,158.692
France,1926,FRA,39769931.0,276812496896.0,,,207.39,,0.0,0.0,-51.847,6.342,,,6109.22,161.885
France,1927,FRA,40028393.0,271063744512.0,,,212.849,,0.0,0.0,-50.081,0.191,,,6272.179,162.959
France,1928,FRA,40288534.0,289936146432.0,,2.097,209.152,,0.0,0.0,-47.43,0.37,,,6436.368,164.189
France,1929,FRA,40485273.0,309554839552.0,,2.86,230.931,,0.0,0.0,-45.138,0.491,,,6625.512,189.144
France,1930,FRA,40618294.0,300590628864.0,,2.468,233.851,,0.0,0.0,-47.901,1.315,,,6815.245,189.733
France,1931,FRA,40687278.0,282596868096.0,,2.424,213.706,,0.0,0.0,-49.761,1.363,,,6982.978,167.732
France,1932,FRA,40691906.0,264178466816.0,,2.486,186.479,,0.0,0.0,-50.413,2.81,,,7124.34,141.362
France,1933,FRA,40631855.0,283050737664.0,,2.301,189.117,,0.0,0.0,-51.116,7.969,,,7272.611,148.271
France,1934,FRA,40571892.0,280309891072.0,,2.41,188.201,,0.0,0.0,-51.974,10.739,,,7421.987,149.376
France,1935,FRA,40512018.0,273155227648.0,,2.177,178.452,,0.0,0.0,-53.018,14.744,,,7564.342,142.354
France,1936,FRA,40452232.0,283521155072.0,,2.293,178.815,,0.0,0.0,-53.854,16.971,,,7708.567,144.226
France,1937,FRA,40392535.0,299883364352.0,,2.104,198.585,,0.0,0.0,-54.833,17.016,,,7871.44,162.872
France,1938,FRA,40332925.0,298713251840.0,,0.0,182.24,,0.0,0.0,-55.126,19.559,,,8018.111,146.672
France,1939,FRA,40314566.0,320115998720.0,,0.0,177.059,,0.0,0.0,-56.534,17.558,,,8156.194,138.083
France,1940,FRA,40337546.0,264163000320.0,,0.0,127.35,,0.0,0.0,-55.675,10.387,,,8238.256,82.062
France,1941,FRA,40401955.0,208850403328.0,,1.683,118.245,,0.0,0.0,-54.73,0.0,,,8303.453,65.197
France,1942,FRA,40507882.0,187228798976.0,,1.236,121.081,,0.0,0.004,-53.991,0.176,,,8371.958,68.505
France,1943,FRA,40655418.0,177801003008.0,,1.446,123.517,,0.0,0.077,-52.777,0.205,,,8444.427,72.468
France,1944,FRA,40803492.0,150192898048.0,,0.734,78.959,,0.0,0.114,-52.224,0.18,,,8472.188,27.762
France,1945,FRA,40952105.0,162809692160.0,,0.778,105.333,,0.0,0.147,-51.727,0.909,,,8527.628,55.439
France,1946,FRA,41101259.0,247582048256.0,,1.047,156.79,,0.0,0.187,-51.454,7.222,,,8641.419,113.791
France,1947,FRA,41250956.0,268325273600.0,,1.904,167.954,,0.0,0.495,-50.662,13.271,,,8774.381,132.962
France,1948,FRA,41401199.0,287852232704.0,,2.66,172.619,,0.0,0.612,-50.149,20.61,,,8920.732,146.352
France,1949,FRA,41598134.0,327028310016.0,,3.184,195.775,,0.0,0.832,-48.786,29.261,,,9100.998,180.265
France,1950,FRA,41842356.0,351453773824.0,,3.562,166.851,,0.0,0.447,-46.157,31.419,,,9257.119,156.121
France,1951,FRA,42196660.0,373113716736.0,,4.016,186.97,,0.0,0.557,-41.695,37.186,,,9444.152,187.034
France,1952,FRA,42542396.0,382998904832.0,,4.274,181.83,,0.0,0.564,-35.032,40.319,,,9636.106,191.954
France,1953,FRA,42883300.0,394064691200.0,,4.601,166.628,,0.0,0.524,-28.961,42.796,,,9821.694,185.588
France,1954,FRA,43225644.0,413153820672.0,,4.815,172.138,,0.0,0.605,-23.421,48.793,,,10024.625,202.931
France,1955,FRA,43593852.0,436918059008.0,,5.248,179.389,,0.0,0.725,-18.784,53.619,,,10244.823,220.198
France,1956,FRA,43959224.0,458984652800.0,,5.655,201.711,,0.0,0.89,-14.275,60.243,,,10499.049,254.225
France,1957,FRA,44338088.0,486693404672.0,,6.233,207.481,,0.0,1.147,-8.191,62.636,,,10768.354,269.306
France,1958,FRA,44754360.0,498861244416.0,,6.629,190.839,,0.0,1.367,-2.957,67.319,,,11031.551,263.197
France,1959,FRA,45201848.0,513138982912.0,,6.92,180.331,,0.0,2.843,-29.796,71.796,,,11263.646,232.095
France,1960,FRA,45659572.0,549318524928.0,,7.007,198.089,,0.0,6.229,-32.552,84.789,,,11527.207,263.562
France,1961,FRA,46143028.0,579768680448.0,,7.603,204.843,,0.0,8.933,-33.432,94.302,,,11809.457,282.25
France,1962,FRA,46635188.0,618376462336.0,,8.344,208.463,,0.0,10.426,-35.145,105.654,,,12107.198,297.742
France,1963,FRA,47121244.0,650490675200.0,,8.962,200.152,,0.0,9.713,-41.845,119.181,,,12403.36,296.162
France,1964,FRA,47641948.0,693811347456.0,,10.645,203.89,,0.0,10.758,-44.302,143.563,,,12727.914,324.554
France,1965,FRA,48168800.0,727557406720.0,1347.172,11.055,184.405,,0.0,10.427,-48.406,157.58,,,13042.977,315.062
France,1966,FRA,48683088.0,764514074624.0,1376.653,11.517,180.9,,0.0,11.651,-49.558,176.298,,,13373.784,330.808
France,1967,FRA,49181404.0,799864782848.0,1461.883,12.051,176.793,,0.0,13.17,-56.727,202.63,,,13721.701,347.917
France,1968,FRA,49647272.0,835171385344.0,1538.555,12.549,169.45,,0.0,15.609,-53.692,220.617,,,14086.236,364.535
France,1969,FRA,50087056.0,893107437568.0,1691.664,13.614,167.366,,0.0,17.861,-62.693,244.533,,,14466.917,380.681
France,1970,FRA,50523588.0,944232660992.0,1831.613,14.337,153.507,,0.0,19.84,-55.429,272.741,,,14871.913,404.996
France,1971,FRA,50970696.0,989968596992.0,1895.402,14.192,142.388,,5.699,23.876,-58.464,307.24,,,15306.844,434.931
France,1972,FRA,51410364.0,1034024779776.0,2017.984,14.545,126.187,,5.571,28.366,-55.149,339.294,,,15765.658,458.814
France,1973,FRA,51814076.0,1090179825664.0,2191.666,14.812,120.801,,5.304,32.53,-47.025,365.208,,,16257.288,491.63
France,1974,FRA,52163552.0,1122228371456.0,2151.38,15.466,121.255,,5.033,33.868,-44.882,345.038,,,16733.064,475.777
France,1975,FRA,52450032.0,1114332594176.0,2034.122,14.033,110.125,,4.731,39.083,-50.402,314.194,,,17164.828,431.763
France,1976,FRA,52685272.0,1162522918912.0,2154.3,13.824,124.309,,4.918,40.25,-47.776,340.146,,,17640.502,475.671
France,1977,FRA,52925440.0,1205940912128.0,2197.623,13.443,123.506,,4.997,42.74,-40.633,322.262,,,18106.816,466.315
France,1978,FRA,53175308.0,1239356145664.0,2278.278,12.954,120.04,,4.903,46.082,-43.975,344.777,,,18591.596,484.78
France,1979,FRA,53428780.0,1279104516096.0,2342.682,13.209,126.012,,3.77,48.895,-43.679,340.227,,,19080.029,488.434
France,1980,FRA,53713836.0,1297124032512.0,2327.355,13.22,127.012,,2.845,49.836,-40.393,318.133,,,19550.684,470.654
France,1981,FRA,54016748.0,1310463361024.0,2293.176,12.71,111.731,,1.896,50.811,-37.366,282.155,,,19972.621,421.937
France,1982,FRA,54319652.0,1343411585024.0,2210.503,11.669,114.72,,0.946,48.891,-38.537,264.14,,,20374.447,401.827
France,1983,FRA,54592384.0,1359074689024.0,2259.899,10.839,101.525,,0.0,53.412,-33.676,257.472,,,20764.02,389.572
France,1984,FRA,54845984.0,1379095674880.0,2338.574,9.958,99.965,,0.0,54.762,-31.873,247.277,,,21144.109,380.088
France,1985,FRA,55108104.0,1398409920512.0,2415.445,10.224,97.003,,0.0,56.7,-30.623,241.211,,,21518.623,374.515
France,1986,FRA,55371640.0,1431625531392.0,2472.164,10.108,79.504,,0.0,56.659,-26.161,244.013,,,21882.746,364.124
France,1987,FRA,55641536.0,1467808743424.0,2528.032,10.042,74.48,,0.0,54.366,-35.811,248.817,,,22234.641,351.894
France,1988,FRA,55911476.0,1532315566080.0,2561.471,10.684,76.673,,0.0,54.638,-27.245,243.55,,,22592.941,358.3
France,1989,FRA,56169944.0,1594471874560.0,2593.291,11.223,80.728,,0.0,55.635,-20.344,252.034,,,22972.217,379.276
France,1990,FRA,56412896.0,1636207689728.0,2649.823,10.937,80.38,493.08,4.324,58.984,-14.281,233.805,5.001,99.649,23351.367,379.15
France,1991,FRA,56645216.0,1654070181888.0,2834.176,10.386,85.957,504.327,4.423,66.655,-11.338,245.466,4.888,86.552,23757.803,406.437
France,1992,FRA,56864048.0,1681416912896.0,2857.941,9.343,77.898,545.938,4.421,67.7,-6.87,243.951,4.404,138.221,24158.65,400.847
France,1993,FRA,57053728.0,1671995850752.0,2853.888,8.592,63.045,504.507,4.219,67.881,-10.323,240.188,4.473,116.109,24536.725,378.075
France,1994,FRA,57230064.0,1712086450176.0,2824.76,8.775,61.754,492.355,4.482,67.455,-11.095,234.38,4.73,110.778,24907.207,370.481
France,1995,FRA,57420356.0,1748659601408.0,2904.198,8.635,62.893,502.071,4.362,68.613,-13.051,237.056,4.898,115.614,25280.611,373.405
France,1996,FRA,57623180.0,1773843120128.0,3012.348,8.436,65.256,504.598,4.531,75.741,-13.325,244.139,4.79,101.705,25670.182,389.568
France,1997,FRA,57839364.0,1816394858496.0,2965.679,8.111,61.209,490.038,4.476,75.005,-15.337,241.71,5.001,94.526,26050.355,380.175
France,1998,FRA,58080344.0,1882050265088.0,3037.222,8.686,71.225,509.897,4.393,76.789,-15.369,247.829,5.043,95.932,26448.951,398.595
France,1999,FRA,58352208.0,1949849354240.0,3078.016,8.386,66.294,513.189,4.084,80.607,-18.539,248.092,4.906,100.819,26842.781,393.83
France,2000,FRA,58665456.0,2031676030976.0,3117.909,8.561,65.595,519.231,4.227,84.108,-19.623,239.201,4.815,112.723,27229.668,386.885
France,2001,FRA,59014776.0,2077786767360.0,3143.046,8.655,56.02,518.792,4.188,88.303,-22.633,249.218,4.633,107.775,27618.051,388.384
France,2002,FRA,59372784.0,2107316502528.0,3118.919,8.643,58.498,511.183,3.942,87.808,-23.992,242.885,4.655,104.752,28000.49,382.439
France,2003,FRA,59728260.0,2130940657664.0,3153.042,8.556,59.119,521.594,3.903,91.503,-22.741,244.742,4.634,109.137,28390.205,389.716
France,2004,FRA,60108436.0,2196883505152.0,3180.13,9.065,58.165,542.455,3.928,93.088,-24.898,244.676,4.742,128.792,28778.971,388.765
France,2005,FRA,60510080.0,2238790500352.0,3154.079,9.108,62.002,551.656,3.93,94.816,-24.628,241.795,4.499,135.505,29170.494,391.523
France,2006,FRA,60919152.0,2297018187776.0,3128.931,9.307,59.43,550.43,4.229,92.19,-23.403,236.564,4.59,144.12,29553.4,382.907
France,2007,FRA,61329380.0,2354672041984.0,3075.79,9.478,61.307,550.306,4.525,89.04,-26.309,227.299,4.55,154.108,29923.289,369.889
France,2008,FRA,61721004.0,2362451689472.0,3084.845,8.88,56.113,543.768,4.8,91.927,-28.415,223.303,4.405,154.341,30284.301,361.012
France,2009,FRA,62093300.0,2295353049088.0,2908.91,7.679,45.106,504.964,4.515,90.555,-28.266,219.245,3.865,133.999,30627.0,342.7
France,2010,FRA,62444568.0,2342490472448.0,3001.231,7.888,49.002,503.269,4.116,95.999,-28.733,215.554,4.005,126.705,30974.832,347.831
France,2011,FRA,62775272.0,2393401982976.0,2897.027,8.065,42.043,501.105,3.885,87.586,-27.413,208.283,4.226,147.016,31301.51,326.676
France,2012,FRA,63071412.0,2400896417792.0,2894.028,7.502,46.709,479.554,3.312,90.408,-24.006,204.385,4.129,123.11,31633.947,332.439
France,2013,FRA,63335180.0,2414733688832.0,2924.146,7.3,49.449,466.585,3.056,90.991,-21.254,203.403,4.289,108.097,31971.18,337.233
France,2014,FRA,63588496.0,2437822808064.0,2796.844,6.975,39.449,434.585,2.963,76.263,-20.721,197.148,4.211,107.575,32277.469,306.289
France,2015,FRA,63809768.0,2464953663488.0,2822.273,6.606,37.941,422.465,2.862,81.213,-14.358,198.792,4.0,91.051,32594.525,317.056
France,2016,FRA,63989320.0,2491956330496.0,2765.453,6.639,35.853,429.594,2.873,88.856,-18.596,196.002,3.782,95.589,32909.934,315.409
