year,country_index,population,gdp,temperature_change_from_co2,cement_co2_lag_1,coal_co2_lag_1,flaring_co2_lag_1,gas_co2_lag_1,land_use_change_co2_lag_1,oil_co2_lag_1,cement_co2_diff_lag1_lag2,coal_co2_diff_lag1_lag2,flaring_co2_diff_lag1_lag2,gas_co2_diff_lag1_lag2,land_use_change_co2_diff_lag1_lag2,oil_co2_diff_lag1_lag2,co2_including_luc
1997,Chile,0.009549544107417122,0.021267526234911915,0.013071895424836602,0.002044302437633885,0.0029386138549272697,0.012076877036642947,0.0022828271307450514,0.09935437720723789,0.01158908592416613,0.08278231222233702,0.45468561819286846,0.38515681046034733,0.4831309254960175,0.39586217737498564,0.5072295653725737,0.03429311547010487
1998,Chile,0.009691631290920169,0.02181774142772071,0.013071895424836602,0.002012393450574043,0.0037929829611360933,0.010760125024938486,0.0038549306767875977,0.10263790682294556,0.012299268468409947,0.08298894513896064,0.4547667165063964,0.38242260994328564,0.49250643546374806,0.3997886617641032,0.5060113826374042,0.03382397795943375
1999,Chile,0.009827819145785005,0.021508206819272378,0.013071895424836602,0.002405937624312096,0.003622557627614123,0.009390170911751013,0.005482360010860878,0.10066892578484192,0.012361850086921115,0.08557185659675587,0.4500807254477185,0.3823684673587894,0.49284860736038055,0.3910973264302446,0.5028398400068279,0.03468975111810222
2000,Chile,0.009960756798773876,0.02233559418505454,0.013071895424836602,0.00202302977959399,0.003775043452344307,0.010001995078805613,0.007687731038362902,0.10163149362841795,0.012736151539408793,0.08085804318627958,0.45155727405264107,0.3843852786312755,0.49642298763443393,0.39594816368838287,0.5043664479886405,0.03549908967670411
2001,Chile,0.010091257558331956,0.02294414750888306,0.013071895424836602,0.0021485384620293694,0.002903346411507054,0.009363569861009509,0.010145047192897192,0.10528567884985524,0.012130931836338768,0.08394462237834488,0.4468740794875331,0.3831129278956131,0.4979811858098681,0.4004019860151322,0.4995693685235546,0.03516074765089318
2002,Chile,0.010219980863739117,0.023296209230550133,0.013071895424836602,0.0021549202594413376,0.0018883371583899619,0.00873844516858416,0.01150521041248354,0.10651781440668917,0.011275781745417183,0.08322140717016221,0.4462187678276464,0.3831264635417372,0.49119565389049435,0.39639421768913125,0.49834536644410893,0.034621365661550954
2003,Chile,0.010345286454533701,0.02401407120486124,0.013071895424836602,0.002295319802504643,0.0019121885507608597,0.007288687903172176,0.011495847586816802,0.10409048706095274,0.012010521633633737,0.08403502427936771,0.45096907823843263,0.38228725348204495,0.48272558340308364,0.3903389002753577,0.5061316490857808,0.03614204575558029
1952,China,0.42654650862351856,0.05732034407435497,0.06535947712418301,0.0022038473729330955,0.020412918566453855,0.0,5.95816178792519e-06,0.2728114572773742,0.00037152884913591814,0.08898129972104557,0.47185049572509336,0.38376263890956835,0.482741375952159,0.41642365456610836,0.503152144816322,0.1017833200833745
1953,China,0.4359637502619888,0.06475740134237067,0.06535947712418301,0.002559100762199338,0.025572769782691393,0.0,1.2767489545553978e-05,0.2797248135862127,0.0005295672401862714,0.0853393945655543,0.4744540312386974,0.38376263890956835,0.4828256028805608,0.4057949401085174,0.5033073273303562,0.10543656412344916
1954,China,0.44548189369004126,0.060104329863523626,0.06535947712418301,0.0034355342734430014,0.02654986143768039,0.0,1.8725651333479167e-05,0.288545848636917,0.0007561285426444219,0.08850346110135345,0.4553278795494288,0.38376263890956835,0.4828203386975357,0.40895157828550005,0.5036429095169555,0.11202706311287147
1955,China,0.455626743954446,0.06557011993118157,0.0718954248366013,0.004073714014639844,0.031718682408313825,0.0,2.468381312140436e-05,0.2976957238197583,0.0013233239711760156,0.08705703068498813,0.474495046477723,0.38376263890956835,0.4828203386975357,0.4094957104249672,0.5053111215428244,0.11991701856406212
1956,China,0.4654522982673939,0.07115490554766066,0.0718954248366013,0.003984368850872286,0.03734598014341007,0.0,2.8088477000218752e-05,0.3097832375163557,0.0021463910804558,0.08264025209215829,0.47659148449064653,0.38376263890956835,0.48280454614846036,0.4143566242042067,0.5065642203436515,0.12792435798339125
1957,China,0.4758517315085908,0.0733546209139641,0.0718954248366013,0.0056585270386120025,0.04179558989793643,0.0,4.0855966545772734e-05,0.32399197305297206,0.003205921647021451,0.09334642008471951,0.47120637003948634,0.38376263890956835,0.4828624521617366,0.4178666123878063,0.5077222698546326,0.13712439287989217
1958,China,0.4863031194693273,0.07379320975155962,0.0784313725490196,0.0060733438703899495,0.0497026322559707,0.0,0.00011235390800087501,0.3358963918117995,0.0035600227036605885,0.08570100216964563,0.48701588035481896,0.38376263890956835,0.48322568079046957,0.414053656803096,0.5042675191359436,0.1807932208368229
1959,China,0.4926607568910954,0.07163825377245102,0.0784313725490196,0.008234645927243257,0.10359556682120467,0.0,0.00018129835154686647,0.36026750535786123,0.004895229260629864,0.09630385370389503,0.6972916891939758,0.38376263890956835,0.48320988824139427,0.4346823108015604,0.5090723577267312,0.23202906554526914
1960,China,0.49417025736534065,0.06788835623100294,0.0849673202614379,0.010863946460974248,0.1417706376720715,0.0,0.0004740994451249044,0.43753032129304814,0.007545045892526764,0.0991450563074698,0.6254199401177508,0.38376263890956835,0.4845943683769996,0.5222022707104417,0.5155104922777299,0.2013407267528288
1961,China,0.49499619672564205,0.05553200626826294,0.0849673202614379,0.013857009447187438,0.15256247535865766,0.0,0.0016963737776192719,0.31177657708276585,0.00910681375195419,0.1013534456038847,0.5002069405241746,0.38376263890956835,0.4903428562404256,0.1862705384691346,0.5101819127020766,0.1685485060699064
1962,China,0.5020865363732995,0.0593340418828198,0.0849673202614379,0.005498982103312792,0.10651073699986995,0.0,0.002398585702624741,0.3041511397964357,0.008846981209274912,0.03244136790990804,0.2402831170090196,0.38376263890956835,0.48712644041208014,0.3817375818633368,0.5012608579265286,0.1493130714086249
1963,China,0.5167070601523366,0.0679309766852313,0.0915032679738562,0.005311782712561718,0.0839742290801884,0.0,0.0019772585476214594,0.29041008800330304,0.008620419906816761,0.08204618245686539,0.3478092269373174,0.38376263890956835,0.4801777188189278,0.37161806760539534,0.5014237995662647,0.14729749306883522
1964,China,0.5323897693086296,0.07748765324098049,0.0915032679738562,0.007136976772384687,0.08279266779658392,0.0,0.0016657318027099423,0.2853999447061407,0.009216925713638396,0.09426335365223681,0.4454571894121024,0.38376263890956835,0.4808567984291677,0.3860651117922839,0.5054546653683061,0.14905161322619878
1965,China,0.5469827391374346,0.08633472296459244,0.0915032679738562,0.010704401525675035,0.08186409435855453,0.0,0.0017278669184983048,0.28919703329364244,0.010983074048709887,0.10484037607190827,0.4466140055855297,0.38376263890956835,0.4831677747771933,0.4006384483769747,0.5111828399175979,0.1510183258416955
1966,China,0.5614617578586778,0.08934863139124875,0.09803921568627451,0.014467534732932417,0.08826911057138559,0.0,0.0017959601960745929,0.27911341452572114,0.013862620672609809,0.10602851534249408,0.48014769214707304,0.38376263890956835,0.4832046240583691,0.3776700261788018,0.5166355655044788,0.1557329387249047
1967,China,0.5751490856155065,0.08993176273738628,0.09803921568627451,0.017841378298059724,0.09576537894969885,0.0,0.002185794210198841,0.2735641358020431,0.01764445164441124,0.10366515135861144,0.4851375688403499,0.38376263890956835,0.48519448524186276,0.3851730037907872,0.5210543875916059,0.14279560543105346
1968,China,0.5898278219654565,0.08790344677758254,0.09803921568627451,0.012944412417275952,0.07819974582977772,0.0,0.002382413549200372,0.27023716681085563,0.01683326712092472,0.05345335261907221,0.3705391266737013,0.38376263890956835,0.4839995156951616,0.38885026222466745,0.4985606821823315,0.15006265568480334
1969,China,0.6057900484830825,0.09696111913173942,0.10457516339869281,0.01117452726835671,0.08413629623347783,0.0,0.0022862317946238655,0.2781317658349718,0.019269989380929164,0.07243775183386714,0.4780055780725074,0.38376263890956835,0.48218863673452184,0.40741860354196435,0.5144668898708492,0.1654034390050195
1970,China,0.6217859897813622,0.11026996505418807,0.10457516339869281,0.016194874565771872,0.10216896815614876,0.0,0.0031995328801158267,0.27949300159182977,0.02647836200931357,0.11366101870027898,0.533316492227612,0.38376263890956835,0.48843195780230875,0.3966078399364776,0.537835436702992,0.19303886511479926
1971,China,0.6375147353791522,0.1172448862373649,0.11111111111111112,0.022800034887159187,0.1357421472858135,0.0,0.004683966331278903,0.2826795030697835,0.03748757774676863,0.12328236388056618,0.6043772581685575,0.38376263890956835,0.49196422461216116,0.3996281091945568,0.5564495792614086,0.2048760556755879
1972,China,0.6523369172059265,0.11891800010424532,0.11111111111111112,0.027918236411557863,0.15012596389184596,0.010520715568264947,0.006106264666653616,0.2777615162047139,0.04756638701661146,0.11425508833557188,0.5166316794248916,0.39446933499370596,0.49157993925132776,0.38621760314494935,0.551893032693076,0.21666929364197174
1973,China,0.6665957468776919,0.12865230934747637,0.1176470588235294,0.0313069708373131,0.15711788744344468,0.013593136928908692,0.007899671364819099,0.28968785763901717,0.054789810920334,0.10375555325963427,0.4828313938096817,0.386889373164228,0.4938751230502781,0.4140899322790605,0.5379091483971584,0.2406501478387341
1974,China,0.680023737631104,0.13186358180182006,0.1176470588235294,0.03287902026646132,0.15977191545435682,0.01681186406863071,0.009761171340560868,0.3469096944100831,0.06290601310332343,0.09272652133484864,0.46299586491817446,0.38703826527159274,0.4942962576922873,0.48904043976625156,0.5422814157300753,0.22135854415197456
1975,China,0.6919671622948119,0.140853567685535,0.1241830065359477,0.03263225743319854,0.15821443991834264,0.021733058455809005,0.012290836602519962,0.27988760975039406,0.07231464453442643,0.08168457485277406,0.44373827803111926,0.3887708279754734,0.49842864136700293,0.2834538821141078,0.5486109225212501,0.2531877913768197
1976,China,0.7027692809952982,0.13631298003354902,0.13071895424836602,0.04063503138780694,0.18482545877235868,0.025337500831282837,0.014445988837809476,0.31422745100586513,0.08087723585704933,0.13176722801942353,0.5725419753684845,0.3874307990091907,0.49611240083595215,0.45117757584429485,0.5444675493965339,0.2615492745099784
1977,China,0.7127786415009033,0.1440164800045835,0.13071895424836602,0.04095624852420935,0.185590334192663,0.025337500831282837,0.016485382501219295,0.3222507442545336,0.09465865886007185,0.08513276164893067,0.4543574962806634,0.38376263890956835,0.4953964719445364,0.4076315540212373,0.5700261094579862,0.2773059476358617
1978,China,0.7222970274813346,0.16082407603463295,0.13725490196078433,0.0487271505061829,0.20357448789837435,0.028995145308239677,0.019778543638002518,0.32397654598504466,0.10198585734638885,0.1303595412749251,0.5330946370710644,0.38748494159368696,0.5031506135405315,0.3972110876664053,0.5384173711306207,0.2986378280991459
1979,China,0.7322719940596254,0.1737466610387161,0.1437908496732026,0.05703199620495781,0.22780057137335502,0.03640353793974862,0.022373748679628793,0.3275089385649498,0.11169313776709577,0.13360109515445812,0.561636582610284,0.3913019938006741,0.4988339834599368,0.4002004555931074,0.5500735177160236,0.29874777597880503
1980,China,0.7429393991689243,0.1826691882673346,0.1503267973856209,0.06449869917696087,0.23393669881236376,0.040739509210613825,0.023642837140456858,0.3144945828662924,0.11028109048866343,0.12851275958260155,0.4789181671408277,0.38817525954601445,0.490632386306807,0.3728205324568103,0.4956180337599558,0.31021900475657366
1981,China,0.7542234209356172,0.18809316789088165,0.1568627450980392,0.0695871189801037,0.22886409884343173,0.04006118241670546,0.02325300312633261,0.36221862347520684,0.1082115401296707,0.11407428453352625,0.42766496515568997,0.3830723209572409,0.48037249359085704,0.47332442568867983,0.4923979965937436,0.3928323543147439
1982,China,0.766520583988572,0.2053430421014836,0.16339869281045752,0.07212069255265516,0.22934133054890415,0.03576511272195252,0.02075823566913136,0.6221062575841292,0.10154620167203826,0.0985639012294658,0.45304221213827356,0.37939062521149447,0.46735416896974663,0.8243917643921271,0.46989071271449123,0.45607070976535025
1983,China,0.7784539184733217,0.21985267739746486,0.1699346405228758,0.08268682180107087,0.2545893544508533,0.03357052603577841,0.019491700706212405,0.7626310133594348,0.10211498144534228,0.14732926955263975,0.5663095233656357,0.3815292572990972,0.47495038507498816,0.6268818742866663,0.505318880668526,0.5161440800569287
1984,China,0.7897821332834326,0.24448898324373997,0.1764705882352941,0.09386773086683955,0.26946834227115,0.03552570326527898,0.019950479163882647,0.910719092173889,0.10447605124246298,0.15106157660915387,0.5188959070520109,0.3857523788898063,0.48562088406689713,0.6393969134944099,0.5140963916185922,0.5653454906297982
1985,China,0.8019611248174344,0.26560425104777546,0.1830065359477124,0.10650368974253703,0.29644997506816,0.04273458801622664,0.02062034678203938,0.9999999999999999,0.10751799320553745,0.1598951337948136,0.5742366504718616,0.3910989591088131,0.48692640145712573,0.5420886209877811,0.5174308758889047,0.5077442213957246
1986,China,0.8152488232749466,0.2828756158393068,0.19607843137254902,0.12614898944237984,0.3230153297179787,0.0,0.021125939368043314,0.7616757530743508,0.11272375404156448,0.2024486000619899,0.572333170515263,0.34027260791293873,0.48591041413327846,0.0,0.5280279018160231,0.4946265629562489
1987,China,0.8297120275810919,0.30660708975872375,0.20261437908496732,0.14329687908833896,0.33787250472644903,0.0,0.02242992563362923,0.678484477324849,0.12004105037305376,0.18728690980473184,0.5187961654480169,0.38376263890956835,0.4908482178108367,0.2566987032860879,0.5383688765949851,0.5088709215876421
