year,country,population,gdp,primary_energy_consumption,temperature_change_from_co2,cement_co2,coal_co2,consumption_co2,flaring_co2,gas_co2,land_use_change_co2,oil_co2,other_industry_co2,trade_co2,co2_including_luc,country_order
1799,Wielka Brytania,,,,,,26.855,,0.0,0.0,,0.0,,,,7
1800,Wielka Brytania,10750000.0,,,,,31.34,,0.0,0.0,,0.0,,,,7
1801,Wielka Brytania,10866183.0,,,,,30.737,,0.0,0.0,,0.0,,,,7
1802,Wielka Brytania,10983623.0,,,,,30.377,,0.0,0.0,,0.0,,,,7
1803,Wielka Brytania,11102331.0,,,,,28.241,,0.0,0.0,,0.0,,,,7
1804,Wielka Brytania,11222322.0,,,,,27.79,,0.0,0.0,,0.0,,,,7
1805,Wielka Brytania,11343611.0,,,,,29.295,,0.0,0.0,,0.0,,,,7
1806,Wielka Brytania,11466210.0,,,,,30.909,,0.0,0.0,,0.0,,,,7
1807,Wielka Brytania,11590134.0,,,,,32.584,,0.0,0.0,,0.0,,,,7
1808,Wielka Brytania,11715397.0,,,,,33.702,,0.0,0.0,,0.0,,,,7
1809,Wielka Brytania,11842014.0,,,,,34.523,,0.0,0.0,,0.0,,,,7
1810,Wielka Brytania,12325700.0,,,,,35.402,,0.0,0.0,,0.0,,,,7
1811,Wielka Brytania,12826009.0,,,,,36.155,,0.0,0.0,,0.0,,,,7
1812,Wielka Brytania,13468809.0,,,,,36.742,,0.0,0.0,,0.0,,,,7
1813,Wielka Brytania,14263733.0,,,,,37.36,,0.0,0.0,,0.0,,,,7
1814,Wielka Brytania,15105572.0,,,,,38.182,,0.0,0.0,,0.0,,,,7
1815,Wielka Brytania,15997097.0,,,,,39.019,,0.0,0.0,,0.0,,,,7
1816,Wielka Brytania,16941239.0,,,,,39.265,,0.0,0.0,,0.0,,,,7
1817,Wielka Brytania,17941104.0,,,,,41.766,,0.0,0.0,,0.0,,,,7
1818,Wielka Brytania,18999980.0,,,,,43.769,,0.0,0.0,,0.0,,,,7
1819,Wielka Brytania,19925365.0,,,,,43.316,,0.0,0.0,,0.0,,,,7
1820,Wielka Brytania,20706854.0,70216130560.0,,,,42.567,,0.0,0.0,,0.0,,,,7
1821,Wielka Brytania,21333398.0,71290707968.0,,,,43.493,,0.0,0.0,,0.0,,,,7
1822,Wielka Brytania,21793262.0,72373075968.0,,,,45.074,,0.0,0.0,,0.0,,,,7
1823,Wielka Brytania,22073986.0,74291003392.0,,,,46.676,,0.0,0.0,,0.0,,,,7
1824,Wielka Brytania,22358326.0,78245240832.0,,,,48.137,,0.0,0.0,,0.0,,,,7
1825,Wielka Brytania,22646329.0,79919661056.0,,,,49.564,,0.0,0.0,,0.0,,,,7
1826,Wielka Brytania,22938041.0,75656839168.0,,,,50.102,,0.0,0.0,,0.0,,,,7
1827,Wielka Brytania,23233511.0,81439227904.0,,,,52.048,,0.0,0.0,,0.0,,,,7
1828,Wielka Brytania,23532788.0,81541160960.0,,,,52.63,,0.0,0.0,,0.0,,,,7
1829,Wielka Brytania,23823479.0,82105221120.0,,,,53.243,,0.0,0.0,,0.0,,,,7
1830,Wielka Brytania,24105348.0,85693448192.0,,,,67.724,,0.0,0.0,,0.0,,,,7
1831,Wielka Brytania,24378150.0,86614982656.0,,,,64.486,,0.0,0.0,,0.0,,,,7
1832,Wielka Brytania,24641639.0,89158606848.0,,,,62.559,,0.0,0.0,,0.0,,,,7
1833,Wielka Brytania,24895561.0,89748267008.0,,,,61.925,,0.0,0.0,,0.0,,,,7
1834,Wielka Brytania,25152100.0,91680964608.0,,,,65.802,,0.0,0.0,,0.0,,,,7
1835,Wielka Brytania,25411282.0,98270175232.0,,,,72.197,,0.0,0.0,,0.0,,,,7
1836,Wielka Brytania,25673136.0,101239955456.0,,,,78.545,,0.0,0.0,,0.0,,,,7
1837,Wielka Brytania,25937687.0,100158578688.0,,,,75.254,,0.0,0.0,,0.0,,,,7
1838,Wielka Brytania,26204965.0,103921745920.0,,,,73.586,,0.0,0.0,,0.0,,,,7
1839,Wielka Brytania,26428534.0,102780526592.0,,,,75.786,,0.0,0.0,,0.0,,,,7
1840,Wielka Brytania,26607869.0,107461410816.0,,,,80.791,,0.0,0.0,,0.0,,,,7
1841,Wielka Brytania,26742439.0,105153576960.0,,,,81.33,,0.0,0.0,,0.0,,,,7
1842,Wielka Brytania,26831707.0,103870816256.0,,,,85.193,,0.0,0.0,,0.0,,,,7
1843,Wielka Brytania,26875131.0,108668452864.0,,,,88.57,,0.0,0.0,,0.0,,,,7
1844,Wielka Brytania,26918625.0,117947326464.0,,,,93.955,,0.0,0.0,,0.0,,,,7
1845,Wielka Brytania,26962189.0,123011481600.0,,,,99.778,,0.0,0.0,,0.0,,,,7
1846,Wielka Brytania,27005824.0,122530848768.0,,,,95.494,,0.0,0.0,,0.0,,,,7
1847,Wielka Brytania,27049530.0,119051608064.0,,,,101.823,,0.0,0.0,,0.0,,,,7
1848,Wielka Brytania,27093306.0,120725561344.0,,,,108.978,,0.0,0.0,,0.0,,,,7
1849,Wielka Brytania,27161567.0,121291038720.0,,,,117.35,,0.0,0.0,,0.0,,,,7
1850,Wielka Brytania,27254502.0,117748088832.0,,,,122.35,,0.0,0.0,8.535,0.0,,,130.886,7
1851,Wielka Brytania,27371581.0,120632762368.0,,0.0,,116.411,,0.0,0.0,5.717,0.0,,,122.128,7
1852,Wielka Brytania,27513708.0,125253574656.0,,0.0,,115.998,,0.0,0.0,2.574,0.0,,,118.572,7
1853,Wielka Brytania,27681073.0,128992034816.0,,0.0,,115.358,,0.0,0.0,1.585,0.0,,,116.943,7
1854,Wielka Brytania,27849455.0,134732414976.0,,0.0,,139.012,,0.0,0.0,1.086,0.0,,,140.098,7
1855,Wielka Brytania,28018862.0,131505356800.0,,0.0,,130.169,,0.0,0.0,-1.375,0.0,,,128.794,7
1856,Wielka Brytania,28189300.0,140253708288.0,,0.0,,140.081,,0.0,0.0,-4.382,0.0,,,135.699,7
1857,Wielka Brytania,28360774.0,141465534464.0,,0.0,,137.566,,0.0,0.0,-5.956,0.007,,,131.618,7
1858,Wielka Brytania,28533291.0,138670931968.0,,0.0,,134.822,,0.0,0.0,-7.52,0.011,,,127.313,7
1859,Wielka Brytania,28719933.0,144188456960.0,,0.001,,149.699,,0.0,0.0,-9.313,0.004,,,140.39,7
1860,Wielka Brytania,28920894.0,146924371968.0,,0.001,,167.95,,0.0,0.0,1.398,0.0,,,169.348,7
1861,Wielka Brytania,29136372.0,146339069952.0,,0.001,,175.044,,0.0,0.0,7.942,0.004,,,182.99,7
1862,Wielka Brytania,29366564.0,140066357248.0,,0.001,,169.409,,0.0,0.0,16.22,0.062,,,185.691,7
1863,Wielka Brytania,29611672.0,153038946304.0,,0.001,,180.137,,0.0,0.0,23.757,0.088,,,203.981,7
1864,Wielka Brytania,29858827.0,156819718144.0,,0.001,,193.859,,0.0,0.0,29.683,0.051,,,223.593,7
1865,Wielka Brytania,30108044.0,160464633856.0,,0.001,,205.451,,0.0,0.0,34.198,0.037,,,239.686,7
1866,Wielka Brytania,30359341.0,165247057920.0,,0.001,,211.655,,0.0,0.0,39.608,0.077,,,251.339,7
1867,Wielka Brytania,30612735.0,165822529536.0,,0.001,,217.319,,0.0,0.0,43.306,0.055,,,260.68,7
1868,Wielka Brytania,30868245.0,173842415616.0,,0.001,,213.168,,0.0,0.0,45.106,0.051,,,258.325,7
1869,Wielka Brytania,31134963.0,175400648704.0,,0.002,,223.64,,0.0,0.0,44.601,0.066,,,268.307,7
1870,Wielka Brytania,31413071.0,183030595584.0,,0.002,,228.41,,0.0,0.0,44.418,0.084,,,272.913,7
1871,Wielka Brytania,31702755.0,183677943808.0,,0.002,,241.93,,0.0,0.0,41.276,0.106,,,283.313,7
1872,Wielka Brytania,32004200.0,183881105408.0,,0.002,,254.912,,0.0,0.0,38.112,0.077,,,293.101,7
1873,Wielka Brytania,32317597.0,187978039296.0,,0.002,,264.46,,0.0,0.0,39.102,0.198,,,303.76,7
1874,Wielka Brytania,32634063.0,190910873600.0,,0.002,,256.931,,0.0,0.0,40.86,0.256,,,298.047,7
1875,Wielka Brytania,32953628.0,195392045056.0,,0.002,,271.253,,0.0,0.0,38.943,0.234,,,310.43,7
1876,Wielka Brytania,33276322.0,197141594112.0,,0.002,,270.718,,0.0,0.0,35.804,0.3,,,306.823,7
1877,Wielka Brytania,33602176.0,198870646784.0,,0.003,,275.492,,0.0,0.0,35.659,0.407,,,311.558,7
1878,Wielka Brytania,33931221.0,199486226432.0,,0.003,,270.612,,0.0,0.0,34.902,0.363,,,305.877,7
1879,Wielka Brytania,34250722.0,198482952192.0,,0.003,,272.129,,0.0,0.0,33.826,0.517,,,306.472,7
1880,Wielka Brytania,34560483.0,207634137088.0,,0.003,,296.659,,0.0,0.0,37.458,0.465,,,334.583,7
1881,Wielka Brytania,34860309.0,214710517760.0,,0.003,,311.605,,0.0,0.0,32.698,0.707,,,345.01,7
1882,Wielka Brytania,35149998.0,220706406400.0,,0.003,,314.25,,0.0,0.0,34.504,0.714,,,349.469,7
1883,Wielka Brytania,35429349.0,222058807296.0,,0.003,,326.887,,0.0,0.0,35.442,0.843,,,363.172,7
1884,Wielka Brytania,35710919.0,222203281408.0,,0.004,,318.464,,0.0,0.0,34.946,0.634,,,354.044,7
1885,Wielka Brytania,35994727.0,220843982848.0,,0.004,,314.404,,0.0,0.0,32.865,0.887,,,348.156,7
1886,Wielka Brytania,36280791.0,224051216384.0,,0.004,,311.576,,0.0,0.0,33.427,0.854,,,345.857,7
1887,Wielka Brytania,36569128.0,232690089984.0,,0.004,,319.515,,0.0,0.0,34.228,0.927,,,354.67,7
1888,Wielka Brytania,36859757.0,242861391872.0,,0.004,,332.035,,0.0,0.0,34.549,1.132,,,367.717,7
1889,Wielka Brytania,37163257.0,255635931136.0,,0.004,,343.789,,0.0,0.0,32.196,1.235,,,377.221,7
1890,Wielka Brytania,37479831.0,256584826880.0,,0.005,,351.762,,0.0,0.0,34.791,1.26,,,387.813,7
1891,Wielka Brytania,37809681.0,256335364096.0,,0.005,,358.907,,0.0,0.0,33.821,1.565,,,394.293,7
1892,Wielka Brytania,38153013.0,249892093952.0,,0.005,,351.447,,0.0,0.0,32.154,1.561,,,385.162,7
1893,Wielka Brytania,38510036.0,249646137344.0,,0.005,,314.353,,0.0,0.0,34.627,1.858,,,350.837,7
1894,Wielka Brytania,38870400.0,266223009792.0,,0.005,,360.149,,0.0,0.0,36.944,1.953,,,399.047,7
1895,Wielka Brytania,39234136.0,274390122496.0,,0.005,,363.428,,0.0,0.0,35.836,2.121,,,401.386,7
1896,Wielka Brytania,39601276.0,285548380160.0,,0.006,,373.706,,0.0,0.0,33.416,2.275,,,409.397,7
1897,Wielka Brytania,39971851.0,289066024960.0,,0.006,,383.745,,0.0,0.0,33.956,2.224,,,419.926,7
1898,Wielka Brytania,40345894.0,302857486336.0,,0.006,,384.247,,0.0,0.0,33.468,2.631,,,420.346,7
1899,Wielka Brytania,40718496.0,315134509056.0,,0.006,,411.676,,0.0,0.0,32.904,2.876,,,447.456,7
1900,Wielka Brytania,41089602.0,312531058688.0,,0.006,,416.685,,0.0,0.0,37.068,3.056,,,456.809,7
1901,Wielka Brytania,41459153.0,312199610368.0,,0.007,,407.66,,0.0,0.0,35.63,3.041,,,446.332,7
1902,Wielka Brytania,41827091.0,319853068288.0,,0.007,,423.225,,0.0,0.0,34.516,3.415,,,461.156,7
1903,Wielka Brytania,42193357.0,316084584448.0,,0.007,,426.559,,0.0,0.0,32.788,3.426,,,462.773,7
1904,Wielka Brytania,42562831.0,317665017856.0,,0.007,,428.373,,0.0,0.0,35.44,3.62,,,467.433,7
1905,Wielka Brytania,42935539.0,326784548864.0,,0.007,,434.078,,0.0,0.0,37.546,3.594,,,475.218,7
1906,Wielka Brytania,43311511.0,337435295744.0,,0.008,,449.763,,0.0,0.0,36.217,3.587,,,489.567,7
1907,Wielka Brytania,43690776.0,343554129920.0,,0.008,,469.923,,0.0,0.0,33.798,3.646,,,507.366,7
1908,Wielka Brytania,44073361.0,329209151488.0,,0.008,,457.846,,0.0,0.0,34.312,4.118,,,496.277,7
1909,Wielka Brytania,44417852.0,336437641216.0,,0.008,,461.796,,0.0,0.0,33.821,4.291,,,499.908,7
1910,Wielka Brytania,44723743.0,346661683200.0,,0.008,,465.592,,0.0,0.0,33.099,4.14,,,502.831,7
1911,Wielka Brytania,44990527.0,356440244224.0,,0.009,,476.969,,0.0,0.0,36.215,4.382,,,517.565,7
1912,Wielka Brytania,45217688.0,361318416384.0,,0.009,,450.921,,0.0,0.0,31.273,4.965,,,487.159,7
1913,Wielka Brytania,45404707.0,374869590016.0,,0.009,,492.471,,0.0,0.0,32.638,5.851,,,530.961,7
1914,Wielka Brytania,45592500.0,374424403968.0,,0.009,,475.433,,0.0,0.0,32.977,7.749,,,516.159,7
1915,Wielka Brytania,45781070.0,400331276288.0,,0.01,,482.428,,0.0,0.0,32.331,7.053,,,521.812,7
1916,Wielka Brytania,45970420.0,404764819456.0,,0.01,,501.66,,0.0,0.0,30.283,5.412,,,537.355,7
1917,Wielka Brytania,46160552.0,403910295552.0,,0.01,,491.262,,0.0,0.0,29.553,9.908,,,530.722,7
1918,Wielka Brytania,46352692.0,401942249472.0,,0.01,,450.976,,0.0,0.0,27.204,15.872,,,494.053,7
1919,Wielka Brytania,46487478.0,353891057664.0,,0.011,,447.58,,0.0,0.0,23.641,8.552,,,479.772,7
1920,Wielka Brytania,46564792.0,328542945280.0,,0.011,,470.751,,0.0,0.0,17.15,9.722,,,497.622,7
1921,Wielka Brytania,46584515.0,299337023488.0,,0.011,,318.871,,0.0,0.0,18.827,13.317,,,351.015,7
1922,Wielka Brytania,46546526.0,327953448960.0,,0.011,,426.592,,0.0,0.0,14.523,13.016,,,454.131,7
1923,Wielka Brytania,46450703.0,338349850624.0,,0.011,,452.207,,0.0,0.0,11.742,13.86,,,477.81,7
1924,Wielka Brytania,46355077.0,352313245696.0,,0.012,,472.136,,0.0,0.0,9.521,16.104,,,497.761,7
1925,Wielka Brytania,46259648.0,369438752768.0,,0.012,,445.238,,0.0,0.0,9.843,15.761,,,470.842,7
1926,Wielka Brytania,46164416.0,355885383680.0,,0.012,,241.535,,0.0,0.0,9.591,19.531,,,270.657,7
1927,Wielka Brytania,46069379.0,384535592960.0,,0.012,,460.382,,0.0,0.0,8.106,20.963,,,489.45,7
1928,Wielka Brytania,45974538.0,389190549504.0,,0.012,2.173,431.198,,0.0,0.0,9.057,21.082,,,463.511,7
1929,Wielka Brytania,45944804.0,400634773504.0,,0.013,2.355,454.713,,0.0,0.0,10.355,21.138,,,488.561,7
1930,Wielka Brytania,45980369.0,397795819520.0,,0.013,2.526,434.847,,0.0,0.0,8.605,23.432,,,469.41,7
1931,Wielka Brytania,46081427.0,377346064384.0,,0.013,2.958,406.554,,0.0,0.0,8.195,21.467,,,439.173,7
1932,Wielka Brytania,46248173.0,380224995328.0,,0.013,2.137,390.766,,0.0,0.0,9.444,21.662,,,424.009,7
1933,Wielka Brytania,46480802.0,391279706112.0,,0.013,2.21,386.647,,0.0,0.0,11.565,23.412,,,423.834,7
1934,Wielka Brytania,46714602.0,417147387904.0,,0.014,2.609,416.611,,0.0,0.0,11.466,26.056,,,456.743,7
1935,Wielka Brytania,46949578.0,433247780864.0,,0.014,2.991,422.283,,0.0,0.0,11.041,25.931,,,462.247,7
1936,Wielka Brytania,47185735.0,452919230464.0,,0.014,3.311,446.191,,0.0,0.0,10.745,27.034,,,487.28,7
1937,Wielka Brytania,47423081.0,468681293824.0,,0.014,3.609,460.316,,0.0,0.0,11.725,27.779,,,503.428,7
1938,Wielka Brytania,47661620.0,474370080768.0,,0.014,3.903,439.801,,0.0,0.0,13.563,29.052,,,486.319,7
1939,Wielka Brytania,47890226.0,479046172672.0,,0.015,,447.352,,0.0,0.0,12.839,26.936,,,487.128,7
1940,Wielka Brytania,48108804.0,527013740544.0,,0.015,,470.894,,0.0,0.0,15.04,29.189,,,515.123,7
1941,Wielka Brytania,48317261.0,575024005120.0,,0.015,3.587,463.093,,0.0,0.0,16.476,33.116,,,516.272,7
1942,Wielka Brytania,48515502.0,589318389760.0,,0.015,3.645,463.36,,0.0,0.004,17.498,25.987,,,510.493,7
1943,Wielka Brytania,48703433.0,602251395072.0,,0.016,3.5,449.445,,0.0,0.0,19.241,37.274,,,509.46,7
1944,Wielka Brytania,48892093.0,578535817216.0,,0.016,2.29,437.551,,0.0,0.004,20.113,49.826,,,509.784,7
1945,Wielka Brytania,49081483.0,553149923328.0,,0.016,2.035,412.929,,0.0,0.004,20.486,38.106,,,473.56,7
1946,Wielka Brytania,49271606.0,529131962368.0,,0.016,3.304,427.12,,0.0,0.0,20.493,33.989,,,484.905,7
1947,Wielka Brytania,49462466.0,521286516736.0,,0.016,3.496,451.922,,0.0,0.0,22.028,29.814,,,507.26,7
1948,Wielka Brytania,49654066.0,537800540160.0,,0.017,4.278,457.751,,0.0,0.0,22.795,41.482,,,526.305,7
1949,Wielka Brytania,49851583.0,557859471360.0,,0.017,4.63,463.045,,0.0,0.0,24.154,39.876,,,531.705,7
1950,Wielka Brytania,50121020.0,554454745088.0,,0.017,4.899,453.925,,0.0,0.0,19.848,41.968,,,520.64,7
1951,Wielka Brytania,50346822.0,570992689152.0,,0.017,5.135,486.055,,0.0,0.015,19.048,54.048,,,564.301,7
1952,Wielka Brytania,50496231.0,570010304512.0,,0.018,5.593,469.747,,0.0,0.018,20.201,53.347,,,548.907,7
1953,Wielka Brytania,50727037.0,592393404416.0,,0.018,5.633,478.419,,0.0,0.022,20.829,56.136,,,561.039,7
1954,Wielka Brytania,50958246.0,616540930048.0,,0.018,6.007,483.959,,0.0,0.033,20.297,63.01,,,573.307,7
1955,Wielka Brytania,51176749.0,638913806336.0,,0.018,6.287,499.933,,0.0,0.026,22.212,70.706,,,599.164,7
1956,Wielka Brytania,51400459.0,646914572288.0,,0.019,6.411,494.885,,0.0,0.037,22.539,72.991,,,596.863,7
1957,Wielka Brytania,51655911.0,657223974912.0,,0.019,6.007,482.582,,0.0,0.062,23.8,82.063,,,594.514,7
1958,Wielka Brytania,51935639.0,655877079040.0,,0.019,5.858,458.868,,0.0,0.117,23.288,91.472,,,579.604,7
1959,Wielka Brytania,52226466.0,682390126592.0,,0.019,6.32,425.559,,0.0,0.136,31.67,114.592,,,578.276,7
1960,Wielka Brytania,52538549.0,721686167552.0,,0.02,6.673,448.052,,0.0,0.15,23.147,129.145,,,607.167,7
1961,Wielka Brytania,52884952.0,745529212928.0,,0.02,7.105,442.882,,0.0,0.15,22.762,138.477,,,611.377,7
1962,Wielka Brytania,53272836.0,753069260800.0,,0.02,7.043,437.313,,0.0,0.216,21.451,148.359,,,614.382,7
1963,Wielka Brytania,53652940.0,782013366272.0,,0.021,6.949,439.307,,0.0,0.289,20.516,156.841,,,623.901,7
1964,Wielka Brytania,54009131.0,823416717312.0,,0.021,8.384,426.243,,0.0,0.513,18.523,172.726,,,626.389,7
1965,Wielka Brytania,54359022.0,844870778880.0,2316.225,0.021,8.384,422.269,,0.0,1.685,16.773,189.773,,,638.885,7
1966,Wielka Brytania,54676346.0,861009739776.0,2327.5,0.021,8.29,403.344,,0.0,1.649,16.55,204.792,,,634.625,7
1967,Wielka Brytania,54973659.0,880333291520.0,2328.214,0.022,8.686,368.479,,0.0,2.777,14.266,212.115,,,606.323,7
1968,Wielka Brytania,55240654.0,916165885952.0,2411.424,0.022,8.835,370.301,,0.245,6.265,12.503,220.842,,,618.991,7
1969,Wielka Brytania,55456208.0,932854038528.0,2498.73,0.022,8.61,367.944,,1.48,12.252,4.328,238.096,,,632.711,7
1970,Wielka Brytania,55663801.0,954756366336.0,2551.043,0.023,8.432,352.909,,2.957,23.105,5.637,265.175,,,658.215,7
1971,Wielka Brytania,55890372.0,975018065920.0,2503.85,0.023,8.749,341.419,,3.451,37.226,4.843,269.542,,,665.231,7
1972,Wielka Brytania,56079239.0,1009534173184.0,2540.698,0.023,8.922,293.155,,3.942,52.659,4.182,289.348,,,652.209,7
1973,Wielka Brytania,56188788.0,1077433270272.0,2667.083,0.023,9.884,295.861,,4.928,56.994,3.796,291.911,,,663.373,7
1974,Wielka Brytania,56224550.0,1062802292736.0,2533.179,0.024,8.798,263.376,,5.423,68.161,3.42,271.425,,,620.603,7
1975,Wielka Brytania,56220138.0,1061564055552.0,2388.249,0.024,8.356,276.2,,5.914,71.382,3.637,241.395,,,606.884,7
1976,Wielka Brytania,56201144.0,1085394059264.0,2437.358,0.024,7.809,274.969,,5.914,74.038,3.64,235.797,,,602.166,7
1977,Wielka Brytania,56175831.0,1108973453312.0,2482.948,0.025,7.65,271.09,,6.372,79.01,3.498,240.24,,,607.86,7
1978,Wielka Brytania,56175552.0,1148502802432.0,2497.193,0.025,7.881,259.146,,8.596,81.524,3.691,247.568,,,608.405,7
1979,Wielka Brytania,56218759.0,1180113305600.0,2614.039,0.025,7.992,281.573,,12.491,89.193,6.073,253.264,,,650.586,7
1980,Wielka Brytania,56282102.0,1160744140800.0,2381.125,0.025,7.334,260.719,,8.028,88.423,2.769,214.531,,,581.804,7
1981,Wielka Brytania,56304591.0,1145637961728.0,2315.192,0.026,6.305,261.417,,7.977,89.607,2.527,195.249,,,563.081,7
1982,Wielka Brytania,56292761.0,1163414863872.0,2285.169,0.026,6.423,244.751,,7.507,93.314,1.874,196.245,,,550.114,7
1983,Wielka Brytania,56332059.0,1204671086592.0,2294.409,0.026,6.639,247.234,,7.159,97.169,3.172,187.284,,,548.657,7
1984,Wielka Brytania,56451312.0,1234772426752.0,2293.416,0.026,6.68,177.559,,6.456,99.61,5.205,238.803,,,534.313,7
1985,Wielka Brytania,56606416.0,1278428446720.0,2390.726,0.027,6.612,234.315,,5.034,107.941,2.83,205.725,,,562.458,7
1986,Wielka Brytania,56751925.0,1334598565888.0,2457.055,0.027,6.65,248.487,,3.836,108.267,3.014,201.314,,,571.568,7
1987,Wielka Brytania,56886020.0,1398100983808.0,2452.936,0.027,7.096,259.298,,4.038,107.509,21.842,193.727,,,593.51,7
1988,Wielka Brytania,57026540.0,1467801403392.0,2485.687,0.027,8.188,249.779,,0.0,105.863,8.394,206.463,,,578.688,7
1989,Wielka Brytania,57182137.0,1499837497344.0,2488.692,0.028,8.358,245.895,,0.0,104.71,5.492,222.613,,,587.068,7
1990,Wielka Brytania,57367867.0,1505692221440.0,2508.393,0.028,7.295,252.69,669.354,6.787,113.518,4.202,217.8,3.856,67.409,606.147,7
1991,Wielka Brytania,57555199.0,1488075358208.0,2561.217,0.028,5.994,253.623,676.411,6.26,121.693,2.816,218.39,3.452,66.998,612.229,7
1992,Wielka Brytania,57719272.0,1491752058880.0,2545.327,0.029,5.456,237.747,692.304,6.444,122.296,-9.168,218.447,3.456,98.458,584.678,7
1993,Wielka Brytania,57861036.0,1527509024768.0,2574.725,0.029,5.525,207.686,656.975,6.636,137.591,-7.851,219.163,3.012,77.362,571.761,7
1994,Wielka Brytania,58003200.0,1585373249536.0,2543.823,0.029,6.368,195.376,649.38,7.426,145.455,-3.735,215.736,3.656,75.363,570.282,7
1995,Wielka Brytania,58154632.0,1623858085888.0,2552.545,0.029,6.285,181.699,643.082,8.341,154.254,7.502,211.595,3.985,76.923,573.661,7
1996,Wielka Brytania,58298563.0,1663446679552.0,2676.295,0.03,6.416,173.072,671.474,8.707,177.543,13.57,216.892,4.131,84.713,600.331,7
1997,Wielka Brytania,58447090.0,1713864572928.0,2629.999,0.03,6.71,154.729,670.544,7.211,182.887,6.46,207.743,3.428,107.836,569.168,7
1998,Wielka Brytania,58626822.0,1766619873280.0,2651.618,0.03,6.838,154.088,694.221,7.448,191.361,-4.812,204.934,3.874,125.678,563.731,7
1999,Wielka Brytania,58838660.0,1823341936640.0,2639.219,0.03,6.531,138.313,680.419,6.171,205.231,-5.499,201.663,3.74,118.769,556.151,7
2000,Wielka Brytania,59057336.0,1889565278208.0,2664.116,0.031,6.332,144.443,741.82,6.446,210.131,0.798,198.238,3.444,172.786,569.832,7
2001,Wielka Brytania,59288095.0,1939268304896.0,2691.806,0.031,5.844,153.534,724.695,6.493,210.16,0.05,198.651,3.289,146.724,578.021,7
2002,Wielka Brytania,59540763.0,1983994265600.0,2630.84,0.031,5.988,141.691,733.366,6.179,207.03,1.925,196.13,3.254,173.093,562.198,7
2003,Wielka Brytania,59820385.0,2050625372160.0,2668.734,0.031,5.868,153.103,745.497,5.563,208.462,4.477,194.397,4.226,173.878,576.095,7
2004,Wielka Brytania,60169964.0,2099526631424.0,2690.652,0.032,5.977,147.662,757.043,5.619,211.734,6.693,197.952,4.486,183.613,580.123,7
2005,Wielka Brytania,60596108.0,2161729470464.0,2712.683,0.032,5.941,148.033,747.41,5.991,205.438,43.692,200.448,4.488,177.072,614.031,7
2006,Wielka Brytania,61051093.0,2212618829824.0,2678.337,0.032,5.893,160.844,751.378,5.272,194.126,22.279,197.183,4.528,183.532,590.124,7
2007,Wielka Brytania,61535860.0,2267631583232.0,2604.192,0.032,6.117,150.844,749.793,5.417,196.52,18.254,196.16,4.509,190.227,577.821,7
2008,Wielka Brytania,62027303.0,2252034801664.0,2558.816,0.033,5.205,139.219,716.099,4.75,202.655,11.244,188.8,4.304,171.166,556.177,7
2009,Wielka Brytania,62506221.0,2151479246848.0,2429.637,0.033,3.721,113.823,625.231,4.881,188.07,7.641,180.264,3.348,131.123,501.749,7
2010,Wielka Brytania,63006484.0,2190919860224.0,2481.12,0.033,3.792,118.03,672.886,4.738,201.927,6.868,179.848,3.569,160.982,518.772,7
2011,Wielka Brytania,63509285.0,2223011266560.0,2341.73,0.033,4.097,117.15,609.206,4.453,168.236,10.683,172.06,3.719,139.492,480.396,7
2012,Wielka Brytania,63960487.0,2255210414080.0,2379.26,0.034,3.724,148.005,632.348,3.646,158.24,17.036,170.288,3.573,144.871,504.513,7
2013,Wielka Brytania,64389386.0,2296252465152.0,2376.717,0.034,4.029,142.457,615.387,4.216,157.622,15.913,165.756,3.531,137.775,493.524,7
2014,Wielka Brytania,64865914.0,2369725399040.0,2246.046,0.034,4.215,115.434,593.806,4.436,144.492,12.032,166.511,3.72,154.999,450.839,7
2015,Wielka Brytania,65382107.0,2426435796992.0,2281.359,0.034,4.393,91.548,585.714,4.641,147.899,19.914,170.773,3.206,163.253,442.375,7
2016,Wielka Brytania,65893359.0,2478973124608.0,2243.545,0.034,4.553,47.825,570.481,4.559,165.742,19.141,173.93,2.821,171.051,418.571,7
2017,Wielka Brytania,66354474.0,2539548573696.0,2249.076,0.035,4.41,39.129,543.523,4.301,161.697,13.583,174.851,2.979,156.156,400.951,7
2018,Wielka Brytania,66752473.0,2582848208896.0,2246.802,0.035,4.364,33.28,530.572,4.476,161.485,18.843,173.087,3.037,150.842,398.573,7
2019,Wielka Brytania,67110958.0,2624285048832.0,2199.069,0.035,4.448,24.513,511.459,4.283,159.321,11.504,168.996,3.193,146.706,376.257,7
2020,Wielka Brytania,67351860.0,2334803886080.0,1971.188,0.035,3.9,22.809,457.451,3.443,149.42,9.097,143.981,2.71,131.188,335.361,7
2021,Wielka Brytania,67668789.0,2512190177280.0,1990.958,0.035,4.215,23.739,504.83,3.502,158.404,9.849,151.894,2.757,160.32,354.359,7
2022,Wielka Brytania,68179315.0,2615230595072.0,2018.845,0.035,4.073,19.666,488.532,3.192,134.872,9.763,149.52,2.513,174.697,323.598,7
2023,Wielka Brytania,68682965.0,,1930.593,0.035,3.616,17.556,,3.26,123.221,9.528,154.927,2.567,,314.675,7
1785,Kanada,,,,,,0.004,,0.0,0.0,,0.0,,,,8
1786,Kanada,,,,,,0.004,,0.0,0.0,,0.0,,,,8
1787,Kanada,,,,,,0.004,,0.0,0.0,,0.0,,,,8
