country_order,year,country_index,population_lag_1,population_lag_2,gdp_lag_1,gdp_lag_2,temperature_change_from_co2_lag_1,temperature_change_from_co2_lag_2,cement_co2_lag_1,cement_co2_lag_2,coal_co2_lag_1,coal_co2_lag_2,flaring_co2_lag_1,flaring_co2_lag_2,gas_co2_lag_1,gas_co2_lag_2,land_use_change_co2_lag_1,land_use_change_co2_lag_2,oil_co2_lag_1,oil_co2_lag_2
20,1943,Argentyna,14613051.0,14341093.0,99962904576.0,98812125184.0,0.004,0.004,0.531,0.578,1.385,2.686,0.0,0.0,1.154,1.015,34.687,46.477,10.409,9.662
20,1944,Argentyna,14894786.0,14613051.0,99170082816.0,99962904576.0,0.004,0.004,0.472,0.531,1.549,1.385,0.0,0.0,1.158,1.154,25.397,34.687,10.898,10.409
20,1945,Argentyna,15181952.0,14894786.0,110433869824.0,99170082816.0,0.004,0.004,0.534,0.472,1.649,1.549,0.0,0.0,1.132,1.158,17.73,25.397,10.637,10.898
20,1946,Argentyna,15474655.0,15181952.0,106852769792.0,110433869824.0,0.004,0.004,0.538,0.534,2.045,1.649,0.0,0.0,1.041,1.132,11.214,17.73,10.043,10.637
20,1947,Argentyna,15773001.0,15474655.0,116403142656.0,106852769792.0,0.004,0.004,0.563,0.538,3.041,2.045,0.0,0.0,0.967,1.041,5.586,11.214,9.131,10.043
20,1948,Argentyna,16077098.0,15773001.0,129321500672.0,116403142656.0,0.004,0.004,0.673,0.563,3.254,3.041,0.0,0.0,0.997,0.967,0.647,5.586,9.591,9.131
20,1949,Argentyna,16387059.0,16077098.0,136522203136.0,129321500672.0,0.004,0.004,0.618,0.673,5.815,3.254,0.0,0.0,0.766,0.997,-3.741,0.647,10.193,9.591
20,1950,Argentyna,16700599.0,16387059.0,134649167872.0,136522203136.0,0.004,0.004,0.716,0.618,3.598,5.815,0.0,0.0,1.136,0.766,-7.922,-3.741,9.915,10.193
20,1951,Argentyna,17018034.0,16700599.0,136328019968.0,134649167872.0,0.005,0.004,0.778,0.716,3.561,3.598,0.0,0.0,0.0,1.136,12.026,-7.922,25.582,9.915
20,1952,Argentyna,17356465.0,17018034.0,141645234176.0,136328019968.0,0.005,0.005,0.77,0.778,5.47,3.561,0.0,0.0,1.418,0.0,22.566,12.026,27.304,25.582
20,1953,Argentyna,17698882.0,17356465.0,134416834560.0,141645234176.0,0.005,0.005,0.767,0.77,4.507,5.47,0.0,0.0,1.535,1.418,30.044,22.566,29.286,27.304
20,1954,Argentyna,18041299.0,17698882.0,141635207168.0,134416834560.0,0.005,0.005,0.818,0.767,3.114,4.507,0.0,0.0,1.194,1.535,35.292,30.044,30.008,29.286
20,1955,Argentyna,18381211.0,18041299.0,147492470784.0,141635207168.0,0.005,0.005,0.843,0.818,3.722,3.114,0.0,0.0,1.209,1.194,39.112,35.292,30.976,30.008
20,1956,Argentyna,18716035.0,18381211.0,158009442304.0,147492470784.0,0.005,0.005,0.923,0.843,3.21,3.722,0.0,0.0,1.227,1.209,42.324,39.112,34.2,30.976
20,1957,Argentyna,19049972.0,18716035.0,162343223296.0,158009442304.0,0.005,0.005,1.021,0.923,3.814,3.21,0.0,0.0,1.304,1.227,45.055,42.324,38.157,34.2
20,1958,Argentyna,19383045.0,19049972.0,170709729280.0,162343223296.0,0.005,0.005,1.17,1.021,3.36,3.814,0.0,0.0,1.458,1.304,46.977,45.055,41.619,38.157
20,1959,Argentyna,19714264.0,19383045.0,181174419456.0,170709729280.0,0.005,0.005,1.221,1.17,3.781,3.36,0.0,0.0,1.48,1.458,48.764,46.977,37.71,41.619
20,1960,Argentyna,20049605.0,19714264.0,169428729856.0,181174419456.0,0.005,0.005,1.17,1.221,3.73,3.781,0.0,0.0,1.473,1.48,51.122,48.764,42.576,37.71
20,1961,Argentyna,20386054.0,20049605.0,182678470656.0,169428729856.0,0.005,0.005,1.305,1.17,3.906,3.73,0.0,0.0,2.363,1.473,33.621,51.122,41.191,42.576
20,1962,Argentyna,20726278.0,20386054.0,195762241536.0,182678470656.0,0.005,0.005,1.436,1.305,3.539,3.906,0.0,0.0,4.03,2.363,65.593,33.621,42.121,41.191
20,1963,Argentyna,21072543.0,20726278.0,192596967424.0,195762241536.0,0.005,0.005,1.446,1.436,2.008,3.539,0.0,0.0,5.108,4.03,69.165,65.593,45.078,42.121
20,1964,Argentyna,21421703.0,21072543.0,187954610176.0,192596967424.0,0.005,0.005,1.254,1.446,2.305,2.008,0.0,0.0,5.829,5.108,70.916,69.165,40.645,45.078
20,1965,Argentyna,21769451.0,21421703.0,207332556800.0,187954610176.0,0.005,0.005,1.439,1.254,2.557,2.305,0.0,0.0,6.467,5.829,77.725,70.916,45.207,40.645
20,1966,Argentyna,22112635.0,21769451.0,226284879872.0,207332556800.0,0.005,0.005,1.632,1.439,2.601,2.557,0.0,0.0,7.247,6.467,131.975,77.725,47.324,45.207
20,1967,Argentyna,22453898.0,22112635.0,227834527744.0,226284879872.0,0.005,0.005,1.723,1.632,2.587,2.601,2.345,0.0,7.848,7.247,130.313,131.975,48.57,47.324
20,1968,Argentyna,22799062.0,22453898.0,233929080832.0,227834527744.0,0.005,0.005,1.756,1.723,2.939,2.587,2.796,2.345,8.208,7.848,189.051,130.313,49.777,48.57
20,1969,Argentyna,23150579.0,22799062.0,243886489600.0,233929080832.0,0.005,0.005,2.064,1.756,2.367,2.939,2.876,2.796,9.142,8.208,127.365,189.051,52.56,49.777
20,1970,Argentyna,23508715.0,23150579.0,264721498112.0,243886489600.0,0.005,0.005,2.148,2.064,2.59,2.367,2.832,2.876,9.105,9.142,95.084,127.365,60.573,52.56
20,1971,Argentyna,23878331.0,23508715.0,278897360896.0,264721498112.0,0.005,0.005,2.344,2.148,3.287,2.59,2.81,2.832,10.281,9.105,78.665,95.084,63.926,60.573
20,1972,Argentyna,24257211.0,23878331.0,292438867968.0,278897360896.0,0.006,0.005,2.736,2.344,2.928,3.287,2.843,2.81,11.021,10.281,69.093,78.665,69.319,63.926
20,1973,Argentyna,24644332.0,24257211.0,301570129920.0,292438867968.0,0.006,0.006,2.699,2.736,2.858,2.928,2.744,2.843,12.469,11.021,63.302,69.093,69.297,69.319
20,1974,Argentyna,25046008.0,24644332.0,319937937408.0,301570129920.0,0.006,0.006,2.57,2.699,2.88,2.858,3.129,2.744,14.187,12.469,59.307,63.302,71.21,69.297
20,1975,Argentyna,25461353.0,25046008.0,340686405632.0,319937937408.0,0.006,0.006,2.675,2.57,3.367,2.88,3.063,3.129,14.923,14.187,56.646,59.307,71.452,71.21
20,1976,Argentyna,25874106.0,25461353.0,337656020992.0,340686405632.0,0.006,0.006,2.714,2.675,3.594,3.367,3.902,3.063,15.722,14.923,54.046,56.646,68.913,71.452
20,1977,Argentyna,26282282.0,25874106.0,336841146368.0,337656020992.0,0.006,0.006,2.841,2.714,3.239,3.594,5.284,3.902,16.467,15.722,51.557,54.046,71.868,68.913
20,1978,Argentyna,26701814.0,26282282.0,357157961728.0,336841146368.0,0.006,0.006,2.987,2.841,2.704,3.239,5.408,5.284,16.905,16.467,50.829,51.557,72.702,71.868
20,1979,Argentyna,27132164.0,26701814.0,341466742784.0,357157961728.0,0.006,0.006,3.148,2.987,3.833,2.704,6.251,5.408,16.426,16.905,48.623,50.829,72.899,72.702
20,1980,Argentyna,27568894.0,27132164.0,365906427904.0,341466742784.0,0.006,0.006,3.327,3.148,3.602,3.833,6.599,6.251,18.016,16.426,47.509,48.623,79.073,72.899
20,1981,Argentyna,28011596.0,27568894.0,371076956160.0,365906427904.0,0.006,0.006,3.562,3.327,2.865,3.602,6.156,6.599,19.566,18.016,47.452,47.509,76.508,79.073
20,1982,Argentyna,28463957.0,28011596.0,349782016000.0,371076956160.0,0.006,0.006,3.323,3.562,2.957,2.865,5.144,6.156,20.485,19.566,45.375,47.452,70.059,76.508
20,1983,Argentyna,28924269.0,28463957.0,338761515008.0,349782016000.0,0.006,0.006,2.815,3.323,2.66,2.957,5.595,5.144,23.249,20.485,44.8,45.375,69.032,70.059
20,1984,Argentyna,29391333.0,28924269.0,350706597888.0,338761515008.0,0.006,0.006,2.818,2.815,2.191,2.66,5.196,5.595,26.264,23.249,44.797,44.8,68.674,69.032
20,1985,Argentyna,29863091.0,29391333.0,357844353024.0,350706597888.0,0.006,0.006,2.618,2.818,2.147,2.191,7.149,5.196,27.301,26.264,44.327,44.797,67.237,68.674
20,1986,Argentyna,30336448.0,29863091.0,334171439104.0,357844353024.0,0.006,0.006,2.325,2.618,2.774,2.147,6.188,7.149,28.809,27.301,43.425,44.327,60.435,67.237
20,1987,Argentyna,30811983.0,30336448.0,358634684416.0,334171439104.0,0.006,0.006,2.789,2.325,3.393,2.774,4.804,6.188,30.964,28.809,42.699,43.425,62.2,60.435
20,1988,Argentyna,31291764.0,30811983.0,367893610496.0,358634684416.0,0.007,0.006,3.169,2.789,3.778,3.393,4.778,4.804,36.699,30.964,42.597,42.699,66.454,62.2
20,1989,Argentyna,31780533.0,31291764.0,360921169920.0,367893610496.0,0.007,0.007,3.047,3.169,4.023,3.778,5.87,4.778,42.233,36.699,40.509,42.597,66.232,66.454
20,1990,Argentyna,32270958.0,31780533.0,338520801280.0,360921169920.0,0.007,0.007,2.253,3.047,4.144,4.023,6.262,5.87,44.609,42.233,40.107,40.509,59.753,66.232
20,1991,Argentyna,32755907.0,32270958.0,338751160320.0,338520801280.0,0.007,0.007,1.822,2.253,3.14,4.144,4.785,6.262,43.213,44.609,39.882,40.107,59.188,59.753
20,1992,Argentyna,33230292.0,32755907.0,376057921536.0,338751160320.0,0.007,0.007,2.196,1.822,2.939,3.14,4.104,4.785,47.284,43.213,83.435,39.882,61.233,59.188
20,1993,Argentyna,33693532.0,33230292.0,416679821312.0,376057921536.0,0.007,0.007,2.495,2.196,3.107,2.939,3.997,4.104,48.303,47.284,54.991,83.435,63.633,61.233
20,1994,Argentyna,34152718.0,33693532.0,444780249088.0,416679821312.0,0.007,0.007,2.761,2.495,2.528,3.107,4.752,3.997,40.807,48.303,44.164,54.991,67.152,63.633
20,1995,Argentyna,34613491.0,34152718.0,472926748672.0,444780249088.0,0.007,0.007,3.05,2.761,3.561,2.528,1.978,4.752,42.677,40.807,43.408,44.164,67.203,67.152
20,1996,Argentyna,35070016.0,34613491.0,461601013760.0,472926748672.0,0.007,0.007,2.621,3.05,3.741,3.561,2.887,1.978,53.194,42.677,43.669,43.408,62.834,67.203
20,1997,Argentyna,35513794.0,35070016.0,489406464000.0,461601013760.0,0.007,0.007,2.422,2.621,3.114,3.741,2.151,2.887,57.542,53.194,45.1,43.669,65.921,62.834
20,1998,Argentyna,35947790.0,35513794.0,531526385664.0,489406464000.0,0.007,0.007,3.169,2.422,2.807,3.114,2.206,2.151,61.504,57.542,49.753,45.1,66.868,65.921
20,1999,Argentyna,36372863.0,35947790.0,554567139328.0,531526385664.0,0.007,0.007,3.283,3.169,3.155,2.807,1.693,2.206,61.614,61.504,56.014,49.753,69.576,66.868
20,2000,Argentyna,36794686.0,36372863.0,538270597120.0,554567139328.0,0.008,0.007,3.29,3.283,2.788,3.155,1.883,1.693,67.619,61.614,52.11,56.014,72.723,69.576
20,2001,Argentyna,37213985.0,36794686.0,536480972800.0,538270597120.0,0.008,0.008,2.771,3.29,2.36,2.788,1.466,1.883,69.438,67.619,52.549,52.11,67.434,72.723
20,2002,Argentyna,37624818.0,37213985.0,514867265536.0,536480972800.0,0.008,0.008,2.481,2.771,2.008,2.36,1.507,1.466,64.807,69.438,49.748,52.549,64.334,67.434
20,2003,Argentyna,38029346.0,37624818.0,460558532608.0,514867265536.0,0.008,0.008,1.729,2.481,1.579,2.008,1.51,1.507,62.618,64.807,179.08,49.748,57.495,64.334
21,1952,Iran,16921281.0,16510553.0,44840296448.0,44850892800.0,0.001,0.001,0.033,0.033,0.451,0.531,0.0,0.0,0.0,0.0,26.871,20.792,6.43,9.037
21,1953,Iran,17344434.0,16921281.0,44843151360.0,44840296448.0,0.001,0.001,0.025,0.033,0.399,0.451,0.0,0.0,0.0,0.0,31.67,26.871,3.668,6.43
21,1954,Iran,17778109.0,17344434.0,44886630400.0,44843151360.0,0.001,0.001,0.033,0.025,0.411,0.399,0.0,0.0,0.0,0.0,35.576,31.67,3.385,3.668
21,1955,Iran,18226205.0,17778109.0,44884365312.0,44886630400.0,0.001,0.001,0.033,0.033,0.665,0.411,0.0,0.0,0.0,0.0,38.966,35.576,0.347,3.385
21,1956,Iran,18700800.0,18226205.0,44862808064.0,44884365312.0,0.001,0.001,0.065,0.033,0.649,0.665,11.641,0.0,0.583,0.0,41.807,38.966,2.876,0.347
21,1957,Iran,19204391.0,18700800.0,48871698432.0,44862808064.0,0.001,0.001,0.109,0.065,0.506,0.649,12.754,11.641,0.85,0.583,44.581,41.807,8.588,2.876
21,1958,Iran,19726844.0,19204391.0,55700860928.0,48871698432.0,0.001,0.001,0.156,0.109,0.465,0.506,8.664,12.754,1.403,0.85,48.268,44.581,11.111,8.588
21,1959,Iran,20266510.0,19726844.0,62178750464.0,55700860928.0,0.001,0.001,0.204,0.156,0.513,0.465,9.871,8.664,1.44,1.403,50.127,48.268,13.201,11.111
21,1960,Iran,20846778.0,20266510.0,67527569408.0,62178750464.0,0.001,0.001,0.287,0.204,0.63,0.513,11.208,9.871,1.759,1.44,50.709,50.127,11.684,13.201
21,1961,Iran,21470433.0,20846778.0,74059071488.0,67527569408.0,0.001,0.001,0.392,0.287,0.612,0.63,12.68,11.208,1.839,1.759,54.529,50.709,21.835,11.684
21,1962,Iran,22125729.0,21470433.0,80338485248.0,74059071488.0,0.001,0.001,0.367,0.392,0.524,0.612,14.39,12.68,1.902,1.839,38.802,54.529,19.326,21.835
21,1963,Iran,22807908.0,22125729.0,81892024320.0,80338485248.0,0.001,0.001,0.367,0.367,0.542,0.524,15.774,14.39,2.037,1.902,33.21,38.802,18.708,19.326
21,1964,Iran,23519008.0,22807908.0,90921967616.0,81892024320.0,0.001,0.001,0.367,0.367,0.605,0.542,17.857,15.774,2.206,2.037,29.713,33.21,20.271,18.708
21,1965,Iran,24262863.0,23519008.0,97500512256.0,90921967616.0,0.001,0.001,0.367,0.367,0.725,0.605,20.548,17.857,2.308,2.206,27.594,29.713,23.571,20.271
21,1966,Iran,25036982.0,24262863.0,109475799040.0,97500512256.0,0.001,0.001,0.389,0.367,0.755,0.725,25.569,20.548,2.378,2.308,23.336,27.594,24.627,23.571
21,1967,Iran,25829273.0,25036982.0,120466931712.0,109475799040.0,0.001,0.001,0.691,0.389,0.755,0.755,33.667,25.569,2.682,2.378,23.668,23.336,26.309,24.627
21,1968,Iran,26628431.0,25829273.0,134024249344.0,120466931712.0,0.001,0.001,0.691,0.691,0.769,0.755,35.973,33.667,2.84,2.682,22.246,23.668,27.608,26.309
21,1969,Iran,27437390.0,26628431.0,154230439936.0,134024249344.0,0.001,0.001,0.959,0.691,0.788,0.769,41.044,35.973,3.037,2.84,20.74,22.246,36.501,27.608
21,1970,Iran,28273481.0,27437390.0,174223163392.0,154230439936.0,0.001,0.001,1.159,0.959,1.301,0.788,42.865,41.044,9.021,3.037,17.828,20.74,28.693,36.501
21,1971,Iran,29145099.0,28273481.0,192659390464.0,174223163392.0,0.001,0.001,1.272,1.159,1.26,1.301,35.977,42.865,20.559,9.021,37.661,17.828,32.72,28.693
21,1972,Iran,30029069.0,29145099.0,216529780736.0,192659390464.0,0.001,0.001,1.41,1.272,1.429,1.26,41.407,35.977,18.027,20.559,57.791,37.661,39.355,32.72
21,1973,Iran,30921177.0,30029069.0,251717222400.0,216529780736.0,0.001,0.001,1.668,1.41,2.425,1.429,46.421,41.407,17.466,18.027,70.299,57.791,38.035,39.355
21,1974,Iran,31839836.0,30921177.0,273301962752.0,251717222400.0,0.001,0.001,1.726,1.668,2.664,2.425,54.758,46.421,19.188,17.466,32.939,70.299,51.138,38.035
21,1975,Iran,32796455.0,31839836.0,297538945024.0,273301962752.0,0.001,0.001,2.235,1.726,3.037,2.664,54.172,54.758,24.175,19.188,12.175,32.939,60.156,51.138
21,1976,Iran,33802973.0,32796455.0,311929438208.0,297538945024.0,0.002,0.001,2.653,2.235,2.616,3.037,45.727,54.172,22.889,24.175,-1.345,12.175,65.329,60.156
21,1977,Iran,34837283.0,33802973.0,365375389696.0,311929438208.0,0.002,0.002,3.016,2.653,2.327,2.616,54.132,45.727,22.834,22.889,-7.347,-1.345,74.181,65.329
21,1978,Iran,35933180.0,34837283.0,360749400064.0,365375389696.0,0.002,0.002,3.587,3.016,2.334,2.327,51.185,54.132,20.445,22.834,-21.678,-7.347,86.256,74.181
21,1979,Iran,37126534.0,35933180.0,318003249152.0,360749400064.0,0.002,0.002,5.931,3.587,2.535,2.334,49.915,51.185,18.833,20.445,33.031,-21.678,85.074,86.256
21,1980,Iran,38424956.0,37126534.0,290524364800.0,318003249152.0,0.002,0.002,3.728,5.931,2.407,2.535,30.364,49.915,24.05,18.833,-27.942,33.031,102.588,85.074
21,1981,Iran,39842324.0,38424956.0,249697452032.0,290524364800.0,0.002,0.002,3.88,3.728,2.433,2.407,18.217,30.364,13.282,24.05,-2.308,-27.942,82.883,102.588
21,1982,Iran,41989316.0,39842324.0,242198921216.0,249697452032.0,0.002,0.002,4.452,3.88,1.927,2.433,14.803,18.217,12.142,13.282,14.678,-2.308,79.948,82.883
21,1983,Iran,44272142.0,41989316.0,280254611456.0,242198921216.0,0.002,0.002,4.972,4.452,2.997,1.927,27.41,14.803,12.626,12.142,14.876,14.678,90.127,79.948
21,1984,Iran,46029541.0,44272142.0,317242867712.0,280254611456.0,0.002,0.002,5.337,4.972,2.752,2.997,24.717,27.41,16.034,12.626,17.434,14.876,101.189,90.127
21,1985,Iran,47793999.0,46029541.0,322589097984.0,317242867712.0,0.002,0.002,5.746,5.337,3.272,2.752,12.498,24.717,25.138,16.034,20.791,17.434,103.747,101.189
21,1986,Iran,49582288.0,47793999.0,330378084352.0,322589097984.0,0.002,0.002,6.059,5.746,3.426,3.272,10.38,12.498,27.392,25.138,24.078,20.791,113.229,103.747
21,1987,Iran,51446047.0,49582288.0,299361796096.0,330378084352.0,0.002,0.002,6.142,6.059,3.58,3.426,10.19,10.38,28.543,27.392,27.184,24.078,99.851,113.229
21,1988,Iran,53323493.0,51446047.0,294831456256.0,299361796096.0,0.002,0.002,6.24,6.142,3.653,3.58,9.23,10.19,30.602,28.543,30.515,27.184,109.616,99.851
21,1989,Iran,55072694.0,53323493.0,278182821888.0,294831456256.0,0.003,0.002,6.07,6.24,3.704,3.653,7.691,9.23,38.395,30.602,7.131,30.515,120.102,109.616
21,1990,Iran,56704919.0,55072694.0,288903888896.0,278182821888.0,0.003,0.003,6.306,6.07,3.056,3.704,2.884,7.691,42.59,38.395,-4.921,7.131,136.279,120.102
21,1991,Iran,58380097.0,56704919.0,318478254080.0,288903888896.0,0.003,0.003,7.261,6.306,2.693,3.056,21.819,2.884,40.015,42.59,66.917,-4.921,139.287,136.279
21,1992,Iran,59986931.0,58380097.0,376283103232.0,318478254080.0,0.003,0.003,7.481,7.261,3.843,2.693,22.313,21.819,49.617,40.015,62.133,66.917,139.79,139.287
21,1993,Iran,61184982.0,59986931.0,424984707072.0,376283103232.0,0.003,0.003,7.485,7.481,3.385,3.843,21.734,22.313,52.647,49.617,33.33,62.133,142.941,139.79
21,1994,Iran,61403548.0,61184982.0,419990110208.0,424984707072.0,0.003,0.003,7.945,7.485,4.133,3.385,17.697,21.734,60.69,52.647,20.997,33.33,146.528,142.941
21,1995,Iran,61520597.0,61403548.0,419488432128.0,419990110208.0,0.003,0.003,8.274,7.945,4.173,4.133,21.821,17.697,73.287,60.69,7.025,20.997,157.266,146.528
21,1996,Iran,62205571.0,61520597.0,437566111744.0,419488432128.0,0.003,0.003,8.591,8.274,3.909,4.173,20.192,21.821,81.575,73.287,-9.957,7.025,156.607,157.266
21,1997,Iran,62881296.0,62205571.0,483475488768.0,437566111744.0,0.003,0.003,8.775,8.591,4.089,3.909,21.72,20.192,81.246,81.575,8.895,-9.957,160.791,156.607
21,1998,Iran,63639637.0,62881296.0,512736329728.0,483475488768.0,0.004,0.003,9.471,8.775,4.195,4.089,21.471,21.72,90.915,81.246,-9.767,8.895,143.211,160.791
21,1999,Iran,64519866.0,63639637.0,541099753472.0,512736329728.0,0.004,0.004,9.989,9.471,4.884,4.195,17.247,21.471,98.652,90.915,-39.269,-9.767,174.87,143.211
21,2000,Iran,65445389.0,64519866.0,563869057024.0,541099753472.0,0.004,0.004,10.956,9.989,4.976,4.884,16.516,17.247,114.287,98.652,13.03,-39.269,227.718,174.87
21,2001,Iran,66418662.0,65445389.0,595554533376.0,563869057024.0,0.004,0.004,12.029,10.956,5.328,4.976,19.291,16.516,120.448,114.287,5.056,13.03,210.118,227.718
21,2002,Iran,67452003.0,66418662.0,636570238976.0,595554533376.0,0.004,0.004,13.673,12.029,4.14,5.328,16.988,19.291,127.654,120.448,5.154,5.056,227.454,210.118
21,2003,Iran,68011316.0,67452003.0,698059653120.0,636570238976.0,0.004,0.004,14.068,13.673,4.664,4.14,16.556,16.988,143.816,127.654,5.775,5.154,217.927,227.454
21,2004,Iran,68769345.0,68011316.0,779969691648.0,698059653120.0,0.005,0.004,14.639,14.068,5.188,4.664,21.881,16.556,158.468,143.816,7.994,5.775,210.79,217.927
21,2005,Iran,70256316.0,68769345.0,849441914880.0,779969691648.0,0.005,0.005,15.761,14.639,4.994,5.188,20.699,21.881,178.9,158.468,10.196,7.994,221.765,210.79
21,2006,Iran,71828456.0,70256316.0,908856000512.0,849441914880.0,0.005,0.005,16.125,15.761,6.086,4.994,21.924,20.699,200.161,178.9,14.59,10.196,222.489,221.765
21,2007,Iran,73392746.0,71828456.0,995245162496.0,908856000512.0,0.005,0.005,17.253,16.125,5.983,6.086,22.879,21.924,221.54,200.161,-22.908,14.59,233.364,222.489
22,1902,Malezja,2153226.0,2094024.0,2174814208.0,1825202432.0,0.001,0.001,0.0,0.0,0.048,0.059,0.0,0.0,0.0,0.0,28.047,29.661,0.0,0.0
22,1903,Malezja,2210550.0,2153226.0,2388048384.0,2174814208.0,0.001,0.001,0.0,0.0,0.051,0.048,0.0,0.0,0.0,0.0,42.26,28.047,0.0,0.0
22,1904,Malezja,2265841.0,2210550.0,2119723648.0,2388048384.0,0.001,0.001,0.0,0.0,0.051,0.051,0.0,0.0,0.0,0.0,31.912,42.26,0.0,0.0
22,1905,Malezja,2322511.0,2265841.0,2029155712.0,2119723648.0,0.001,0.001,0.0,0.0,0.033,0.051,0.0,0.0,0.0,0.0,22.189,31.912,0.0,0.0
22,1906,Malezja,2380595.0,2322511.0,2186629632.0,2029155712.0,0.001,0.001,0.0,0.0,0.04,0.033,0.0,0.0,0.0,0.0,46.266,22.189,0.0,0.0
22,1907,Malezja,2440128.0,2380595.0,2067315456.0,2186629632.0,0.001,0.001,0.0,0.0,0.037,0.04,0.0,0.0,0.0,0.0,58.066,46.266,0.0,0.0
22,1908,Malezja,2501146.0,2440128.0,2276902400.0,2067315456.0,0.001,0.001,0.0,0.0,0.088,0.037,0.0,0.0,0.0,0.0,55.707,58.066,0.0,0.0
22,1909,Malezja,2563685.0,2501146.0,2700987904.0,2276902400.0,0.001,0.001,0.0,0.0,0.092,0.088,0.0,0.0,0.0,0.0,54.175,55.707,0.0,0.0
22,1910,Malezja,2624687.0,2563685.0,2592514816.0,2700987904.0,0.001,0.001,0.0,0.0,0.169,0.092,0.0,0.0,0.0,0.0,50.215,54.175,0.0,0.0
22,1911,Malezja,2684056.0,2624687.0,3106403328.0,2592514816.0,0.001,0.001,0.0,0.0,0.234,0.169,0.0,0.0,0.0,0.0,41.335,50.215,0.0,0.0
22,1912,Malezja,2741696.0,2684056.0,3364428800.0,3106403328.0,0.001,0.001,0.0,0.0,0.117,0.234,0.0,0.0,0.0,0.0,98.358,41.335,0.009,0.0
22,1913,Malezja,2797504.0,2741696.0,3308826112.0,3364428800.0,0.001,0.001,0.0,0.0,0.0,0.117,0.0,0.0,0.0,0.0,97.319,98.358,0.018,0.009
22,1914,Malezja,2851375.0,2797504.0,3974380032.0,3308826112.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.315,97.319,0.062,0.018
22,1915,Malezja,2906279.0,2851375.0,4544274432.0,3974380032.0,0.001,0.001,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,98.058,84.315,0.143,0.062
22,1916,Malezja,2962236.0,2906279.0,4944763904.0,4544274432.0,0.001,0.001,0.0,0.0,0.033,0.004,0.0,0.0,0.0,0.0,93.097,98.058,0.172,0.143
22,1917,Malezja,3019266.0,2962236.0,4543473664.0,4944763904.0,0.001,0.001,0.0,0.0,0.271,0.033,0.0,0.0,0.0,0.0,88.135,93.097,0.278,0.172
22,1918,Malezja,3077388.0,3019266.0,5734960640.0,4543473664.0,0.001,0.001,0.0,0.0,0.413,0.271,0.0,0.0,0.0,0.0,112.157,88.135,0.24,0.278
22,1919,Malezja,3140574.0,3077388.0,6110256128.0,5734960640.0,0.001,0.001,0.0,0.0,0.447,0.413,0.0,0.0,0.0,0.0,119.437,112.157,0.224,0.24
22,1920,Malezja,3206111.0,3140574.0,6519441408.0,6110256128.0,0.001,0.001,0.0,0.0,0.506,0.447,0.0,0.0,0.0,0.0,88.249,119.437,0.264,0.224
22,1921,Malezja,3274070.0,3206111.0,6332875264.0,6519441408.0,0.001,0.001,0.0,0.0,0.66,0.506,0.0,0.0,0.0,0.0,74.132,88.249,0.451,0.264
22,1922,Malezja,3344525.0,3274070.0,7859629568.0,6332875264.0,0.001,0.001,0.0,0.0,0.793,0.66,0.0,0.0,0.0,0.0,53.809,74.132,0.621,0.451
22,1923,Malezja,3417552.0,3344525.0,8891871232.0,7859629568.0,0.001,0.001,0.0,0.0,0.747,0.793,0.0,0.0,0.0,0.0,22.206,53.809,1.257,0.621
22,1924,Malezja,3493228.0,3417552.0,7754507776.0,8891871232.0,0.001,0.001,0.0,0.0,0.843,0.747,0.0,0.0,0.0,0.0,41.852,22.206,1.74,1.257
22,1925,Malezja,3570579.0,3493228.0,7897353216.0,7754507776.0,0.001,0.001,0.0,0.0,0.989,0.843,0.0,0.0,0.0,0.0,24.346,41.852,1.517,1.74
22,1926,Malezja,3649643.0,3570579.0,6843330048.0,7897353216.0,0.001,0.001,0.0,0.0,1.082,0.989,0.0,0.0,0.0,0.0,24.381,24.346,1.882,1.517
22,1927,Malezja,3730458.0,3649643.0,8799028224.0,6843330048.0,0.001,0.001,0.0,0.0,1.213,1.082,0.0,0.0,0.0,0.0,10.921,24.381,2.187,1.882
22,1928,Malezja,3813063.0,3730458.0,8458825216.0,8799028224.0,0.001,0.001,0.0,0.0,1.194,1.213,0.0,0.0,0.0,0.0,3.07,10.921,2.184,2.187
22,1929,Malezja,3897496.0,3813063.0,10709926912.0,8458825216.0,0.001,0.001,0.0,0.0,1.502,1.194,0.0,0.0,0.0,0.0,12.487,3.07,2.305,2.184
22,1930,Malezja,3982894.0,3897496.0,13898990592.0,10709926912.0,0.001,0.001,0.0,0.0,1.784,1.502,0.0,0.0,0.0,0.0,24.384,12.487,2.33,2.305
22,1931,Malezja,4069257.0,3982894.0,13890965504.0,13898990592.0,0.001,0.001,0.0,0.0,1.526,1.784,0.0,0.0,0.0,0.0,58.071,24.384,2.146,2.33
22,1932,Malezja,4156587.0,4069257.0,13865145344.0,13890965504.0,0.001,0.001,0.0,0.0,1.085,1.526,0.0,0.0,0.0,0.0,50.945,58.071,1.623,2.146
22,1933,Malezja,4244888.0,4156587.0,12856039424.0,13865145344.0,0.001,0.001,0.0,0.0,0.747,1.085,0.0,0.0,0.0,0.0,43.593,50.945,1.048,1.623
