year,country_index,country_t-3,population_t-3,gdp_t-3,temperature_change_from_co2_t-3,cement_co2_t-3,coal_co2_t-3,flaring_co2_t-3,gas_co2_t-3,land_use_change_co2_t-3,oil_co2_t-3,country_t-2,population_t-2,gdp_t-2,temperature_change_from_co2_t-2,cement_co2_t-2,coal_co2_t-2,flaring_co2_t-2,gas_co2_t-2,land_use_change_co2_t-2,oil_co2_t-2,country_t-1,population_t-1,gdp_t-1,temperature_change_from_co2_t-1,cement_co2_t-1,coal_co2_t-1,flaring_co2_t-1,gas_co2_t-1,land_use_change_co2_t-1,oil_co2_t-1,co2_t+1,co2_t+2
1942-1943,United Kingdom,40,0.0353714354769997,0.27298898750035105,0.44251315498072613,0.1279036372107312,0.6080586791306832,0.0,0.0,0.07398420443699631,0.00661588478608198,40,0.03527624710796175,0.2870124501821973,0.44050263648208754,0.12031367624396622,0.6371498592015278,0.0,0.0,0.07450920882552703,0.005483887338473834,40,0.035172441575524654,0.309589528963487,0.4386021591745443,0.11088226997963742,0.6238912636427756,0.0,0.0,0.07484336225275458,0.003818305317492649,0.15628400728043756,0.15273222828928143
1943-1944,United Kingdom,40,0.035540257721772134,0.30015022723172224,0.44050263648208754,0.12379105929624963,0.6371498592015278,0.0,0.0,0.07450920882552703,0.005483887338473834,40,0.035436262082496166,0.3128420225504711,0.4386021591745443,0.11637715230364465,0.6238912636427756,0.0,0.0,0.07484336225275458,0.003818305317492649,40,0.03532366945188247,0.3162339482955717,0.4368099705533296,0.11221477469805152,0.6217001980213123,0.0,1.2161510675916211e-05,0.07507678545820115,0.0024195530778005725,0.15273222828928143,0.14931493422765058
1944-1945,United Kingdom,40,0.03570126284890536,0.32716212866914807,0.4386021591745443,0.11974075941571638,0.6238912636427756,0.0,0.0,0.07484336225275458,0.003818305317492649,40,0.03558843508971913,0.3195562469930167,0.4368099705533296,0.11777569063252881,0.6217001980213123,0.0,1.2161510675916211e-05,0.07507678545820115,0.0024195530778005725,40,0.03546703235880788,0.3221401635287307,0.46413275767781437,0.10733503648002005,0.6007032388323874,0.0,0.0,0.07547747501028879,0.0023910982058189443,0.14931493422765058,0.14292190173660102
1945-1946,United Kingdom,40,0.03585437748361668,0.3341836916391012,0.4368099705533296,0.12117971919654727,0.6217001980213123,0.0,1.2161510675916211e-05,0.07507678545820115,0.0024195530778005725,40,0.03573269397370588,0.3255245118931444,0.46413275767781437,0.11265413208303254,0.6007032388323874,0.0,0.0,0.07547747501028879,0.0023910982058189443,40,0.0356109513823886,0.30775036329256533,0.46234180783928946,0.06995679295665028,0.5825497853153823,0.0,1.2067836726082362e-05,0.0756719856005293,0.002767846611549658,0.14292190173660102,0.14707111843393572
1946-1947,United Kingdom,40,0.035999529023489525,0.3404251493348049,0.46413275767781437,0.11591013407636272,0.6007032388323874,0.0,0.0,0.07547747501028879,0.0023910982058189443,40,0.03587751244991759,0.31098353492583186,0.46234180783928946,0.07342357213723816,0.5825497853153823,0.0,1.2067836726082362e-05,0.0756719856005293,0.002767846611549658,40,0.03575542728547326,0.2925474854838248,0.4605577762731144,0.06192696210349942,0.5476469873814225,0.0,1.202127074115577e-05,0.07574339034214217,0.003359189843297712,0.14707111843393572,0.15319372087640695
1947-1948,United Kingdom,40,0.03614524361827385,0.3252185701841809,0.46234180783928946,0.07554570732052697,0.5825497853153823,0.0,1.2067836726082362e-05,0.0756719856005293,0.002767846611549658,40,0.03602289128597046,0.2956209383347986,0.4605577762731144,0.06499581494628912,0.5476469873814225,0.0,1.202127074115577e-05,0.07574339034214217,0.003359189843297712,40,0.03590046235660778,0.27820703685174025,0.4587806345639854,0.10015585875814172,0.5642819839181001,0.0,0.0,0.07572735558246578,0.00718758650817136,0.15319372087640695,0.15642183777040203
1948-1949,United Kingdom,40,0.03629152204033577,0.309152762395213,0.4605577762731144,0.06687436568482089,0.5476469873814225,0.0,1.202127074115577e-05,0.07574339034214217,0.003359189843297712,40,0.036168832784713154,0.2811298314509105,0.4587806345639854,0.10511918299417101,0.5642819839181001,0.0,0.0,0.07572735558246578,0.00718758650817136,40,0.036046059647186685,0.27280377995635774,0.45701034531247736,0.10556712589252866,0.5947448826961447,0.0,0.0,0.07607387440738146,0.007343083854572417,0.15642183777040203,0.15859714779662742
1949-1950,United Kingdom,40,0.036438366606773694,0.2939983360932282,0.4587806345639854,0.10815740505524897,0.5642819839181001,0.0,0.0,0.07572735558246578,0.00718758650817136,40,0.03631534001661057,0.2756698088811206,0.45701034531247736,0.11079861090965203,0.5947448826961447,0.0,0.0,0.07607387440738146,0.007343083854572417,40,0.03619222144575589,0.2806881432593327,0.48369981087416564,0.1286823554313636,0.6000915059670275,0.0,0.0,0.07623402332909465,0.016921061240089175,0.15859714779662742,0.1608531299561474
1950-1951,United Kingdom,40,0.036585780407052154,0.28828838513475086,0.45701034531247736,0.11400098343970837,0.5947448826961447,0.0,0.0,0.07607387440738146,0.007343083854572417,40,0.03646241528451136,0.2836370039296209,0.48369981087416564,0.1350593388787738,0.6000915059670275,0.0,0.0,0.07623402332909465,0.016921061240089175,40,0.03634289701970158,0.2903968431777777,0.4817833434363225,0.1387187210622831,0.6046265871718477,0.0,0.0,0.07653214196113252,0.021707875938520912,0.1608531299561474,0.1708657618965851
1951-1952,United Kingdom,40,0.03673376575826956,0.2966202724890756,0.48369981087416564,0.1389629105319025,0.6000915059670275,0.0,0.0,0.07623402332909465,0.016921061240089175,40,0.03661403253759048,0.2934477017558388,0.4817833434363225,0.14559306669494385,0.6046265871718477,0.0,0.0,0.07653214196113252,0.021707875938520912,40,0.036498125274304155,0.28733100503431896,0.47982478683943325,0.14618150284432785,0.5903085064653469,0.0,0.0,0.0754989825873322,0.0520468406228221,0.1708657618965851,0.16658407840990436
